Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,ShootOut,Farm Play,Farm Visitor Team,Farm Visitor Score,Farm Home Team,Farm Home Score,Farm Overtime,Farm ShootOut
611,94,True,Hurricanes,5,Rangers,3,False,False,True,Albany,4,Hartford,10,False,False
612,94,True,Canucks,4,Stars,3,False,False,True,Manitoba,6,Texas,5,False,False
613,94,True,Penguins,4,Lightning,3,False,False,True,WB/Scrant.,2,Norfolk,10,False,False
614,94,True,Capitals,3,Kings,4,False,False,True,Hershey,2,Manchester,4,False,False
615,94,True,Thrashers,4,Islanders,1,False,False,True,Chicago,4,Bridgeport,5,False,False
616,94,True,Avalanche,3,Blue Jackets,2,True,False,True,Lake Erie,3,Syracuse,7,False,False
617,94,True,Maple Leafs,2,Flames,3,False,False,True,Toronto,5,Quad City,3,False,False
618,94,True,Blackhawks,1,Blues,7,False,False,True,Rockford,1,Peoria,7,False,False
619,94,True,Ducks,3,Predators,4,False,False,True,Iowa,13,Milwaukee,2,False,False
620,94,True,Devils,4,Wild,5,False,False,True,Lowell,2,Houston,7,False,False
621,94,True,Red Wings,3,Coyotes,5,False,False,True,GrandRapid,7,San Ant.,6,True,True
622,94,True,Oilers,3,Sharks,7,False,False,True,Springfield,4,Worcester,2,False,False
623,95,True,Sabres,3,Canadiens,1,False,False,True,Portland,4,Hamilton,2,False,False
624,95,True,Flyers,4,Senators,2,False,False,True,Philly,3,Binghamton,8,False,False
625,95,True,Penguins,4,Panthers,3,False,False,True,WB/Scrant.,7,Rochester,6,False,False
626,95,True,Ducks,3,Blackhawks,1,False,False,True,Iowa,4,Rockford,2,False,False
627,96,True,Bruins,1,Rangers,6,False,False,True,Providence,5,Hartford,6,True,True
628,96,True,Kings,0,Sharks,3,False,False,True,Manchester,3,Worcester,7,False,False
629,97,True,Panthers,5,Maple Leafs,3,False,False,True,Rochester,9,Toronto,3,False,False
630,97,True,Stars,3,Devils,2,False,False,True,Texas,7,Lowell,5,False,False
631,97,True,Canadiens,2,Capitals,6,False,False,True,Hamilton,3,Hershey,5,False,False
632,97,True,Bruins,3,Senators,4,False,False,True,Providence,2,Binghamton,7,False,False
633,97,True,Thrashers,4,Penguins,5,False,False,True,Chicago,2,WB/Scrant.,8,False,False
634,97,True,Flames,4,Predators,3,True,True,True,Quad City,4,Milwaukee,2,False,False
635,97,True,Wild,6,Blackhawks,3,False,False,True,Houston,2,Rockford,3,False,False
636,97,True,Coyotes,4,Oilers,5,False,False,True,San Ant.,3,Springfield,5,False,False
637,97,True,Blue Jackets,3,Canucks,2,True,False,True,Syracuse,6,Manitoba,7,False,False
638,97,True,Red Wings,0,Ducks,3,False,False,True,GrandRapid,1,Iowa,4,False,False
639,98,True,Lightning,2,Sabres,4,False,False,True,Norfolk,6,Portland,3,False,False
640,98,True,Stars,3,Rangers,1,False,False,True,Texas,7,Hartford,6,False,False
641,98,True,Maple Leafs,5,Flyers,3,False,False,True,Toronto,4,Philly,5,False,False
642,98,True,Flames,1,Wild,3,False,False,True,Quad City,5,Houston,4,True,True
643,98,True,Islanders,4,Avalanche,2,False,False,True,Bridgeport,3,Lake Erie,4,True,False
644,98,True,Blues,2,Sharks,3,False,False,True,Peoria,3,Worcester,2,False,False
645,99,True,Blackhawks,2,Bruins,6,False,False,True,Rockford,4,Providence,2,False,False
646,99,True,Senators,4,Capitals,6,False,False,True,Binghamton,6,Hershey,5,True,False
647,99,True,Rangers,0,Thrashers,1,False,False,True,Hartford,4,Chicago,7,False,False
648,99,True,Panthers,2,Canadiens,1,False,False,True,Rochester,7,Hamilton,1,False,False
649,99,True,Flyers,5,Penguins,3,False,False,True,Philly,4,WB/Scrant.,5,False,False
650,99,True,Hurricanes,2,Predators,4,False,False,True,Albany,3,Milwaukee,5,False,False
651,99,True,Blue Jackets,1,Oilers,6,False,False,True,Syracuse,5,Springfield,6,False,False
652,99,True,Coyotes,2,Canucks,5,False,False,True,San Ant.,2,Manitoba,8,False,False
653,99,True,Blues,1,Ducks,6,False,False,True,Peoria,3,Iowa,4,False,False
654,99,True,Red Wings,2,Kings,5,False,False,True,GrandRapid,2,Manchester,7,False,False
655,100,True,Lightning,2,Devils,1,False,False,True,Norfolk,6,Lowell,3,False,False
656,100,True,Avalanche,2,Hurricanes,5,False,False,True,Lake Erie,6,Albany,1,False,False
657,100,True,Maple Leafs,2,Sabres,5,False,False,True,Toronto,2,Portland,5,False,False
658,100,True,Islanders,2,Stars,4,False,False,True,Bridgeport,3,Texas,8,False,False
659,100,True,Blue Jackets,7,Flames,4,False,False,True,Syracuse,4,Quad City,1,False,False
660,101,True,Rangers,5,Bruins,6,True,False,True,Hartford,6,Providence,2,False,False
661,101,True,Avalanche,4,Sabres,1,False,False,True,Lake Erie,2,Portland,4,False,False
662,101,True,Penguins,1,Maple Leafs,2,False,False,True,WB/Scrant.,3,Toronto,4,False,False
663,101,True,Devils,1,Canadiens,2,False,False,True,Lowell,5,Hamilton,3,False,False
664,101,True,Panthers,3,Senators,1,False,False,True,Rochester,6,Binghamton,8,False,False
665,101,True,Lightning,1,Flyers,3,False,False,True,Norfolk,7,Philly,4,False,False
666,101,True,Capitals,3,Thrashers,4,True,True,True,Hershey,1,Chicago,5,False,False
667,101,True,Ducks,1,Predators,4,False,False,True,Iowa,3,Milwaukee,0,False,False
668,101,True,Blackhawks,1,Wild,5,False,False,True,Rockford,7,Houston,6,True,False
669,101,True,Islanders,1,Coyotes,3,False,False,True,Bridgeport,9,San Ant.,2,False,False
670,101,True,Flames,3,Canucks,2,False,False,True,Quad City,6,Manitoba,4,False,False
671,101,True,Blues,5,Kings,3,False,False,True,Peoria,4,Manchester,6,False,False
672,101,True,Red Wings,4,Sharks,0,False,False,True,GrandRapid,4,Worcester,7,False,False
673,102,True,Senators,2,Hurricanes,3,False,False,True,Binghamton,7,Albany,3,False,False
674,102,True,Stars,3,Blue Jackets,4,True,True,True,Texas,5,Syracuse,3,False,False
675,102,True,Ducks,5,Blackhawks,3,False,False,True,Iowa,10,Rockford,1,False,False
676,103,True,Penguins,4,Wild,5,False,False,True,WB/Scrant.,6,Houston,2,False,False
677,103,True,Avalanche,4,Flames,2,False,False,True,Lake Erie,4,Quad City,2,False,False
678,103,True,Predators,2,Canucks,4,False,False,True,Milwaukee,0,Manitoba,1,False,False
679,103,True,Sharks,7,Kings,4,False,False,True,Worcester,7,Manchester,6,True,False
680,104,True,Hurricanes,2,Maple Leafs,3,True,True,True,Albany,5,Toronto,3,False,False
681,104,True,Red Wings,1,Islanders,2,False,False,True,GrandRapid,2,Bridgeport,6,False,False
682,104,True,Devils,3,Rangers,1,False,False,True,Lowell,6,Hartford,8,False,False
683,104,True,Stars,3,Flyers,2,True,True,True,Texas,5,Philly,1,False,False
684,104,True,Senators,0,Thrashers,2,False,False,True,Binghamton,6,Chicago,2,False,False
685,104,True,Capitals,1,Lightning,4,False,False,True,Hershey,2,Norfolk,6,False,False
686,104,True,Blue Jackets,4,Blues,3,False,False,True,Syracuse,6,Peoria,3,False,False
687,104,True,Predators,1,Oilers,2,True,True,True,Milwaukee,5,Springfield,6,True,True
688,104,True,Sharks,3,Coyotes,2,True,False,True,Worcester,2,San Ant.,4,False,False
689,105,True,Canucks,6,Wild,2,False,False,True,Manitoba,5,Houston,1,False,False
690,105,True,Capitals,6,Panthers,2,False,False,True,Hershey,1,Rochester,6,False,False
691,105,True,Penguins,3,Flames,1,False,False,True,WB/Scrant.,6,Quad City,2,False,False
692,105,True,Bruins,2,Ducks,6,False,False,True,Providence,2,Iowa,9,False,False
693,106,True,Flyers,3,Maple Leafs,0,False,False,True,Philly,5,Toronto,7,False,False
694,106,True,Senators,5,Rangers,4,False,False,True,Binghamton,4,Hartford,6,False,False
695,106,True,Sabres,2,Thrashers,4,False,False,True,Portland,5,Chicago,3,False,False
696,106,True,Stars,3,Canadiens,1,False,False,True,Texas,6,Hamilton,4,False,False
697,106,True,Panthers,5,Lightning,3,False,False,True,Rochester,2,Norfolk,5,False,False
698,106,True,Hurricanes,3,Red Wings,1,False,False,True,Albany,4,GrandRapid,3,True,True
699,106,True,Wild,2,Blues,3,False,False,True,Houston,3,Peoria,8,False,False
700,106,True,Blue Jackets,5,Blackhawks,0,False,False,True,Syracuse,11,Rockford,1,False,False
701,106,True,Devils,2,Coyotes,1,False,False,True,Lowell,6,San Ant.,7,True,False
702,106,True,Penguins,3,Oilers,4,False,False,True,WB/Scrant.,2,Springfield,7,False,False
703,106,True,Ducks,0,Kings,6,False,False,True,Iowa,4,Manchester,5,True,False
704,106,True,Bruins,0,Sharks,7,False,False,True,Providence,1,Worcester,4,False,False
705,107,True,Maple Leafs,6,Capitals,4,False,False,True,Toronto,4,Hershey,6,False,False
706,107,True,Predators,4,Flames,3,False,False,True,Milwaukee,4,Quad City,5,False,False
707,108,True,Blackhawks,1,Blue Jackets,3,False,False,True,Rockford,2,Syracuse,6,False,False
708,108,True,Red Wings,2,Stars,1,True,False,True,GrandRapid,3,Texas,11,False,False
709,108,True,Devils,0,Avalanche,6,False,False,True,Lowell,7,Lake Erie,5,False,False
710,108,True,Bruins,4,Kings,3,False,False,True,Providence,5,Manchester,7,False,False
711,108,True,Oilers,2,Sharks,3,False,False,True,Springfield,6,Worcester,5,True,False
712,108,True,Senators,4,Canadiens,2,False,False,True,Binghamton,5,Hamilton,2,False,False
713,108,True,Sabres,6,Islanders,2,False,False,True,Portland,6,Bridgeport,5,False,False
714,108,True,Lightning,0,Panthers,2,False,False,True,Norfolk,6,Rochester,4,False,False
715,108,True,Thrashers,0,Hurricanes,1,False,False,True,Chicago,5,Albany,3,False,False
716,108,True,Rangers,2,Blues,4,False,False,True,Hartford,6,Peoria,7,True,False
717,108,True,Wild,4,Coyotes,3,False,False,True,Houston,2,San Ant.,4,False,False
718,108,True,Penguins,2,Canucks,3,False,False,True,WB/Scrant.,6,Manitoba,4,False,False
719,109,True,Flyers,5,Capitals,1,False,False,True,Philly,7,Hershey,5,False,False
720,109,True,Blackhawks,3,Red Wings,2,True,True,True,Rockford,2,GrandRapid,3,False,False
721,109,True,Canadiens,4,Rangers,3,True,False,True,Hamilton,2,Hartford,8,False,False
722,109,True,Flames,2,Ducks,1,False,False,True,Quad City,4,Iowa,6,False,False
723,110,True,Senators,3,Bruins,4,False,False,True,Binghamton,6,Providence,2,False,False
724,110,True,Devils,2,Islanders,3,False,False,True,Lowell,3,Bridgeport,7,False,False
725,110,True,Lightning,2,Hurricanes,3,False,False,True,Norfolk,11,Albany,1,False,False
726,110,True,Blues,3,Blue Jackets,2,False,False,True,Peoria,2,Syracuse,3,False,False
727,110,True,Sabres,5,Coyotes,1,False,False,True,Portland,6,San Ant.,1,False,False
728,110,True,Thrashers,2,Panthers,5,False,False,True,Chicago,3,Rochester,4,False,False
729,110,True,Maple Leafs,2,Predators,3,False,False,True,Toronto,6,Milwaukee,3,False,False
730,110,True,Wild,3,Stars,2,True,True,True,Houston,6,Texas,7,False,False
731,110,True,Oilers,4,Avalanche,3,False,False,True,Springfield,2,Lake Erie,5,False,False
732,110,True,Flames,2,Sharks,6,False,False,True,Quad City,1,Worcester,5,False,False
733,111,True,Lightning,3,Rangers,2,True,False,True,Norfolk,6,Hartford,4,False,False
734,111,True,Blue Jackets,6,Flyers,3,False,False,True,Syracuse,5,Philly,4,False,False
735,111,True,Red Wings,1,Capitals,2,False,False,True,GrandRapid,5,Hershey,4,False,False
736,111,True,Maple Leafs,3,Thrashers,2,False,False,True,Toronto,6,Chicago,5,False,False
737,111,True,Blackhawks,4,Senators,5,False,False,True,Rockford,1,Binghamton,9,False,False
738,111,True,Islanders,5,Penguins,6,False,False,True,Bridgeport,6,WB/Scrant.,7,True,False
739,111,True,Sabres,3,Ducks,4,False,False,True,Portland,6,Iowa,2,False,False
740,111,True,Sharks,2,Kings,4,False,False,True,Worcester,7,Manchester,6,False,False
741,112,True,Panthers,3,Devils,5,False,False,True,Rochester,5,Lowell,7,False,False
742,112,True,Blues,1,Canadiens,3,False,False,True,Peoria,8,Hamilton,3,False,False
743,112,True,Canucks,3,Oilers,2,True,False,True,Manitoba,4,Springfield,5,False,False
744,113,True,Blue Jackets,1,Bruins,3,False,False,True,Syracuse,7,Providence,2,False,False
745,113,True,Blues,2,Senators,8,False,False,True,Peoria,2,Binghamton,0,False,False
746,113,True,Panthers,6,Islanders,5,False,False,True,Rochester,7,Bridgeport,2,False,False
747,113,True,Rangers,1,Flyers,3,False,False,True,Hartford,8,Philly,5,False,False
748,113,True,Hurricanes,4,Thrashers,1,False,False,True,Albany,6,Chicago,5,False,False
749,113,True,Maple Leafs,1,Lightning,5,False,False,True,Toronto,2,Norfolk,8,False,False
750,113,True,Capitals,4,Penguins,3,True,True,True,Hershey,2,WB/Scrant.,7,False,False
751,113,True,Red Wings,1,Wild,5,False,False,True,GrandRapid,3,Houston,7,False,False
752,113,True,Predators,2,Coyotes,3,False,False,True,Milwaukee,4,San Ant.,3,False,False
753,113,True,Blackhawks,1,Flames,4,False,False,True,Rockford,3,Quad City,5,False,False
754,113,True,Stars,3,Canucks,5,False,False,True,Texas,4,Manitoba,3,True,False
755,113,True,Sabres,1,Kings,5,False,False,True,Portland,7,Manchester,2,False,False
756,113,True,Ducks,2,Sharks,5,False,False,True,Iowa,6,Worcester,4,False,False
757,114,True,Canadiens,1,Devils,5,False,False,True,Hamilton,3,Lowell,6,False,False
758,114,True,Predators,4,Avalanche,5,False,False,True,Milwaukee,6,Lake Erie,3,False,False
759,114,True,Stars,4,Oilers,3,False,False,True,Texas,3,Springfield,4,True,True
760,115,True,Senators,2,Bruins,3,False,False,True,Binghamton,4,Providence,1,False,False
761,115,True,Hurricanes,1,Flyers,3,False,False,True,Albany,5,Philly,4,True,True
762,115,True,Rangers,3,Canadiens,4,False,False,True,Hartford,7,Hamilton,4,False,False
763,115,True,Devils,2,Islanders,1,False,False,True,Lowell,6,Bridgeport,8,False,False
764,115,True,Coyotes,1,Capitals,4,False,False,True,San Ant.,6,Hershey,3,False,False
765,115,True,Maple Leafs,4,Panthers,5,False,False,True,Toronto,2,Rochester,6,False,False
766,115,True,Kings,0,Red Wings,2,False,False,True,Manchester,2,GrandRapid,3,False,False
767,115,True,Thrashers,3,Lightning,0,False,False,True,Chicago,3,Norfolk,10,False,False
768,115,True,Ducks,4,Blues,5,False,False,True,Iowa,6,Peoria,5,False,False
769,115,True,Blue Jackets,3,Wild,5,False,False,True,Syracuse,7,Houston,2,False,False
770,115,True,Blackhawks,1,Canucks,4,False,False,True,Rockford,6,Manitoba,1,False,False
771,115,True,Sabres,3,Sharks,2,False,False,True,Portland,5,Worcester,2,False,False
772,116,True,Penguins,1,Flyers,3,False,False,True,WB/Scrant.,10,Philly,2,False,False
773,116,True,Bruins,2,Hurricanes,4,False,False,True,Providence,5,Albany,4,True,False
774,116,True,Stars,5,Avalanche,4,False,False,True,Texas,4,Lake Erie,6,False,False
775,117,True,Penguins,1,Rangers,4,False,False,True,WB/Scrant.,3,Hartford,4,False,False
776,117,True,Blues,1,Flames,4,False,False,True,Peoria,8,Quad City,3,False,False
777,117,True,Sabres,6,Canucks,1,False,False,True,Portland,8,Manitoba,3,False,False
778,118,True,Kings,0,Maple Leafs,1,True,True,True,Manchester,6,Toronto,4,False,False
779,118,True,Capitals,5,Islanders,4,False,False,True,Hershey,3,Bridgeport,7,False,False
780,118,True,Ducks,0,Thrashers,5,False,False,True,Iowa,10,Chicago,2,False,False
781,118,True,Predators,0,Blue Jackets,3,False,False,True,Milwaukee,3,Syracuse,8,False,False
782,118,True,Devils,0,Senators,5,False,False,True,Lowell,5,Binghamton,2,False,False
783,118,True,Canadiens,3,Panthers,5,False,False,True,Hamilton,5,Rochester,9,False,False
784,118,True,Coyotes,1,Red Wings,2,False,False,True,San Ant.,7,GrandRapid,1,False,False
785,118,True,Blackhawks,4,Oilers,3,False,False,True,Rockford,3,Springfield,5,False,False
786,119,True,Devils,3,Sabres,5,False,False,True,Lowell,5,Portland,4,True,True
787,119,True,Hurricanes,2,Rangers,3,True,True,True,Albany,4,Hartford,8,False,False
788,119,True,Ducks,4,Capitals,2,False,False,True,Iowa,10,Hershey,4,False,False
789,119,True,Canadiens,0,Lightning,1,False,False,True,Hamilton,2,Norfolk,10,False,False
790,119,True,Red Wings,3,Wild,2,True,True,True,GrandRapid,4,Houston,3,False,False
791,119,True,Flames,1,Stars,2,False,False,True,Quad City,2,Texas,6,False,False
792,119,True,Blues,0,Canucks,2,False,False,True,Peoria,4,Manitoba,5,False,False
793,120,True,Thrashers,3,Flyers,2,False,False,True,Chicago,2,Philly,5,False,False
794,120,True,Senators,2,Penguins,7,False,False,True,Binghamton,4,WB/Scrant.,3,False,False
795,120,True,Islanders,0,Hurricanes,2,False,False,True,Bridgeport,6,Albany,1,False,False
796,120,True,Kings,4,Blue Jackets,3,False,False,True,Manchester,4,Syracuse,5,False,False
797,120,True,Wild,0,Avalanche,2,False,False,True,Houston,3,Lake Erie,11,False,False
798,120,True,Flames,1,Coyotes,4,False,False,True,Quad City,2,San Ant.,4,False,False
799,120,True,Blues,2,Oilers,4,False,False,True,Peoria,1,Springfield,6,False,False
800,120,True,Blackhawks,1,Sharks,3,False,False,True,Rockford,2,Worcester,9,False,False
801,121,True,Maple Leafs,2,Devils,4,False,False,True,Toronto,3,Lowell,9,False,False
802,121,True,Panthers,4,Capitals,1,False,False,True,Rochester,7,Hershey,3,False,False
803,121,True,Bruins,3,Sabres,4,False,False,True,Providence,2,Portland,9,False,False
804,121,True,Ducks,1,Lightning,3,False,False,True,Iowa,2,Norfolk,6,False,False
805,121,True,Predators,2,Red Wings,1,False,False,True,Milwaukee,4,GrandRapid,5,True,True
806,121,True,Avalanche,4,Stars,5,True,True,True,Lake Erie,6,Texas,3,False,False
807,122,True,Canadiens,3,Senators,4,False,False,True,Hamilton,1,Binghamton,8,False,False
808,122,True,Kings,3,Bruins,2,False,False,True,Manchester,6,Providence,3,False,False
809,122,True,Canucks,0,Maple Leafs,4,False,False,True,Manitoba,5,Toronto,3,False,False
810,122,True,Islanders,2,Flyers,3,False,False,True,Bridgeport,5,Philly,7,False,False
811,122,True,Blackhawks,2,Hurricanes,5,False,False,True,Rockford,4,Albany,3,False,False
812,122,True,Blue Jackets,3,Blues,0,False,False,True,Syracuse,3,Peoria,9,False,False
813,122,True,Thrashers,1,Predators,3,False,False,True,Chicago,4,Milwaukee,5,False,False
814,122,True,Rangers,5,Coyotes,2,False,False,True,Hartford,3,San Ant.,4,False,False
815,122,True,Oilers,6,Flames,5,True,True,True,Springfield,4,Quad City,6,False,False
816,122,True,Wild,4,Sharks,5,False,False,True,Houston,3,Worcester,4,False,False
817,123,True,Red Wings,3,Penguins,2,True,False,True,GrandRapid,1,WB/Scrant.,8,False,False
818,123,True,Lightning,2,Capitals,3,False,False,True,Norfolk,10,Hershey,5,False,False
819,123,True,Kings,2,Devils,4,False,False,True,Manchester,4,Lowell,8,False,False
820,123,True,Islanders,1,Panthers,2,False,False,True,Bridgeport,4,Rochester,7,False,False
821,123,True,Coyotes,6,Stars,5,True,True,True,San Ant.,8,Texas,4,False,False
822,123,True,Rangers,1,Avalanche,4,False,False,True,Hartford,5,Lake Erie,6,True,False
823,124,True,Sabres,2,Penguins,3,True,False,True,Portland,5,WB/Scrant.,4,False,False
824,124,True,Ducks,1,Panthers,3,False,False,True,Iowa,7,Rochester,10,False,False
825,124,True,Flyers,3,Flames,0,False,False,True,Philly,2,Quad City,7,False,False
826,124,True,Hurricanes,4,Oilers,3,True,True,True,Albany,2,Springfield,7,False,False
827,125,True,Capitals,4,Bruins,7,False,False,True,Hershey,2,Providence,7,False,False
828,125,True,Devils,1,Maple Leafs,5,False,False,True,Lowell,5,Toronto,4,False,False
829,125,True,Lightning,3,Thrashers,4,False,False,True,Norfolk,11,Chicago,2,False,False
830,125,True,Canucks,2,Canadiens,1,False,False,True,Manitoba,4,Hamilton,3,True,False
831,125,True,Coyotes,2,Predators,4,False,False,True,San Ant.,6,Milwaukee,4,False,False
832,125,True,Wild,2,Stars,3,True,True,True,Houston,1,Texas,8,False,False
833,125,True,Blue Jackets,2,Avalanche,3,False,False,True,Syracuse,5,Lake Erie,7,False,False
834,125,True,Rangers,5,Kings,2,False,False,True,Hartford,7,Manchester,5,False,False
835,125,True,Red Wings,0,Sharks,4,False,False,True,GrandRapid,1,Worcester,8,False,False
836,126,True,Senators,7,Sabres,1,False,False,True,Binghamton,3,Portland,5,False,False
837,126,True,Blues,3,Blackhawks,2,False,False,True,Peoria,4,Rockford,3,False,False
838,126,True,Hurricanes,3,Flames,0,False,False,True,Albany,3,Quad City,5,False,False
839,126,True,Flyers,6,Oilers,3,False,False,True,Philly,2,Springfield,5,False,False
840,126,True,Red Wings,3,Ducks,2,False,False,True,GrandRapid,0,Iowa,6,False,False
841,127,True,Canadiens,3,Bruins,5,False,False,True,Hamilton,4,Providence,3,False,False
842,127,True,Capitals,2,Rangers,4,False,False,True,Hershey,7,Hartford,6,True,True
843,127,True,Stars,1,Blue Jackets,2,True,False,True,Texas,2,Syracuse,7,False,False
844,127,True,Canucks,2,Senators,8,False,False,True,Manitoba,2,Binghamton,6,False,False
845,127,True,Islanders,1,Lightning,4,False,False,True,Bridgeport,1,Norfolk,6,False,False
846,127,True,Sharks,2,Blues,4,False,False,True,Worcester,9,Peoria,4,False,False
847,127,True,Avalanche,2,Predators,3,True,True,True,Lake Erie,6,Milwaukee,4,False,False
848,127,True,Oilers,2,Wild,4,False,False,True,Springfield,5,Houston,2,False,False
849,127,True,Ducks,1,Kings,4,False,False,True,Iowa,9,Manchester,4,False,False
850,128,True,Maple Leafs,5,Devils,4,True,False,True,Toronto,2,Lowell,4,False,False
851,128,True,Thrashers,3,Capitals,2,True,True,True,Chicago,4,Hershey,5,True,False
852,128,True,Hurricanes,5,Sabres,4,True,False,True,Albany,3,Portland,6,False,False
853,128,True,Flames,4,Panthers,3,True,False,True,Quad City,1,Rochester,5,False,False
854,128,True,Coyotes,2,Blackhawks,4,False,False,True,San Ant.,7,Rockford,2,False,False
855,129,True,Canucks,5,Bruins,3,False,False,True,Manitoba,3,Providence,2,False,False
856,129,True,Penguins,3,Canadiens,2,False,False,True,WB/Scrant.,5,Hamilton,4,True,False
857,129,True,Red Wings,3,Kings,4,False,False,True,GrandRapid,3,Manchester,6,False,False
858,129,True,Coyotes,2,Stars,8,False,False,True,San Ant.,5,Texas,2,False,False
859,129,True,Senators,7,Maple Leafs,3,False,False,True,Binghamton,6,Toronto,2,False,False
860,129,True,Hurricanes,4,Islanders,2,False,False,True,Albany,6,Bridgeport,7,False,False
861,129,True,Devils,6,Rangers,3,False,False,True,Lowell,9,Hartford,5,False,False
862,129,True,Panthers,2,Thrashers,4,False,False,True,Rochester,7,Chicago,6,True,True
863,129,True,Flames,2,Lightning,3,False,False,True,Quad City,5,Norfolk,6,False,False
864,129,True,Sabres,2,Blue Jackets,5,False,False,True,Portland,1,Syracuse,3,False,False
865,129,True,Blackhawks,4,Blues,3,True,True,True,Rockford,4,Peoria,6,False,False
866,129,True,Sharks,1,Predators,3,False,False,True,Worcester,6,Milwaukee,2,False,False
867,129,True,Flyers,4,Wild,2,False,False,True,Philly,6,Houston,3,False,False
868,129,True,Oilers,4,Avalanche,5,False,False,True,Springfield,4,Lake Erie,6,False,False
869,130,True,Bruins,3,Canadiens,2,False,False,True,Providence,1,Hamilton,3,False,False
870,130,True,Penguins,3,Capitals,5,False,False,True,WB/Scrant.,6,Hershey,3,False,False
871,131,True,Sharks,5,Maple Leafs,4,False,False,True,Worcester,9,Toronto,3,False,False
872,131,True,Devils,2,Flyers,6,False,False,True,Lowell,7,Philly,5,False,False
873,131,True,Blues,3,Avalanche,2,False,False,True,Peoria,2,Lake Erie,4,False,False
874,131,True,Oilers,1,Coyotes,4,False,False,True,Springfield,6,San Ant.,4,False,False
875,131,True,Kings,7,Ducks,1,False,False,True,Manchester,3,Iowa,6,False,False
876,132,True,Bruins,1,Sabres,7,False,False,True,Providence,3,Portland,7,False,False
877,132,True,Predators,5,Islanders,8,False,False,True,Milwaukee,5,Bridgeport,1,False,False
878,132,True,Panthers,6,Hurricanes,4,False,False,True,Rochester,9,Albany,3,False,False
879,132,True,Flames,0,Senators,5,False,False,True,Quad City,3,Binghamton,7,False,False
880,132,True,Canucks,2,Lightning,5,False,False,True,Manitoba,0,Norfolk,4,False,False
881,132,True,Red Wings,5,Blues,1,False,False,True,GrandRapid,2,Peoria,7,False,False
882,132,True,Stars,3,Blackhawks,4,True,True,True,Texas,6,Rockford,3,False,False
883,133,True,Flyers,2,Devils,1,False,False,True,Philly,6,Lowell,8,False,False
884,133,True,Predators,2,Rangers,3,False,False,True,Milwaukee,4,Hartford,5,False,False
885,133,True,Sharks,6,Blue Jackets,2,False,False,True,Worcester,1,Syracuse,6,False,False
886,133,True,Capitals,2,Canadiens,3,False,False,True,Hershey,7,Hamilton,3,False,False
887,133,True,Islanders,2,Penguins,3,False,False,True,Bridgeport,1,WB/Scrant.,5,False,False
888,133,True,Coyotes,3,Wild,5,False,False,True,San Ant.,6,Houston,2,False,False
889,133,True,Thrashers,4,Avalanche,1,False,False,True,Chicago,7,Lake Erie,6,False,False
890,133,True,Oilers,6,Ducks,1,False,False,True,Springfield,2,Iowa,6,False,False
891,134,True,Capitals,4,Senators,3,False,False,True,Hershey,0,Binghamton,8,False,False
892,134,True,Sabres,3,Hurricanes,1,False,False,True,Portland,8,Albany,1,False,False
893,134,True,Bruins,1,Lightning,3,False,False,True,Providence,0,Norfolk,11,False,False
894,134,True,Canucks,2,Panthers,3,False,False,True,Manitoba,2,Rochester,7,False,False
895,134,True,Sharks,4,Red Wings,3,True,False,True,Worcester,10,GrandRapid,3,False,False
896,134,True,Stars,1,Flames,5,False,False,True,Texas,5,Quad City,3,False,False
897,134,True,Oilers,5,Kings,6,False,False,True,Springfield,2,Manchester,5,False,False
898,135,True,Predators,2,Devils,5,False,False,True,Milwaukee,3,Lowell,8,False,False
899,135,True,Canadiens,3,Flyers,1,False,False,True,Hamilton,0,Philly,5,False,False
900,135,True,Canucks,2,Blue Jackets,3,False,False,True,Manitoba,4,Syracuse,2,False,False
901,135,True,Rangers,1,Penguins,3,False,False,True,Hartford,5,WB/Scrant.,6,False,False
902,135,True,Maple Leafs,1,Blues,4,False,False,True,Toronto,2,Peoria,9,False,False
903,135,True,Thrashers,4,Wild,2,False,False,True,Chicago,4,Houston,5,True,True
904,135,True,Coyotes,3,Avalanche,2,True,True,True,San Ant.,7,Lake Erie,6,False,False
905,136,True,Lightning,5,Islanders,4,True,False,True,Norfolk,7,Bridgeport,0,False,False
906,136,True,Sharks,8,Sabres,4,False,False,True,Worcester,4,Portland,5,True,False
907,136,True,Flyers,2,Canadiens,4,False,False,True,Philly,8,Hamilton,3,False,False
908,136,True,Devils,3,Hurricanes,4,True,False,True,Lowell,10,Albany,5,False,False
909,136,True,Bruins,0,Panthers,5,False,False,True,Providence,3,Rochester,7,False,False
910,136,True,Senators,3,Red Wings,4,False,False,True,Binghamton,9,GrandRapid,2,False,False
911,136,True,Capitals,4,Blues,0,False,False,True,Hershey,3,Peoria,7,False,False
912,136,True,Stars,0,Coyotes,5,False,False,True,Texas,3,San Ant.,5,False,False
913,136,True,Thrashers,3,Blackhawks,2,False,False,True,Chicago,5,Rockford,4,False,False
914,136,True,Ducks,3,Flames,1,False,False,True,Iowa,5,Quad City,2,False,False
915,136,True,Avalanche,2,Kings,5,False,False,True,Lake Erie,4,Manchester,6,False,False
916,137,True,Lightning,2,Rangers,5,False,False,True,Norfolk,7,Hartford,5,False,False
917,137,True,Predators,1,Penguins,2,False,False,True,Milwaukee,6,WB/Scrant.,2,False,False
