Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Jason Williams,804,Capitals,CAN,29,185,71,3,3,False,False,False,False,False,2500000,,0,100,0,2,57,40,83,82,65,83,76,63,75,71,58,77,68,72,1,67,82,186,16,44,60,-5,34,9,71,75,5,0,0,0,39,89,0,1,0,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Jonathan Cheechoo,805,Devils,CAN,29,200,73,3,3,False,False,False,False,False,3500000,,0,100,0,2,83,42,71,77,75,75,69,40,70,68,65,71,77,54,30,67,84,84,7,15,22,-5,75,5,93,54,1,0,0,1,26,75,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6
Brian Campbell,806,Blue Jackets,CAN,30,188,72,4,5,False,False,False,False,False,7100000,,0,100,0,2,54,40,89,98,68,90,88,40,88,72,70,78,84,85,20,75,82,177,18,45,63,-7,34,86,25,127,11,0,3,1,0,0,1,5,0,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
Tim Stapleton,807,Senators,USA,27,160,69,3,2,False,False,False,False,False,1000000,,1,100,0,0,56,40,89,79,40,83,60,40,58,68,55,47,47,73,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,481,57,64,121,22,6,35,30,217,27,1,8,3,37,103,1,1,0,1185,4,1,1,0,0
Andrew Alberts,808,Predators,USA,28,218,77,4,3,False,False,False,False,False,1700000,,0,100,0,2,90,53,74,65,84,77,60,40,65,60,79,66,67,29,30,68,82,29,1,9,10,-17,164,51,162,53,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Antoine Vermette,809,Flyers,CAN,27,197,73,1,3,False,False,False,False,False,3500000,,0,100,0,2,69,40,81,82,73,89,75,92,76,72,78,73,64,99,70,71,85,189,20,33,53,15,40,18,58,200,0,0,1,2,1045,1810,0,0,0,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Martins Karsums,810,Penguins,LVA,24,198,70,3,2,True,False,False,False,False,650000,,0,99,0,0,90,40,79,71,74,77,63,40,66,62,55,47,47,70,30,60,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,81,380,56,69,125,31,51,38,133,183,26,0,11,2,242,518,1,2,0,1473,5,5,13,0,0
David Legwand,811,Blackhawks,USA,29,202,74,1,5,False,False,False,False,False,6000000,,0,99,0,2,53,40,80,83,76,89,72,76,72,72,72,76,68,47,1,69,84,236,27,38,65,-5,26,19,67,181,11,0,4,2,963,1911,0,2,0,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Filip Kuba,812,Capitals,CZE,33,226,76,4,3,False,False,False,False,False,4150000,,0,100,0,2,58,40,86,74,88,88,81,40,84,67,79,75,67,72,5,72,82,117,15,36,51,-10,0,94,13,91,8,0,1,0,0,0,0,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
Mike Grier,813,Maple Leafs,USA,34,225,73,3,1,False,False,False,False,False,3000000,,0,100,0,2,93,45,81,85,87,79,66,44,67,66,77,76,80,89,65,71,82,118,11,15,26,-1,88,12,95,83,4,0,1,0,38,107,1,3,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Kris Draper,814,Oilers,CAN,38,188,70,1,1,False,False,False,False,True,3250000,,0,100,0,2,77,40,74,77,68,76,65,97,65,64,76,99,94,93,55,69,82,119,11,21,32,14,56,16,52,187,0,0,6,1,919,1558,0,0,0,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4
Pavol Demitra,815,Senators,SVK,34,200,72,2,1,False,False,False,False,False,5250000,,0,100,0,2,53,40,83,84,75,81,83,74,81,77,65,90,84,53,35,73,82,215,20,41,61,6,6,4,25,99,11,0,1,0,77,143,4,8,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Chris Phillips,816,Predators,CAN,32,217,75,4,2,False,False,False,False,False,6500000,,0,100,0,2,78,40,78,76,83,88,67,40,70,66,81,84,86,31,40,73,82,100,9,22,31,3,127,96,100,64,4,0,0,1,0,0,0,0,0,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
Brad Richards,817,Capitals,CAN,29,192,72,1,4,False,False,False,False,False,8000000,,0,100,0,2,51,41,92,91,71,87,81,81,82,75,69,76,98,72,40,75,82,206,31,48,79,-3,4,16,6,208,10,2,12,3,1126,2140,2,10,0,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tobias Enstrom,818,Capitals,SWE,24,180,70,4,1,False,False,False,False,False,615000,,0,100,0,2,53,40,81,79,60,93,77,40,78,68,85,70,66,72,45,70,82,146,21,42,63,-4,4,112,14,89,14,0,4,1,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Rostislav Klesla,819,Capitals,CZE,27,220,75,4,1,False,False,False,False,False,1800000,,0,100,0,2,85,47,71,70,85,76,71,40,73,64,82,71,73,49,75,71,57,69,7,19,26,-1,90,61,126,24,5,0,1,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Hal Gill,820,Sabres,USA,34,250,79,4,1,False,False,False,False,False,1300000,,0,100,0,2,75,43,72,67,99,76,60,40,65,61,82,81,67,99,1,69,82,59,9,17,26,26,144,95,161,56,3,0,2,1,0,0,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
Adam Foote,821,Canucks,CAN,38,220,74,4,1,False,False,False,False,False,4383480,,1,100,0,2,76,41,75,69,85,78,60,40,65,61,79,90,77,67,1,69,80,49,3,19,22,0,56,83,84,49,1,0,0,0,0,0,0,0,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
Scott Hartnell,824,Blackhawks,CAN,27,210,74,2,1,False,False,False,False,False,1840000,,0,100,0,2,76,63,53,82,80,88,76,44,76,79,70,71,69,52,40,72,84,195,25,34,59,1,119,18,217,89,11,0,2,2,173,473,2,5,0,1536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Rob Davison,825,Capitals,CAN,29,220,75,4,1,False,False,False,False,False,650000,,0,100,0,2,75,94,42,60,85,68,60,40,63,59,53,70,65,71,35,61,81,18,2,14,16,-22,236,35,261,23,0,0,0,0,0,0,0,0,0,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13
Jeff Taffe,826,Capitals,USA,28,207,75,1,3,False,False,False,False,False,1250000,,0,99,0,2,54,42,74,66,78,71,66,52,68,61,57,68,65,72,50,62,82,34,3,5,8,-13,12,6,15,39,2,0,0,1,149,370,1,3,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Joel Rechlicz,827,Sabres,USA,22,220,76,3,3,True,False,False,False,False,550000,,1,99,0,0,80,99,31,64,85,64,60,40,61,59,49,47,47,70,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,148,15,26,41,21,111,9,157,96,0,0,3,0,13,40,0,0,0,659,1,1,6,0,0
Jamie Lundmark,828,Senators,CAN,29,195,72,1,3,False,False,False,False,False,800000,,1,100,0,0,63,42,78,76,72,68,65,73,69,65,57,57,57,72,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,331,57,66,123,42,12,18,55,211,31,2,7,2,932,1484,0,3,0,1049,7,14,24,0,0
Ryan Vesce,829,Flames,USA,27,165,68,3,2,False,False,False,False,False,585000,,1,100,0,0,59,40,71,69,45,74,60,43,58,59,56,47,47,30,85,55,9,1,0,0,0,-1,0,0,2,1,0,0,0,0,2,4,0,0,0,69,0,2,4,1,1,2,0,0,1,1,2,0,0,0,0,0,2,0,0,0,21,0,0,0,9,9
Phil Oreskovic,830,Thrashers,CAN,22,217,76,4,3,True,False,False,False,False,550000,,0,100,0,0,92,58,48,66,83,78,60,40,64,65,69,47,47,42,35,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,4,11,15,1,13,17,27,7,3,0,1,0,0,1,1,1,0,119,0,2,2,0,0
Jamie Fritsch,831,Canadiens,USA,25,195,74,4,2,True,False,False,False,False,550000,,0,100,0,0,70,40,79,54,72,61,60,40,58,59,51,47,47,36,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,117,15,12,27,-6,22,27,40,18,12,0,2,0,0,1,0,0,0,323,0,1,1,0,0
David Sloane,833,Blackhawks,USA,25,220,76,4,2,True,False,False,False,False,625000,,0,100,0,0,50,40,79,66,85,68,60,40,58,59,47,47,47,43,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,101,10,15,25,11,2,22,9,21,6,0,0,1,0,0,0,0,0,307,1,0,0,67,67
Geoff Kinrade,834,Sabres,CAN,24,207,72,4,3,True,False,False,False,False,550000,,0,100,0,0,70,40,89,77,78,87,60,40,58,59,55,47,47,70,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,258,33,74,107,45,42,92,76,75,29,0,6,2,5,7,0,0,0,1714,1,0,0,4,1
Sean Bentivoglio,835,Lightning,CAN,24,190,70,2,2,True,False,False,False,False,950000,,1,100,0,0,70,40,44,71,70,77,60,40,58,59,57,52,52,69,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,238,26,40,66,32,70,15,155,146,1,0,3,0,31,60,0,0,0,584,1,0,2,1,0
Jamie Fraser,836,Canadiens,CAN,24,200,73,4,1,True,False,False,False,False,650000,,0,100,0,0,50,40,84,61,75,70,60,40,58,59,59,47,47,36,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,115,13,15,28,-5,10,41,7,32,11,0,0,2,0,0,0,1,0,340,2,1,1,0,0
Troy Bodie,837,Blackhawks,CAN,25,219,76,2,2,False,False,False,False,False,475000,,0,100,0,0,75,52,59,60,84,68,59,40,58,58,54,47,47,51,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0
Aaron Boogaard,838, ,CAN,23,215,73,3,1,False,False,False,False,False,600000,,0,100,0,0,73,61,39,50,82,63,51,40,51,51,51,65,69,50,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Clarke,839, ,CAN,27,185,69,1,1,False,False,False,False,False,600000,,0,100,0,0,58,40,81,59,65,63,53,40,54,53,50,63,63,50,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Gagnon,840,Sabres,CAN,24,189,72,1,3,True,False,False,False,False,700000,,1,96,0,0,60,40,80,60,69,64,55,48,55,56,56,66,60,61,99,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,3,3,6,7,0,1,7,22,0,0,1,0,107,212,0,0,0,145,0,0,0,9,4
Aaron MacKenzie,841, ,CAN,28,195,73,4,1,False,False,False,False,False,600000,,0,100,0,0,74,40,84,64,72,75,60,40,58,59,66,70,69,50,55,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Palushaj,842, ,USA,20,185,72,3,1,True,False,False,False,False,600000,,0,100,0,0,58,40,69,66,65,66,58,40,54,63,48,60,56,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Rome,843,Lightning,CAN,26,223,73,4,3,True,False,False,False,False,500000,,0,100,0,2,80,72,89,65,86,77,62,40,63,60,63,76,71,39,15,66,57,14,1,3,4,1,79,40,56,14,0,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10
Aaron Slattengren,844, ,CAN,28,195,73,1,1,False,False,False,False,False,600000,,0,100,0,0,63,40,76,59,72,64,55,40,55,56,52,69,64,50,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Cracknell,845, ,CAN,24,211,74,3,1,False,False,False,False,False,600000,,0,100,0,0,71,40,80,55,80,64,55,40,55,56,50,61,60,50,75,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Henrich,846, ,CAN,26,225,76,2,1,False,False,False,False,False,600000,,0,100,0,0,78,40,76,50,87,71,67,45,61,57,49,68,62,50,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Hobson,847, ,CAN,23,206,72,1,1,False,False,False,False,False,600000,,0,100,0,0,69,40,59,56,78,63,55,40,56,55,53,62,59,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Huxley,848, ,CAN,26,200,72,2,1,False,False,False,False,False,600000,,0,100,0,0,66,40,38,50,75,63,50,40,50,50,46,66,62,50,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Keefe,849, ,CAN,26,200,70,3,1,False,False,False,False,False,600000,,0,100,0,0,66,85,40,50,75,64,51,40,51,51,54,69,63,50,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam McQuaid,850, ,CAN,23,197,75,4,1,False,False,False,False,False,600000,,0,100,0,0,64,58,53,54,73,68,53,40,53,52,54,64,68,50,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Miller,851, ,USA,25,179,72,1,1,False,False,False,False,False,600000,,0,100,0,0,55,40,72,57,59,63,51,41,51,53,47,64,61,50,65,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Perry,852, ,CAN,23,185,71,2,1,False,False,False,False,False,600000,,0,100,0,0,58,40,52,59,65,63,54,42,54,53,47,63,59,50,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Pineault,853, ,USA,23,201,73,3,1,False,False,False,False,False,600000,,0,100,0,0,76,40,80,63,75,71,68,40,56,60,53,63,62,50,55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Veideman,854, ,CAN,27,190,74,4,1,False,False,False,False,False,600000,,0,100,0,0,61,40,72,63,70,66,56,40,58,55,54,65,63,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajay Baines,855, ,CAN,32,178,70,1,1,False,False,False,False,False,600000,,0,100,0,0,55,40,76,65,58,66,56,50,57,54,54,79,69,50,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aki Seitsonen,856, ,FIN,24,206,75,1,1,False,False,False,False,False,600000,,0,100,0,0,69,40,85,50,78,64,52,46,52,53,50,65,60,50,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akim Aliu,857, ,CAN,21,205,75,3,1,True,False,False,False,False,600000,,0,100,0,0,68,40,78,73,77,63,59,40,58,59,47,62,57,50,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alec Martinez,858,Flyers,USA,22,207,73,4,3,False,False,False,False,False,500000,,0,100,0,0,69,40,83,56,78,72,55,40,55,54,53,59,58,56,60,57,3,0,0,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Berry,859, ,USA,23,212,74,3,1,False,False,False,False,False,600000,,0,100,0,0,72,40,46,50,81,63,50,40,50,50,46,59,59,50,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Bourret,860, ,CAN,23,205,70,3,1,False,False,False,False,False,600000,,0,100,0,0,68,40,71,60,77,68,54,40,55,52,52,65,59,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Brooks,861, ,USA,33,195,73,4,1,False,False,False,False,False,600000,,0,100,0,0,63,41,66,56,72,65,53,40,54,51,53,70,69,50,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Foster,862, ,USA,25,200,72,2,1,False,False,False,False,False,600000,,0,100,0,0,66,44,67,60,75,68,57,44,57,56,53,65,61,50,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Goligoski,863,Senators,USA,23,180,71,4,3,True,False,False,False,False,875000,,0,100,0,2,67,40,83,78,60,86,79,40,80,69,73,62,61,68,59,68,82,92,14,32,46,6,65,47,81,37,10,0,3,2,0,0,0,0,0,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Alex Henry,864, ,CAN,29,220,78,4,1,False,False,False,False,False,600000,,0,100,0,0,76,58,57,56,85,66,60,40,60,59,57,73,75,50,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Hellstrom,865, ,SWE,23,207,74,4,1,False,False,False,False,False,600000,,0,100,0,0,69,40,71,50,78,65,50,40,50,50,53,59,59,50,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Nikulin,866, ,RUS,23,198,73,1,1,True,False,False,False,False,600000,,0,100,0,0,50,40,79,65,74,65,60,40,58,59,51,64,61,50,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Sulzer,867, ,DEU,25,207,73,4,1,True,False,False,False,False,600000,,0,100,0,0,50,40,79,56,78,59,60,40,58,59,55,69,65,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexander Vasyunov,868, ,RUS,22,189,72,2,1,False,False,False,False,False,600000,,0,100,0,0,60,40,86,62,69,68,56,40,56,58,52,59,58,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandre Giroux,869, ,CAN,27,201,75,2,1,False,False,False,False,False,600000,,0,100,0,0,87,47,67,70,75,75,67,40,64,66,57,78,77,50,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandre Imbeault,870, ,CAN,23,148,72,1,1,False,False,False,False,False,600000,,0,100,0,0,50,40,84,68,48,63,55,41,53,60,48,65,59,50,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Jamtin,871, ,SWE,27,192,72,3,1,False,False,False,False,False,600000,,0,100,0,0,62,40,47,50,71,64,50,41,50,50,47,66,63,50,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Nodl,872, ,AUT,22,196,73,3,1,True,False,False,False,False,600000,,0,100,0,0,71,40,83,71,73,75,60,40,62,61,55,61,60,50,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Thuresson,873, ,SWE,22,200,73,3,1,False,False,False,False,False,600000,,0,100,0,0,66,40,81,59,75,68,56,40,56,57,55,60,58,50,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrei Plekhanov,874, ,RUS,23,187,73,4,1,False,False,False,False,False,600000,,0,100,0,0,59,40,71,62,67,66,55,40,57,53,54,61,59,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Archer,875, ,CAN,26,213,76,4,1,False,False,False,False,False,600000,,0,100,0,0,72,55,44,50,81,65,53,40,54,52,52,69,63,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Bodnarchuk,876, ,CAN,21,190,72,4,1,True,False,False,False,False,600000,,0,100,0,0,61,40,84,61,70,72,52,40,54,50,53,62,57,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Campbell,877, ,CAN,22,201,77,4,1,True,False,False,False,False,600000,,0,100,0,0,66,46,69,50,75,65,51,40,52,51,50,61,58,50,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Conboy,878, ,USA,21,200,76,2,1,True,False,False,False,False,600000,,0,100,0,0,66,40,76,50,75,63,51,40,51,50,48,59,57,50,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Desjardins,879, ,CAN,23,197,72,1,1,False,False,False,False,False,600000,,0,100,0,0,64,52,57,57,73,63,54,49,55,54,52,64,64,50,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Joudrey,880, ,CAN,25,187,72,1,1,False,False,False,False,False,600000,,0,100,0,0,59,40,83,63,67,64,56,49,57,55,54,64,61,50,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Kozek,881, ,CAN,23,185,71,3,1,False,False,False,False,False,600000,,0,100,0,0,58,40,76,63,65,63,56,40,53,62,50,60,59,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew MacDonald,882, ,CAN,23,188,73,4,1,True,False,False,False,False,600000,,0,100,0,0,50,40,71,60,68,68,60,40,58,59,58,65,63,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Martens,883, ,CAN,28,205,73,4,1,False,False,False,False,False,600000,,0,100,0,0,68,40,78,59,77,65,57,40,60,52,50,69,64,50,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
