"Name","Number","Team","Country","Age","Weight","Height","Position","Contract","Rookie","Protected","Available for Trade","No Apply Rerate","No Trade","Salary","Injury","Number Of Injury","Condition","Suspension","Status","CK","FG","DI","SK","ST","DU","PH","FO","PA","SC","DF","EX","LD","MO","PO","OV","Pro GP","Pro Shots","Pro G","Pro A","Pro Point","Pro PlusMinus","Pro Pim","Pro Shots Block","Pro Hits","Pro Hit Took","Pro PP","Pro SH","Pro GW","Pro GT","Pro Face Off Won","Pro Face Off Total","Pro Penalty Shots Score","Pro Penalty ShotsTotal","Pro Empty Net Goal","Pro Minutes Played","Pro Hat Trick","Farm GP","Farm Shots","Farm G","Farm A","Farm Point","Farm PlusMinus","Farm Pim","Farm Shots Block","Farm Hits"," Farm Hit Took","Farm PP","Farm SH","Farm GW","Farm GT","Farm Face Off Won","Farm Face Off Total","Farm Penalty Shots Score","Farm Penalty ShotsTotal","Farm Empty Net Goal","Farm Minutes Played","Farm Hat Trick","Game in Row with a Goal","Game in Row with a Point","Game in Row without a Goal","Game in Row without a Point"
"David Legwand",811,"Capitals","USA",29,202,74,1,5,"False","False","False","False","False",6000000,,0,99,0,2,53,40,80,83,76,89,72,76,72,72,72,76,68,55,1,69,35,90,9,14,23,-1,10,7,31,72,1,0,3,0,385,763,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Filip Kuba",812,"Capitals","CZE",33,226,76,4,3,"False","False","False","False","False",4150000,,0,100,0,2,58,40,86,74,88,88,81,40,84,67,79,75,67,55,5,72,35,46,6,13,19,0,0,34,9,30,2,0,1,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Mike Grier",813,"Maple Leafs","USA",34,225,73,3,1,"False","False","False","False","False",3000000,,0,100,0,2,93,45,81,85,87,79,66,44,67,66,77,76,80,73,65,71,35,57,5,10,15,4,42,7,44,42,2,0,0,0,17,52,1,3,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
"Kris Draper",814,"Oilers","CAN",38,188,70,1,1,"False","False","False","False","True",3250000,,0,100,0,2,77,40,74,77,68,76,65,97,65,64,76,99,94,73,55,69,34,45,5,6,11,2,21,7,21,77,0,0,4,0,376,643,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
"Pavol Demitra",815,"Capitals","SVK",34,200,72,3,1,"False","False","False","False","False",5250000,,0,100,0,2,53,40,83,84,75,81,83,74,81,77,65,90,84,55,35,73,35,107,8,16,24,3,2,1,6,46,5,0,0,0,38,64,1,1,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0
"Chris Phillips",816,"Predators","CAN",32,217,75,4,2,"False","False","False","False","False",6500000,,0,100,0,2,78,40,78,76,83,88,67,40,70,66,81,84,86,30,40,73,35,33,6,10,16,2,54,40,46,21,2,0,0,1,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
"Brad Richards",817,"Capitals","CAN",29,192,72,1,4,"False","False","False","False","False",8000000,,0,100,0,2,51,41,92,91,71,87,81,81,82,75,69,76,98,55,40,75,35,67,11,20,31,5,0,7,3,87,3,1,5,0,479,881,0,1,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Tobias Enstrom",818,"Capitals","SWE",24,180,70,4,1,"False","False","False","False","False",615000,,0,100,0,2,53,40,81,79,60,93,77,40,78,68,85,70,66,55,45,70,35,67,12,13,25,-2,2,46,4,34,9,0,2,1,0,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"Rostislav Klesla",819,"Capitals","CZE",27,220,75,4,1,"False","False","False","False","False",1800000,,0,100,0,1,85,47,71,70,85,76,71,40,73,64,82,71,73,46,75,71,31,40,5,8,13,-1,54,31,80,16,4,0,1,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
"Hal Gill",820,"Sabres","USA",34,250,79,4,1,"False","False","False","False","False",1300000,,0,100,0,2,75,43,72,67,99,76,60,40,65,61,82,81,67,85,1,69,33,28,6,7,13,13,52,40,60,17,1,0,1,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
"Adam Foote",821,"Canucks","CAN",38,220,74,4,1,"False","False","False","False","False",4383480,,0,100,0,2,76,41,75,69,85,78,60,40,65,61,79,90,77,65,1,69,35,28,1,10,11,-3,40,48,48,18,1,0,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0
"Scott Hartnell",824,"Capitals","CAN",27,210,74,2,1,"False","False","False","False","False",1840000,,0,100,0,2,76,63,53,82,80,88,76,44,76,79,70,71,69,55,40,72,35,58,9,8,17,4,50,6,88,40,3,0,1,0,72,220,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"Rob Davison",825,"Capitals","CAN",29,220,75,4,1,"False","False","False","False","False",650000,,0,100,0,2,75,94,42,60,85,68,60,40,63,59,53,70,65,59,35,61,35,7,1,8,9,-2,85,11,99,14,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"Jeff Taffe",826,"Capitals","USA",28,207,75,1,3,"False","False","False","False","False",1250000,,0,100,0,2,54,42,74,66,78,71,66,52,68,61,57,68,65,55,50,62,35,16,1,3,4,-6,4,2,3,8,0,0,0,0,9,29,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
"Joel Rechlicz",827,"Sabres","USA",22,220,76,3,3,"True","False","False","False","False",550000,,1,100,0,0,80,99,31,64,85,64,60,40,61,59,49,47,47,52,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,3,7,10,7,20,1,23,11,0,0,0,0,2,6,0,0,0,136,0,0,0,2,1
"Jamie Lundmark",828,"Senators","CAN",29,195,72,1,3,"False","False","False","False","False",800000,"BrokenBone(LeftFoot)injury",1,65,0,0,63,42,78,76,72,68,65,73,69,65,57,57,57,55,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,182,28,28,56,12,8,6,37,98,17,1,4,0,506,813,0,2,0,560,5,0,2,1,0
"Ryan Vesce",829,"Flames","USA",27,165,68,3,2,"False","False","False","False","False",585000,,1,100,0,0,59,40,71,69,45,74,60,43,58,59,56,47,47,38,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,2,0,0,1,1,2,0,0,0,0,0,2,0,0,0,21,0,1,1,0,0
"Phil Oreskovic",830,"Hurricanes","CAN",22,217,76,4,3,"True","False","False","False","False",550000,,0,100,0,0,92,58,48,66,83,78,60,40,64,65,69,47,47,46,35,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,4,11,15,1,13,17,27,7,3,0,1,0,0,1,1,1,0,119,0,2,2,0,0
"Jamie Fritsch",831,"Canadiens","USA",25,195,74,4,2,"True","False","False","False","False",550000,,0,100,0,0,70,40,79,54,72,61,60,40,58,59,51,47,47,30,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36
"David Sloane",833,"Blackhawks","USA",25,220,76,4,2,"True","False","False","False","False",625000,,0,100,0,0,50,40,79,66,85,68,60,40,58,59,47,47,47,60,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,101,10,15,25,11,2,22,9,21,6,0,0,1,0,0,0,0,0,307,1,0,0,18,18
"Geoff Kinrade",834,"Sabres","CAN",24,207,72,4,3,"True","False","False","False","False",550000,,0,100,0,0,70,40,89,77,78,87,60,40,58,59,55,47,47,70,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,110,16,37,53,14,12,42,29,36,12,0,3,0,2,4,0,0,0,708,1,1,2,0,0
"Sean Bentivoglio",835,"Lightning","CAN",24,190,70,2,2,"True","False","False","False","False",950000,,1,100,0,0,70,40,44,71,70,77,60,40,58,59,57,52,52,63,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,86,12,17,29,15,24,9,46,54,1,0,1,0,7,17,0,0,0,181,1,2,5,0,0
"Jamie Fraser",836,"Canadiens","CAN",24,200,73,4,1,"True","False","False","False","False",650000,,0,100,0,0,50,40,84,61,75,70,60,40,58,59,59,47,47,30,40,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,36
"Troy Bodie",837,"Blackhawks","CAN",25,219,76,2,2,"False","False","False","False","False",475000,,0,100,0,0,75,52,59,60,84,68,59,40,58,58,54,47,47,51,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0
"Aaron Boogaard",838," ","CAN",23,215,73,3,1,"False","False","False","False","False",600000,,0,100,0,0,73,61,39,50,82,63,51,40,51,51,51,65,69,50,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aaron Clarke",839," ","CAN",27,185,69,1,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,81,59,65,63,53,40,54,53,50,63,63,50,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aaron Gagnon",840,"Sabres","CAN",24,189,72,1,3,"True","False","False","False","False",700000,,0,100,0,0,60,40,80,60,69,64,55,48,55,56,56,66,60,50,99,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aaron MacKenzie",841," ","CAN",28,195,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,74,40,84,64,72,75,60,40,58,59,66,70,69,50,55,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aaron Palushaj",842," ","USA",20,185,72,3,1,"True","False","False","False","False",600000,,0,100,0,0,58,40,69,66,65,66,58,40,54,63,48,60,56,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aaron Rome",843,"Lightning","CAN",26,223,73,4,3,"True","False","False","False","False",500000,,0,100,0,1,80,72,89,65,86,77,62,40,63,60,63,76,71,41,15,66,31,8,0,2,2,-5,30,17,22,11,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2
"Aaron Slattengren",844," ","CAN",28,195,73,1,1,"False","False","False","False","False",600000,,0,100,0,0,63,40,76,59,72,64,55,40,55,56,52,69,64,50,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Cracknell",845," ","CAN",24,211,74,3,1,"False","False","False","False","False",600000,,0,100,0,0,71,40,80,55,80,64,55,40,55,56,50,61,60,50,75,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Henrich",846," ","CAN",26,225,76,2,1,"False","False","False","False","False",600000,,0,100,0,0,78,40,76,50,87,71,67,45,61,57,49,68,62,50,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Hobson",847," ","CAN",23,206,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,69,40,59,56,78,63,55,40,56,55,53,62,59,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Huxley",848," ","CAN",26,200,72,2,1,"False","False","False","False","False",600000,,0,100,0,0,66,40,38,50,75,63,50,40,50,50,46,66,62,50,70,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Keefe",849," ","CAN",26,200,70,3,1,"False","False","False","False","False",600000,,0,100,0,0,66,85,40,50,75,64,51,40,51,51,54,69,63,50,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam McQuaid",850," ","CAN",23,197,75,4,1,"False","False","False","False","False",600000,,0,100,0,0,64,58,53,54,73,68,53,40,53,52,54,64,68,50,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Miller",851," ","USA",25,179,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,55,40,72,57,59,63,51,41,51,53,47,64,61,50,65,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Perry",852," ","CAN",23,185,71,2,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,52,59,65,63,54,42,54,53,47,63,59,50,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adam Pineault",853," ","USA",23,201,73,3,1,"False","False","False","False","False",600000,,0,100,0,0,76,40,80,63,75,71,68,40,56,60,53,63,62,50,55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adrian Veideman",854," ","CAN",27,190,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,61,40,72,63,70,66,56,40,58,55,54,65,63,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ajay Baines",855," ","CAN",32,178,70,1,1,"False","False","False","False","False",600000,,0,100,0,0,55,40,76,65,58,66,56,50,57,54,54,79,69,50,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aki Seitsonen",856," ","FIN",24,206,75,1,1,"False","False","False","False","False",600000,,0,100,0,0,69,40,85,50,78,64,52,46,52,53,50,65,60,50,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Akim Aliu",857," ","CAN",21,205,75,3,1,"True","False","False","False","False",600000,,0,100,0,0,68,40,78,73,77,63,59,40,58,59,47,62,57,50,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alec Martinez",858,"Flyers","USA",22,207,73,4,3,"False","False","False","False","False",500000,,0,100,0,0,69,40,83,56,78,72,55,40,55,54,53,59,58,52,60,57,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Berry",859," ","USA",23,212,74,3,1,"False","False","False","False","False",600000,,0,100,0,0,72,40,46,50,81,63,50,40,50,50,46,59,59,50,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Bourret",860," ","CAN",23,205,70,3,1,"False","False","False","False","False",600000,,0,100,0,0,68,40,71,60,77,68,54,40,55,52,52,65,59,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Brooks",861," ","USA",33,195,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,63,41,66,56,72,65,53,40,54,51,53,70,69,50,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Foster",862," ","USA",25,200,72,2,1,"False","False","False","False","False",600000,,0,100,0,0,66,44,67,60,75,68,57,44,57,56,53,65,61,50,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Goligoski",863,"Senators","USA",23,180,71,4,3,"True","False","False","False","False",875000,,0,100,0,2,67,40,83,78,60,86,79,40,80,69,73,62,61,60,65,65,34,22,7,13,20,-3,22,15,28,11,5,0,3,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
"Alex Henry",864," ","CAN",29,220,78,4,1,"False","False","False","False","False",600000,,0,100,0,0,76,58,57,56,85,66,60,40,60,59,57,73,75,50,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alexander Hellstrom",865," ","SWE",23,207,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,69,40,71,50,78,65,50,40,50,50,53,59,59,50,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alexander Nikulin",866," ","RUS",23,198,73,1,1,"True","False","False","False","False",600000,,0,100,0,0,50,40,79,65,74,65,60,40,58,59,51,64,61,50,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alexander Sulzer",867," ","DEU",25,207,73,4,1,"True","False","False","False","False",600000,,0,100,0,0,50,40,79,56,78,59,60,40,58,59,55,69,65,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alexander Vasyunov",868," ","RUS",22,189,72,2,1,"False","False","False","False","False",600000,,0,100,0,0,60,40,86,62,69,68,56,40,56,58,52,59,58,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alexandre Giroux",869," ","CAN",27,201,75,2,1,"False","False","False","False","False",600000,,0,100,0,0,87,47,67,70,75,75,67,40,64,66,57,78,77,50,90,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alexandre Imbeault",870," ","CAN",23,148,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,50,40,84,68,48,63,55,41,53,60,48,65,59,50,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andreas Jamtin",871," ","SWE",27,192,72,3,1,"False","False","False","False","False",600000,,0,100,0,0,62,40,47,50,71,64,50,41,50,50,47,66,63,50,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andreas Nodl",872," ","AUT",22,196,73,3,1,"True","False","False","False","False",600000,,0,100,0,0,71,40,83,71,73,75,60,40,62,61,55,61,60,50,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andreas Thuresson",873," ","SWE",22,200,73,3,1,"False","False","False","False","False",600000,,0,100,0,0,66,40,81,59,75,68,56,40,56,57,55,60,58,50,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrei Plekhanov",874," ","RUS",23,187,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,59,40,71,62,67,66,55,40,57,53,54,61,59,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Archer",875," ","CAN",26,213,76,4,1,"False","False","False","False","False",600000,,0,100,0,0,72,55,44,50,81,65,53,40,54,52,52,69,63,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Bodnarchuk",876," ","CAN",21,190,72,4,1,"True","False","False","False","False",600000,,0,100,0,0,61,40,84,61,70,72,52,40,54,50,53,62,57,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Campbell",877," ","CAN",22,201,77,4,1,"True","False","False","False","False",600000,,0,100,0,0,66,46,69,50,75,65,51,40,52,51,50,61,58,50,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Conboy",878," ","USA",21,200,76,2,1,"True","False","False","False","False",600000,,0,100,0,0,66,40,76,50,75,63,51,40,51,50,48,59,57,50,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Desjardins",879," ","CAN",23,197,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,64,52,57,57,73,63,54,49,55,54,52,64,64,50,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Joudrey",880," ","CAN",25,187,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,59,40,83,63,67,64,56,49,57,55,54,64,61,50,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Kozek",881," ","CAN",23,185,71,3,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,76,63,65,63,56,40,53,62,50,60,59,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew MacDonald",882," ","CAN",23,188,73,4,1,"True","False","False","False","False",600000,,0,100,0,0,50,40,71,60,68,68,60,40,58,59,58,65,63,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Martens",883," ","CAN",28,205,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,68,40,78,59,77,65,57,40,60,52,50,69,64,50,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Sarauer",884," ","CAN",25,205,76,2,1,"False","False","False","False","False",600000,,0,100,0,0,68,40,74,50,77,63,52,40,52,52,47,61,61,50,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Sweetland",885," ","CAN",23,180,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,56,40,79,55,60,61,51,40,51,51,50,60,59,50,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andrew Thomas",886," ","USA",24,220,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,76,40,69,50,85,65,52,40,53,51,50,62,60,50,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andy Rogers",887," ","CAN",23,206,78,4,1,"False","False","False","False","False",600000,,0,100,0,0,69,40,89,50,78,66,50,40,50,50,50,61,59,50,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andy Schneider",888," ","USA",28,215,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,73,40,63,50,82,65,52,40,54,50,53,68,64,50,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Andy Sertich",889," ","USA",26,183,72,4,1,"False","False","False","False","False",600000,,0,100,0,0,57,40,89,50,63,69,50,40,50,50,50,64,62,50,35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
