Number,Team,Transaction
19985,9,[2017-07-23 6:59:51 PM] - TRADE : From Blue Jackets to Ducks : Y:2017-RND:1-CLB- Y:2018-RND:2-NYR.
19986,1,[2017-07-23 6:59:51 PM] - TRADE : From Blue Jackets to Ducks : Y:2017-RND:1-CLB- Y:2018-RND:2-NYR.
19987,1,[2017-07-23 6:59:51 PM] - TRADE : From Ducks to Blue Jackets : Y:2017-RND:1-MIN- Y:2018-RND:3-ANH.
19988,9,[2017-07-23 6:59:51 PM] - TRADE : From Ducks to Blue Jackets : Y:2017-RND:1-MIN- Y:2018-RND:3-ANH.
19989,31,[2017-07-23 7:02:10 PM] - TRADE : From Golden Knights to Ducks : Y:2017-RND:2-TOR- Y:2017-RND:2-NSH.
19990,1,[2017-07-23 7:02:10 PM] - TRADE : From Golden Knights to Ducks : Y:2017-RND:2-TOR- Y:2017-RND:2-NSH.
19991,1,[2017-07-23 7:02:10 PM] - TRADE : From Ducks to Golden Knights : Y:2017-RND:1-ANH.
19992,31,[2017-07-23 7:02:10 PM] - TRADE : From Ducks to Golden Knights : Y:2017-RND:1-ANH.
19993,31,[2017-07-23 7:03:11 PM] - TRADE : From Golden Knights to Flames : Y:2018-RND:2-EDM- Y:2018-RND:3-DAL.
19994,5,[2017-07-23 7:03:11 PM] - TRADE : From Golden Knights to Flames : Y:2018-RND:2-EDM- Y:2018-RND:3-DAL.
19995,5,[2017-07-23 7:03:11 PM] - TRADE : From Flames to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-LAK.
19996,31,[2017-07-23 7:03:11 PM] - TRADE : From Flames to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-LAK.
19997,31,[2017-07-23 7:03:46 PM] - TRADE : From Golden Knights to Kings : Y:2017-RND:2-MTL- Y:2017-RND:6-LAK.
19998,14,[2017-07-23 7:03:46 PM] - TRADE : From Golden Knights to Kings : Y:2017-RND:2-MTL- Y:2017-RND:6-LAK.
19999,14,[2017-07-23 7:03:46 PM] - TRADE : From Kings to Golden Knights : Y:2017-RND:2-NYI.
20000,31,[2017-07-23 7:03:46 PM] - TRADE : From Kings to Golden Knights : Y:2017-RND:2-NYI.
20001,12,[2017-07-23 7:04:05 PM] - TRADE : From Oilers to Blues : Petteri Lindbohm (P).
20002,25,[2017-07-23 7:04:05 PM] - TRADE : From Oilers to Blues : Petteri Lindbohm (P).
20003,25,[2017-07-23 7:04:05 PM] - TRADE : From Blues to Oilers : Y:2017-RND:4-WPG.
20004,12,[2017-07-23 7:04:05 PM] - TRADE : From Blues to Oilers : Y:2017-RND:4-WPG.
20005,30,[2017-07-23 7:05:08 PM] - TRADE : From Capitals to Ducks : Y:2018-RND:2-VAN- Y:2018-RND:4-TOR.
20006,1,[2017-07-23 7:05:08 PM] - TRADE : From Capitals to Ducks : Y:2018-RND:2-VAN- Y:2018-RND:4-TOR.
20007,1,[2017-07-23 7:05:08 PM] - TRADE : From Ducks to Capitals : Y:2017-RND:2-CAR.
20008,30,[2017-07-23 7:05:08 PM] - TRADE : From Ducks to Capitals : Y:2017-RND:2-CAR.
20009,11,[2017-07-23 7:05:41 PM] - Jason Pominville was added to Red Wings.
20010,22,[2017-07-23 7:05:43 PM] - TRADE : From Flyers to Red Wings : Jason Pominville (72).
20011,11,[2017-07-23 7:05:43 PM] - TRADE : From Flyers to Red Wings : Jason Pominville (72).
20012,11,[2017-07-23 7:05:43 PM] - TRADE : From Red Wings to Flyers : Y:2017-RND:2-DET- Y:2017-RND:6-CLB.
20013,22,[2017-07-23 7:05:43 PM] - TRADE : From Red Wings to Flyers : Y:2017-RND:2-DET- Y:2017-RND:6-CLB.
20014,29,[2017-07-23 7:06:39 PM] - TRADE : From Canucks to Blue Jackets : Y:2017-RND:2-NJD- Y:2017-RND:4-PHL.
20015,9,[2017-07-23 7:06:39 PM] - TRADE : From Canucks to Blue Jackets : Y:2017-RND:2-NJD- Y:2017-RND:4-PHL.
20016,9,[2017-07-23 7:06:39 PM] - TRADE : From Blue Jackets to Canucks : Y:2017-RND:2-TBL- Y:2017-RND:3-CAR.
20017,29,[2017-07-23 7:06:39 PM] - TRADE : From Blue Jackets to Canucks : Y:2017-RND:2-TBL- Y:2017-RND:3-CAR.
20018,11,[2017-07-23 7:07:02 PM] - Marco Scandella was added to Red Wings.
20019,31,[2017-07-23 7:07:03 PM] - TRADE : From Golden Knights to Red Wings : Marco Scandella (70).
20020,11,[2017-07-23 7:07:03 PM] - TRADE : From Golden Knights to Red Wings : Marco Scandella (70).
20021,11,[2017-07-23 7:07:03 PM] - TRADE : From Red Wings to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-BOS.
20022,31,[2017-07-23 7:07:03 PM] - TRADE : From Red Wings to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-BOS.
20023,29,[2017-07-23 7:08:09 PM] - Eric Staal was added to Canucks.
20024,29,[2017-07-23 7:08:10 PM] - TRADE : From Canucks to Flyers : Y:2017-RND:3-ANH- Y:2017-RND:3-VAN- Y:2017-RND:2-BUF.
20025,22,[2017-07-23 7:08:10 PM] - TRADE : From Canucks to Flyers : Y:2017-RND:3-ANH- Y:2017-RND:3-VAN- Y:2017-RND:2-BUF.
20026,22,[2017-07-23 7:08:10 PM] - TRADE : From Flyers to Canucks : Eric Staal (78).
20027,29,[2017-07-23 7:08:10 PM] - TRADE : From Flyers to Canucks : Eric Staal (78).
20028,1,[2017-07-23 7:09:19 PM] - TRADE : From Ducks to Kings : Y:2017-RND:2-NSH.
20029,14,[2017-07-23 7:09:19 PM] - TRADE : From Ducks to Kings : Y:2017-RND:2-NSH.
20030,14,[2017-07-23 7:09:19 PM] - TRADE : From Kings to Ducks : Y:2017-RND:3-FLA- Y:2019-RND:4-LAK- Y:2019-RND:5-LAK.
20031,1,[2017-07-23 7:09:19 PM] - TRADE : From Kings to Ducks : Y:2017-RND:3-FLA- Y:2019-RND:4-LAK- Y:2019-RND:5-LAK.
20032,29,[2017-07-23 7:20:26 PM] - Canucks drafts Nico Hischier as the #1 overall pick in the Entry Draft of year 2017.
20033,31,[2017-07-23 7:21:15 PM] - Golden Knights drafts Nolan Patrick as the #2 overall pick in the Entry Draft of year 2017.
20034,2,[2017-07-23 7:22:47 PM] - Jets drafts Miro Heiskanen as the #3 overall pick in the Entry Draft of year 2017.
20035,16,[2017-07-23 7:23:14 PM] - Canadiens drafts Cody Glass as the #4 overall pick in the Entry Draft of year 2017.
20036,19,[2017-07-23 7:23:26 PM] - Islanders drafts Cale Makar as the #5 overall pick in the Entry Draft of year 2017.
20037,30,[2017-07-23 7:23:40 PM] - Capitals drafts Gabriel Vilardi as the #6 overall pick in the Entry Draft of year 2017.
20038,11,[2017-07-23 7:23:57 PM] - Red Wings drafts Owen Tippett as the #7 overall pick in the Entry Draft of year 2017.
20039,14,[2017-07-23 7:24:17 PM] - Kings drafts Timothy Liljegren as the #8 overall pick in the Entry Draft of year 2017.
20040,9,[2017-07-23 7:24:27 PM] - Blue Jackets drafts Elias Pettersson as the #9 overall pick in the Entry Draft of year 2017.
20041,21,[2017-07-23 7:24:36 PM] - Senators drafts Lias Andersson as the #10 overall pick in the Entry Draft of year 2017.
20042,24,[2017-07-23 7:25:04 PM] - Penguins drafts Michael Rasmussen as the #11 overall pick in the Entry Draft of year 2017.
20043,6,[2017-07-23 7:25:17 PM] - Hurricanes drafts Casey Mittelstadt as the #12 overall pick in the Entry Draft of year 2017.
20044,1,[2017-07-23 7:25:32 PM] - Ducks drafts Juuso Valimaki as the #13 overall pick in the Entry Draft of year 2017.
20045,6,[2017-07-23 7:25:41 PM] - Hurricanes drafts Nick Suzuki as the #14 overall pick in the Entry Draft of year 2017.
20046,13,[2017-07-23 7:25:52 PM] - Panthers drafts Jake Oettinger as the #15 overall pick in the Entry Draft of year 2017.
20047,9,[2017-07-23 7:25:59 PM] - Blue Jackets drafts Erik Brannstrom as the #16 overall pick in the Entry Draft of year 2017.
20048,2,[2017-07-23 7:26:11 PM] - Jets drafts Martin Necas as the #17 overall pick in the Entry Draft of year 2017.
20049,23,[2017-07-23 7:26:17 PM] - Coyotes drafts Filip Chytil as the #18 overall pick in the Entry Draft of year 2017.
20050,6,[2017-07-23 7:26:24 PM] - Hurricanes drafts Kailer Yamamoto as the #19 overall pick in the Entry Draft of year 2017.
20051,11,[2017-07-23 7:26:37 PM] - Red Wings drafts Urho Vaakanainen as the #20 overall pick in the Entry Draft of year 2017.
20052,12,[2017-07-23 7:26:43 PM] - Oilers drafts Josh Norris as the #21 overall pick in the Entry Draft of year 2017.
20053,10,[2017-07-23 7:26:54 PM] - Stars drafts Cal Foote as the #22 overall pick in the Entry Draft of year 2017.
20054,26,[2017-07-23 7:27:00 PM] - Sharks drafts Robert Thomas as the #23 overall pick in the Entry Draft of year 2017.
20055,26,[2017-07-23 7:27:11 PM] - Sharks drafts Kristian Vesalainen as the #24 overall pick in the Entry Draft of year 2017.
20056,28,[2017-07-23 7:27:19 PM] - Maple Leafs drafts Eeli Tolvanen as the #25 overall pick in the Entry Draft of year 2017.
20057,30,[2017-07-23 7:27:25 PM] - Capitals drafts Klim Kostin as the #26 overall pick in the Entry Draft of year 2017.
20058,8,[2017-07-23 7:27:31 PM] - Avalanche drafts Ryan Poehling as the #27 overall pick in the Entry Draft of year 2017.
20059,17,[2017-07-23 7:27:41 PM] - Predators drafts Morgan Frost as the #28 overall pick in the Entry Draft of year 2017.
20060,2,[2017-07-23 7:27:53 PM] - Jets drafts Nicolas Hague as the #29 overall pick in the Entry Draft of year 2017.
20061,9,[2017-07-23 7:28:00 PM] - Blue Jackets drafts Kole Lind as the #30 overall pick in the Entry Draft of year 2017.
20062,31,[2017-07-23 7:28:11 PM] - Golden Knights drafts Pierre-Olivier Joseph as the #31 overall pick in the Entry Draft of year 2017.
20063,11,[2017-07-23 7:29:45 PM] - Red Wings drafts Isaac Ratcliffe as the #32 overall pick in the Entry Draft of year 2017.
20064,31,[2017-07-23 7:29:50 PM] - Golden Knights drafts Henri Jokiharju as the #33 overall pick in the Entry Draft of year 2017.
20065,19,[2017-07-23 7:34:42 PM] - TRADE : From Islanders to Jets : Y:2017-RND:2-WPG.
20066,2,[2017-07-23 7:34:42 PM] - TRADE : From Islanders to Jets : Y:2017-RND:2-WPG.
20067,2,[2017-07-23 7:34:42 PM] - TRADE : From Jets to Islanders : Y:2018-RND:2-WPG.
20068,19,[2017-07-23 7:34:42 PM] - TRADE : From Jets to Islanders : Y:2018-RND:2-WPG.
20069,2,[2017-07-23 7:35:15 PM] - Jets drafts Conor Timmins as the #34 overall pick in the Entry Draft of year 2017.
20070,31,[2017-07-23 7:35:25 PM] - Golden Knights drafts Shane Bowers as the #35 overall pick in the Entry Draft of year 2017.
20071,14,[2017-07-23 7:35:36 PM] - Kings drafts Eetu Luostarinen as the #36 overall pick in the Entry Draft of year 2017.
20072,5,[2017-07-23 7:35:43 PM] - Flames drafts Jason Robertson as the #37 overall pick in the Entry Draft of year 2017.
20073,22,[2017-07-23 7:35:52 PM] - Flyers drafts Maxime Comtois as the #38 overall pick in the Entry Draft of year 2017.
20074,30,[2017-07-23 7:35:59 PM] - Capitals drafts Jaret Anderson-Dolan as the #39 overall pick in the Entry Draft of year 2017.
20075,15,[2017-07-23 7:36:07 PM] - Wild drafts Jesper Boqvist as the #40 overall pick in the Entry Draft of year 2017.
20076,1,[2017-07-23 7:36:16 PM] - Ducks drafts Dylan Samberg as the #41 overall pick in the Entry Draft of year 2017.
20077,24,[2017-07-23 7:36:21 PM] - Penguins drafts Luke Martin as the #42 overall pick in the Entry Draft of year 2017.
20078,31,[2017-07-23 7:36:29 PM] - Golden Knights drafts Aleksi Heponiemi as the #43 overall pick in the Entry Draft of year 2017.
20079,9,[2017-07-23 7:36:36 PM] - Blue Jackets drafts Jonah Gadjovich as the #44 overall pick in the Entry Draft of year 2017.
20080,5,[2017-07-23 7:36:47 PM] - Flames drafts Ukko-Pekka Luukkonen as the #45 overall pick in the Entry Draft of year 2017.
20081,11,[2017-07-23 7:36:56 PM] - Red Wings drafts Joni Ikonen as the #46 overall pick in the Entry Draft of year 2017.
20082,28,[2017-07-23 7:37:01 PM] - Maple Leafs drafts Marcus Davidsson as the #47 overall pick in the Entry Draft of year 2017.
20083,1,[2017-07-23 7:37:08 PM] - Ducks drafts Alexander Volkov as the #48 overall pick in the Entry Draft of year 2017.
20084,23,[2017-07-23 7:37:16 PM] - Coyotes drafts Filip Westerlund as the #49 overall pick in the Entry Draft of year 2017.
20085,9,[2017-07-23 7:37:27 PM] - Blue Jackets drafts Zachary Lauzon as the #50 overall pick in the Entry Draft of year 2017.
20086,31,[2017-07-23 7:37:39 PM] - Golden Knights drafts Gustav Lindstrom as the #51 overall pick in the Entry Draft of year 2017.
20087,12,[2017-07-23 7:37:46 PM] - Oilers drafts Michael DiPietro as the #52 overall pick in the Entry Draft of year 2017.
20088,15,[2017-07-23 7:37:55 PM] - Wild drafts Alexandre Texier as the #53 overall pick in the Entry Draft of year 2017.
20089,24,[2017-07-23 7:38:02 PM] - Penguins drafts Ian Mitchell as the #54 overall pick in the Entry Draft of year 2017.
20090,29,[2017-07-23 7:38:07 PM] - Canucks drafts Alex Formenton as the #55 overall pick in the Entry Draft of year 2017.
20091,1,[2017-07-23 7:38:24 PM] - Ducks drafts Grant Mismash as the #56 overall pick in the Entry Draft of year 2017.
20092,7,[2017-07-23 7:38:31 PM] - Blackhawks drafts Jake Leschyshyn as the #57 overall pick in the Entry Draft of year 2017.
20093,9,[2017-07-23 7:38:37 PM] - Blue Jackets drafts Daniil Tarasov as the #58 overall pick in the Entry Draft of year 2017.
20094,14,[2017-07-23 7:38:51 PM] - Kings drafts Eemeli Rasanen as the #59 overall pick in the Entry Draft of year 2017.
20095,22,[2017-07-23 7:38:56 PM] - Flyers drafts Mario Ferraro as the #60 overall pick in the Entry Draft of year 2017.
20096,27,[2017-07-23 7:39:01 PM] - Lightning drafts Robin Salo as the #61 overall pick in the Entry Draft of year 2017.
20097,1,[2017-07-23 7:40:40 PM] - TRADE : From Ducks to Flames : Y:2018-RND:2-ANH.
20098,5,[2017-07-23 7:40:40 PM] - TRADE : From Ducks to Flames : Y:2018-RND:2-ANH.
20099,5,[2017-07-23 7:40:40 PM] - TRADE : From Flames to Ducks : Y:2017-RND:2-ANH.
20100,1,[2017-07-23 7:40:40 PM] - TRADE : From Flames to Ducks : Y:2017-RND:2-ANH.
20101,1,[2017-07-23 7:41:16 PM] - Ducks drafts Alexei Lipanov as the #62 overall pick in the Entry Draft of year 2017.
20102,22,[2017-07-23 7:41:32 PM] - Flyers drafts Fabian Zetterlund as the #63 overall pick in the Entry Draft of year 2017.
20103,31,[2017-07-25 9:50:56 PM] - Andrew Shaw was added to Golden Knights.
20104,2,[2017-07-25 9:50:56 PM] - Brenden Dillon was added to Jets.
20105,2,[2017-07-25 9:50:58 PM] - TRADE : From Jets to Golden Knights : Andrew Shaw (70).
20106,31,[2017-07-25 9:50:58 PM] - TRADE : From Jets to Golden Knights : Andrew Shaw (70).
20107,31,[2017-07-25 9:50:58 PM] - TRADE : From Golden Knights to Jets : Brenden Dillon (70)- Y:2018-RND:4-NYI.
20108,2,[2017-07-25 9:50:58 PM] - TRADE : From Golden Knights to Jets : Brenden Dillon (70)- Y:2018-RND:4-NYI.
20109,16,[2017-07-25 9:54:37 PM] - Tyler Johnson was added to Canadiens.
20110,24,[2017-07-25 9:54:40 PM] - TRADE : From Penguins to Canadiens : Tyler Johnson (75).
20111,16,[2017-07-25 9:54:40 PM] - TRADE : From Penguins to Canadiens : Tyler Johnson (75).
20112,16,[2017-07-25 9:54:40 PM] - TRADE : From Canadiens to Penguins : Thomas Novak (P)- Y:2018-RND:1-MTL- Y:2019-RND:3-MTL.
20113,24,[2017-07-25 9:54:40 PM] - TRADE : From Canadiens to Penguins : Thomas Novak (P)- Y:2018-RND:1-MTL- Y:2019-RND:3-MTL.
20114,19,[2017-07-25 9:55:18 PM] - Mike Fisher was added to Islanders.
20115,6,[2017-07-25 9:55:19 PM] - TRADE : From Hurricanes to Islanders : Mike Fisher (77).
20116,19,[2017-07-25 9:55:19 PM] - TRADE : From Hurricanes to Islanders : Mike Fisher (77).
20117,19,[2017-07-25 9:55:19 PM] - TRADE : From Islanders to Hurricanes : Y:2017-RND:3-MIN- Y:2017-RND:4-LAK- Y:2017-RND:5-FLA- Y:2017-RND:7-SJS.
20118,6,[2017-07-25 9:55:19 PM] - TRADE : From Islanders to Hurricanes : Y:2017-RND:3-MIN- Y:2017-RND:4-LAK- Y:2017-RND:5-FLA- Y:2017-RND:7-SJS.
20119,16,[2017-07-25 9:55:53 PM] - James Reimer was added to Canadiens.
20120,1,[2017-07-25 9:55:53 PM] - Kari Lehtonen was added to Ducks.
20121,1,[2017-07-25 9:55:54 PM] - TRADE : From Ducks to Canadiens : James Reimer (77).
20122,16,[2017-07-25 9:55:54 PM] - TRADE : From Ducks to Canadiens : James Reimer (77).
20123,16,[2017-07-25 9:55:54 PM] - TRADE : From Canadiens to Ducks : Kari Lehtonen (73)- Y:2019-RND:4-MTL.
20124,1,[2017-07-25 9:55:54 PM] - TRADE : From Canadiens to Ducks : Kari Lehtonen (73)- Y:2019-RND:4-MTL.
20125,22,[2017-07-25 9:56:37 PM] - TRADE : From Flyers to Jets : Vili Saarijarvi (P)- Y:2017-RND:7-NJD.
20126,2,[2017-07-25 9:56:37 PM] - TRADE : From Flyers to Jets : Vili Saarijarvi (P)- Y:2017-RND:7-NJD.
20127,2,[2017-07-25 9:56:37 PM] - TRADE : From Jets to Flyers : Y:2017-RND:3-STL- Y:2017-RND:4-ANH.
20128,22,[2017-07-25 9:56:37 PM] - TRADE : From Jets to Flyers : Y:2017-RND:3-STL- Y:2017-RND:4-ANH.
20129,22,[2017-07-25 9:57:47 PM] - TRADE : From Flyers to Ducks : Y:2017-RND:3-ANH- Y:2017-RND:5-WPG.
20130,1,[2017-07-25 9:57:47 PM] - TRADE : From Flyers to Ducks : Y:2017-RND:3-ANH- Y:2017-RND:5-WPG.
20131,1,[2017-07-25 9:57:47 PM] - TRADE : From Ducks to Flyers : Y:2017-RND:3-FLA.
20132,22,[2017-07-25 9:57:47 PM] - TRADE : From Ducks to Flyers : Y:2017-RND:3-FLA.
20133,13,[2017-07-25 9:59:21 PM] - Steven Stamkos was added to Panthers.
20134,22,[2017-07-25 9:59:21 PM] - Shayne Gostisbehere was added to Flyers.
20135,22,[2017-07-25 9:59:24 PM] - TRADE : From Flyers to Panthers : Steven Stamkos (78).
20136,13,[2017-07-25 9:59:24 PM] - TRADE : From Flyers to Panthers : Steven Stamkos (78).
20137,13,[2017-07-25 9:59:24 PM] - TRADE : From Panthers to Flyers : Shayne Gostisbehere (69)- Adam Mascherin (P)- Parker Wotherspoon (P)- Graham Knott (P)- Y:2018-RND:1-FLA- Y:2019-RND:1-FLA- Y:2020-RND:6-FLA.
20138,22,[2017-07-25 9:59:24 PM] - TRADE : From Panthers to Flyers : Shayne Gostisbehere (69)- Adam Mascherin (P)- Parker Wotherspoon (P)- Graham Knott (P)- Y:2018-RND:1-FLA- Y:2019-RND:1-FLA- Y:2020-RND:6-FLA.
20139,22,[2017-07-25 10:00:02 PM] - TRADE : From Flyers to Hurricanes : Y:2018-RND:1-PHL- Y:2017-RND:4-VAN- Y:2017-RND:6-CLB.
20140,6,[2017-07-25 10:00:02 PM] - TRADE : From Flyers to Hurricanes : Y:2018-RND:1-PHL- Y:2017-RND:4-VAN- Y:2017-RND:6-CLB.
20141,6,[2017-07-25 10:00:02 PM] - TRADE : From Hurricanes to Flyers : Kailer Yamamoto (P).
20142,22,[2017-07-25 10:00:02 PM] - TRADE : From Hurricanes to Flyers : Kailer Yamamoto (P).
20143,12,[2017-07-25 10:01:00 PM] - TRADE : From Oilers to Wild : Y:2017-RND:4-CHI.
20144,15,[2017-07-25 10:01:00 PM] - TRADE : From Oilers to Wild : Y:2017-RND:4-CHI.
20145,15,[2017-07-25 10:01:00 PM] - TRADE : From Wild to Oilers : Y:2018-RND:3-MIN- Y:2018-RND:7-PIT.
20146,12,[2017-07-25 10:01:00 PM] - TRADE : From Wild to Oilers : Y:2018-RND:3-MIN- Y:2018-RND:7-PIT.
20147,31,[2017-07-25 10:02:04 PM] - Golden Knights drafts Josh Brook as the #64 overall pick in the Entry Draft of year 2017.
20148,18,[2017-07-25 10:02:14 PM] - Devils drafts Antoine Morand as the #65 overall pick in the Entry Draft of year 2017.
20149,31,[2017-07-25 10:02:26 PM] - Golden Knights drafts Morgan Geekie as the #66 overall pick in the Entry Draft of year 2017.
20150,28,[2017-07-25 10:02:43 PM] - Maple Leafs drafts Jack Studnicka as the #67 overall pick in the Entry Draft of year 2017.
20151,19,[2017-07-25 10:02:50 PM] - Islanders drafts Sebastian Aho as the #68 overall pick in the Entry Draft of year 2017.
20152,11,[2017-07-25 10:02:57 PM] - Red Wings drafts Cale Fleury as the #69 overall pick in the Entry Draft of year 2017.
20153,29,[2017-07-25 10:03:25 PM] - Canucks drafts Jonathan Kovacevic as the #70 overall pick in the Entry Draft of year 2017.
20154,6,[2017-07-25 10:03:32 PM] - Hurricanes drafts Matthew Strome as the #71 overall pick in the Entry Draft of year 2017.
20155,21,[2017-07-25 10:03:40 PM] - Senators drafts Jonas Rondbjerg as the #72 overall pick in the Entry Draft of year 2017.
20156,24,[2017-07-25 10:03:48 PM] - Penguins drafts Nikita Popugaev as the #73 overall pick in the Entry Draft of year 2017.
20157,1,[2017-07-25 10:03:55 PM] - Ducks drafts Keith Petruzzelli as the #74 overall pick in the Entry Draft of year 2017.
20158,27,[2017-07-25 10:04:12 PM] - Lightning drafts Andrei Altybarmakyan as the #75 overall pick in the Entry Draft of year 2017.
20159,21,[2017-07-25 10:06:44 PM] - Senators drafts Max Gildon as the #76 overall pick in the Entry Draft of year 2017.
20160,22,[2017-07-25 10:06:55 PM] - Flyers drafts Mason Shaw as the #77 overall pick in the Entry Draft of year 2017.
20161,22,[2017-07-25 10:07:01 PM] - Flyers drafts Stelio Mattheos as the #78 overall pick in the Entry Draft of year 2017.
20162,21,[2017-07-25 10:07:35 PM] - Senators drafts Scott Walford as the #79 overall pick in the Entry Draft of year 2017.
20163,26,[2017-07-25 10:07:47 PM] - Sharks drafts David Farrance as the #80 overall pick in the Entry Draft of year 2017.
20164,31,[2017-07-25 10:08:06 PM] - Golden Knights drafts Lane Zablocki as the #81 overall pick in the Entry Draft of year 2017.
20165,3,[2017-07-25 10:08:16 PM] - Bruins drafts Ivan Lodnia as the #82 overall pick in the Entry Draft of year 2017.
20166,8,[2017-07-25 10:08:25 PM] - Avalanche drafts MacKenzie Entwistle as the #83 overall pick in the Entry Draft of year 2017.
20167,12,[2017-07-25 10:08:36 PM] - Oilers drafts Kasper Kotkansalo as the #84 overall pick in the Entry Draft of year 2017.
20168,15,[2017-07-25 10:08:46 PM] - Wild drafts Ostap Safin as the #85 overall pick in the Entry Draft of year 2017.
20169,27,[2017-07-25 10:09:02 PM] - Lightning drafts Matthew Villalta as the #86 overall pick in the Entry Draft of year 2017.
20170,26,[2017-07-25 10:09:09 PM] - Sharks drafts Stuart Skinner as the #87 overall pick in the Entry Draft of year 2017.
20171,2,[2017-07-25 10:09:18 PM] - Jets drafts Scott Reedy as the #88 overall pick in the Entry Draft of year 2017.
20172,31,[2017-07-25 10:09:32 PM] - Golden Knights drafts Zachary Gallant as the #89 overall pick in the Entry Draft of year 2017.
20173,26,[2017-07-25 10:09:47 PM] - Sharks drafts Maksim Zhukov as the #90 overall pick in the Entry Draft of year 2017.
20174,8,[2017-07-25 10:09:52 PM] - Avalanche drafts Nate Schnarr as the #91 overall pick in the Entry Draft of year 2017.
20175,30,[2017-07-25 10:10:12 PM] - Capitals drafts Drake Rymsha as the #92 overall pick in the Entry Draft of year 2017.
20176,16,[2017-07-28 10:29:17 AM] - Gustav Nyquist was added to Canadiens.
20177,10,[2017-07-28 10:29:17 AM] - Clayton Stoner was added to Stars.
20178,10,[2017-07-28 10:29:18 AM] - TRADE : From Stars to Canadiens : Gustav Nyquist (72).
20179,16,[2017-07-28 10:29:18 AM] - TRADE : From Stars to Canadiens : Gustav Nyquist (72).
20180,16,[2017-07-28 10:29:18 AM] - TRADE : From Canadiens to Stars : Clayton Stoner (68)- Y:2017-RND:6-DAL- Y:2017-RND:7-FLA.
20181,10,[2017-07-28 10:29:18 AM] - TRADE : From Canadiens to Stars : Clayton Stoner (68)- Y:2017-RND:6-DAL- Y:2017-RND:7-FLA.
20182,1,[2017-07-28 10:29:50 AM] - Brian Strait was added to Ducks.
20183,1,[2017-07-28 10:29:52 AM] - TRADE : From Ducks to Flyers : Linus Arnesson (P).
20184,22,[2017-07-28 10:29:52 AM] - TRADE : From Ducks to Flyers : Linus Arnesson (P).
20185,22,[2017-07-28 10:29:52 AM] - TRADE : From Flyers to Ducks : Brian Strait (63).
20186,1,[2017-07-28 10:29:52 AM] - TRADE : From Flyers to Ducks : Brian Strait (63).
20187,12,[2017-07-28 10:33:53 AM] - TRADE : From Oilers to Hurricanes : Y:2017-RND:4-WPG- Y:2017-RND:5-EDM.
20188,6,[2017-07-28 10:33:53 AM] - TRADE : From Oilers to Hurricanes : Y:2017-RND:4-WPG- Y:2017-RND:5-EDM.
20189,6,[2017-07-28 10:33:53 AM] - TRADE : From Hurricanes to Oilers : Y:2017-RND:4-VAN- Y:2018-RND:5-BUF.
20190,12,[2017-07-28 10:33:53 AM] - TRADE : From Hurricanes to Oilers : Y:2017-RND:4-VAN- Y:2018-RND:5-BUF.
20191,2,[2017-07-28 10:34:53 AM] - Kevin Bieksa was added to Jets.
20192,31,[2017-07-28 10:34:53 AM] - Ales Hemsky was added to Golden Knights.
20193,31,[2017-07-28 10:34:54 AM] - TRADE : From Golden Knights to Jets : Kevin Bieksa (71).
20194,2,[2017-07-28 10:34:54 AM] - TRADE : From Golden Knights to Jets : Kevin Bieksa (71).
20195,2,[2017-07-28 10:34:54 AM] - TRADE : From Jets to Golden Knights : Ales Hemsky (69).
20196,31,[2017-07-28 10:34:54 AM] - TRADE : From Jets to Golden Knights : Ales Hemsky (69).
20197,19,[2017-07-28 10:36:58 AM] - Colton Parayko was added to Islanders.
20198,20,[2017-07-28 10:36:58 AM] - Jimmy Vesey was added to Rangers.
20199,20,[2017-07-28 10:36:59 AM] - TRADE : From Rangers to Islanders : Colton Parayko (75)- Matt Barzal (P)- MacKenzie Weegar (P)- Y:2019-RND:2-NYR.
20200,19,[2017-07-28 10:36:59 AM] - TRADE : From Rangers to Islanders : Colton Parayko (75)- Matt Barzal (P)- MacKenzie Weegar (P)- Y:2019-RND:2-NYR.
20201,19,[2017-07-28 10:36:59 AM] - TRADE : From Islanders to Rangers : Jimmy Vesey (66)- Alexander Nylander (P)- Jack Roslovic (P)- Rasmus Asplund (P)- Y:2019-RND:3-NYI.
20202,20,[2017-07-28 10:36:59 AM] - TRADE : From Islanders to Rangers : Jimmy Vesey (66)- Alexander Nylander (P)- Jack Roslovic (P)- Rasmus Asplund (P)- Y:2019-RND:3-NYI.
20203,15,[2017-07-28 10:38:40 AM] - Stephen Johns was added to Wild.
20204,15,[2017-07-28 10:38:41 AM] - TRADE : From Wild to Hurricanes : Y:2017-RND:6-MIN- Y:2017-RND:4-ARI- Y:2017-RND:4-WSH.
20205,6,[2017-07-28 10:38:41 AM] - TRADE : From Wild to Hurricanes : Y:2017-RND:6-MIN- Y:2017-RND:4-ARI- Y:2017-RND:4-WSH.
20206,6,[2017-07-28 10:38:41 AM] - TRADE : From Hurricanes to Wild : Stephen Johns (71).
20207,15,[2017-07-28 10:38:41 AM] - TRADE : From Hurricanes to Wild : Stephen Johns (71).
