Number,Team,Transaction,DateTime,Empty
13387,16,[2015-08-31 9:27:54 PM] - TRADE : From Blues to Canadiens : Christian Thomas (54)- Brian Campbell (71)- $200-000.,12:00:00 AM,
13388,16,[2015-08-31 9:27:54 PM] - TRADE : From Canadiens to Blues : Jay Bouwmeester (73).,12:00:00 AM,
13389,25,[2015-08-31 9:27:54 PM] - TRADE : From Canadiens to Blues : Jay Bouwmeester (73).,12:00:00 AM,
13390,26,[2015-08-31 9:29:06 PM] - Mark Streit was added to Sharks.,12:00:00 AM,
13391,19,[2015-08-31 9:29:06 PM] - Christian Ehrhoff was added to Islanders.,12:00:00 AM,
13392,19,[2015-08-31 9:29:07 PM] - TRADE : From Islanders to Sharks : Mark Streit (69)- Y:2016-RND:5-DAL.,12:00:00 AM,
13393,26,[2015-08-31 9:29:07 PM] - TRADE : From Islanders to Sharks : Mark Streit (69)- Y:2016-RND:5-DAL.,12:00:00 AM,
13394,26,[2015-08-31 9:29:07 PM] - TRADE : From Sharks to Islanders : Christian Ehrhoff (70)- Jakob Forsbacka Karlsson (P)- Y:2016-RND:2-SJS.,12:00:00 AM,
13395,19,[2015-08-31 9:29:07 PM] - TRADE : From Sharks to Islanders : Christian Ehrhoff (70)- Jakob Forsbacka Karlsson (P)- Y:2016-RND:2-SJS.,12:00:00 AM,
13396,23,[2015-08-31 9:29:57 PM] - Niklas Hjalmarsson was added to Coyotes.,12:00:00 AM,
13397,19,[2015-08-31 9:29:57 PM] - Jiri Sekac was added to Islanders.,12:00:00 AM,
13398,19,[2015-08-31 9:30:01 PM] - TRADE : From Islanders to Coyotes : Niklas Hjalmarsson (68).,12:00:00 AM,
13399,23,[2015-08-31 9:30:01 PM] - TRADE : From Islanders to Coyotes : Niklas Hjalmarsson (68).,12:00:00 AM,
13400,23,[2015-08-31 9:30:01 PM] - TRADE : From Coyotes to Islanders : Jiri Sekac (56)- Daniel Zaar (P)- Jordan Greenway (P)- Y:2016-RND:3-PHX.,12:00:00 AM,
13401,19,[2015-08-31 9:30:01 PM] - TRADE : From Coyotes to Islanders : Jiri Sekac (56)- Daniel Zaar (P)- Jordan Greenway (P)- Y:2016-RND:3-PHX.,12:00:00 AM,
13402,1,[2015-08-31 9:32:33 PM] - TRADE : From Ducks to Oilers : $750-000- Y:2017-RND:5-ANH.,12:00:00 AM,
13403,12,[2015-08-31 9:32:33 PM] - TRADE : From Ducks to Oilers : $750-000- Y:2017-RND:5-ANH.,12:00:00 AM,
13404,12,[2015-08-31 9:32:33 PM] - TRADE : From Oilers to Ducks : Y:2015-RND:7-CGY.,12:00:00 AM,
13405,1,[2015-08-31 9:32:33 PM] - TRADE : From Oilers to Ducks : Y:2015-RND:7-CGY.,12:00:00 AM,
13406,19,[2015-08-31 9:34:32 PM] - Ryan Strome was added to Islanders.,12:00:00 AM,
13407,19,[2015-08-31 9:34:32 PM] - Zach Redmond was added to Islanders.,12:00:00 AM,
13408,19,[2015-08-31 9:34:34 PM] - TRADE : From Islanders to Rangers : Calle Jarnkrok (P)- Pontus Aberg (P)- Ville Pokka (P)- Y:2016-RND:3-PHX.,12:00:00 AM,
13409,20,[2015-08-31 9:34:34 PM] - TRADE : From Islanders to Rangers : Calle Jarnkrok (P)- Pontus Aberg (P)- Ville Pokka (P)- Y:2016-RND:3-PHX.,12:00:00 AM,
13410,20,[2015-08-31 9:34:34 PM] - TRADE : From Rangers to Islanders : Ryan Strome (63)- Zach Redmond (58)- Y:2016-RND:6-ANH- Y:2016-RND:7-ANH.,12:00:00 AM,
13411,19,[2015-08-31 9:34:34 PM] - TRADE : From Rangers to Islanders : Ryan Strome (63)- Zach Redmond (58)- Y:2016-RND:6-ANH- Y:2016-RND:7-ANH.,12:00:00 AM,
13412,20,[2015-08-31 9:35:25 PM] - Zac Rinaldo was added to Rangers.,12:00:00 AM,
13413,30,[2015-08-31 9:35:25 PM] - Justin Williams was added to Capitals.,12:00:00 AM,
13414,30,[2015-08-31 9:35:27 PM] - TRADE : From Capitals to Rangers : Zac Rinaldo (58)- Colten Parayko (P)- Travis Boyd (P).,12:00:00 AM,
13415,20,[2015-08-31 9:35:27 PM] - TRADE : From Capitals to Rangers : Zac Rinaldo (58)- Colten Parayko (P)- Travis Boyd (P).,12:00:00 AM,
13416,20,[2015-08-31 9:35:27 PM] - TRADE : From Rangers to Capitals : Justin Williams (68).,12:00:00 AM,
13417,30,[2015-08-31 9:35:27 PM] - TRADE : From Rangers to Capitals : Justin Williams (68).,12:00:00 AM,
13418,16,[2015-08-31 9:36:30 PM] - Martin Erat was added to Canadiens.,12:00:00 AM,
13419,30,[2015-08-31 9:36:32 PM] - TRADE : From Capitals to Canadiens : Martin Erat (66)- $100-000.,12:00:00 AM,
13420,16,[2015-08-31 9:36:32 PM] - TRADE : From Capitals to Canadiens : Martin Erat (66)- $100-000.,12:00:00 AM,
13421,16,[2015-08-31 9:36:32 PM] - TRADE : From Canadiens to Capitals : Y:2017-RND:7-MTL.,12:00:00 AM,
13422,30,[2015-08-31 9:36:32 PM] - TRADE : From Canadiens to Capitals : Y:2017-RND:7-MTL.,12:00:00 AM,
13423,2,[2015-08-31 9:37:10 PM] - Jarred Tinordi was added to Jets.,12:00:00 AM,
13424,13,[2015-08-31 9:37:11 PM] - Marco Scandella was added to Panthers.,12:00:00 AM,
13425,13,[2015-08-31 9:37:12 PM] - TRADE : From Panthers to Jets : Jarred Tinordi (58)- Y:2016-RND:2-FLA.,12:00:00 AM,
13426,2,[2015-08-31 9:37:12 PM] - TRADE : From Panthers to Jets : Jarred Tinordi (58)- Y:2016-RND:2-FLA.,12:00:00 AM,
13427,2,[2015-08-31 9:37:12 PM] - TRADE : From Jets to Panthers : Marco Scandella (64).,12:00:00 AM,
13428,13,[2015-08-31 9:37:12 PM] - TRADE : From Jets to Panthers : Marco Scandella (64).,12:00:00 AM,
13429,14,[2015-08-31 9:38:19 PM] - TRADE : From Kings to Maple Leafs : Alec Dillon (P)- Y:2016-RND:7-LAK.,12:00:00 AM,
13430,28,[2015-08-31 9:38:19 PM] - TRADE : From Kings to Maple Leafs : Alec Dillon (P)- Y:2016-RND:7-LAK.,12:00:00 AM,
13431,28,[2015-08-31 9:38:19 PM] - TRADE : From Maple Leafs to Kings : Miles Wood (P)- $150-000.,12:00:00 AM,
13432,14,[2015-08-31 9:38:19 PM] - TRADE : From Maple Leafs to Kings : Miles Wood (P)- $150-000.,12:00:00 AM,
13433,1,[2015-08-31 9:39:05 PM] - TRADE : From Ducks to Maple Leafs : Jack Campbell (P).,12:00:00 AM,
13434,28,[2015-08-31 9:39:05 PM] - TRADE : From Ducks to Maple Leafs : Jack Campbell (P).,12:00:00 AM,
13435,28,[2015-08-31 9:39:05 PM] - TRADE : From Maple Leafs to Ducks : David Westlund (P)- Johnathan MacLeod (P).,12:00:00 AM,
13436,1,[2015-08-31 9:39:05 PM] - TRADE : From Maple Leafs to Ducks : David Westlund (P)- Johnathan MacLeod (P).,12:00:00 AM,
13437,19,[2015-08-31 9:41:10 PM] - Islanders drafts Conor Garland as the #73 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13438,28,[2015-08-31 9:41:22 PM] - Maple Leafs drafts Blake Speers as the #74 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13439,21,[2015-08-31 9:41:43 PM] - Senators drafts Callum Booth as the #75 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13440,22,[2015-08-31 9:41:56 PM] - Flyers drafts Vili Saarijarvi as the #76 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13441,18,[2015-08-31 9:42:08 PM] - Devils drafts Thomas Schemitsch as the #77 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13442,27,[2015-08-31 9:42:21 PM] - Lightning drafts Nikita Korostelev as the #78 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13443,11,[2015-08-31 9:42:36 PM] - Red Wings drafts Austin Wagner as the #79 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13444,17,[2015-08-31 9:42:51 PM] - Predators drafts Deven Sideroff as the #80 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13445,21,[2015-08-31 9:42:57 PM] - Senators drafts Dmytro Timashov as the #81 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13446,2,[2015-08-31 9:43:37 PM] - Jets drafts Matej Tomek as the #82 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13447,13,[2015-08-31 9:43:52 PM] - Panthers drafts Aleksi Saarela as the #83 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13448,27,[2015-08-31 9:43:59 PM] - Lightning drafts Glenn Gawdin as the #84 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13449,19,[2015-08-31 9:44:19 PM] - Islanders drafts Jens Looke as the #85 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13450,25,[2015-08-31 9:44:49 PM] - Blues drafts Lukas Vejdemo as the #86 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13451,21,[2015-08-31 9:45:04 PM] - Senators drafts Jesper Lindgren as the #87 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13452,11,[2015-08-31 9:45:18 PM] - Red Wings drafts Filip Ahl as the #88 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13453,11,[2015-08-31 9:45:28 PM] - Red Wings drafts Brad Morrison as the #89 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13454,17,[2015-08-31 9:45:34 PM] - Predators drafts Jean-Christophe Beaudin as the #90 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13455,27,[2015-08-31 9:46:09 PM] - Lightning drafts Nicolas Roy as the #91 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13456,30,[2015-08-31 9:46:19 PM] - Capitals drafts Andrei Mironov as the #92 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13457,21,[2015-08-31 9:46:36 PM] - Senators drafts Parker Wotherspoon as the #93 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13458,1,[2015-08-31 9:47:00 PM] - Ducks drafts Kevin Stenlund as the #94 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13459,20,[2015-08-31 9:47:15 PM] - Rangers drafts Andrew Nielsen as the #95 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13460,9,[2015-08-31 9:47:23 PM] - Blue Jackets drafts Dmitri Zhukenov as the #96 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13461,21,[2015-08-31 9:47:44 PM] - Senators drafts Alex Carrier as the #97 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13462,19,[2015-08-31 9:48:09 PM] - Islanders drafts Daniel Bernhardt as the #98 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13463,17,[2015-08-31 9:48:16 PM] - Predators drafts Chris Martenet as the #99 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13464,3,[2015-08-31 9:48:32 PM] - Bruins drafts Martins Dzierkals as the #100 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13465,11,[2015-08-31 9:48:47 PM] - Red Wings drafts Andrew Mangiapane as the #101 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13466,17,[2015-08-31 9:49:15 PM] - Predators drafts Adam Musil as the #102 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13467,12,[2015-08-31 9:49:31 PM] - Oilers drafts Anthony Cirelli as the #103 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13468,12,[2015-08-31 9:49:40 PM] - Oilers drafts Dennis Gilbert as the #104 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13469,22,[2015-08-31 9:49:56 PM] - Flyers drafts Joren van Pottelberghe as the #105 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13470,1,[2015-08-31 9:50:02 PM] - Ducks drafts Jesse Gabrielle as the #106 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13471,17,[2015-08-31 9:50:15 PM] - Predators drafts Luke Opilka as the #107 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13472,19,[2015-08-31 9:50:27 PM] - Islanders drafts Ryan Pilon as the #108 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13473,4,[2015-08-31 9:50:38 PM] - Sabres drafts Keegan Kolesar as the #109 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13474,11,[2015-08-31 9:50:51 PM] - Red Wings drafts Anthony Richard as the #110 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13475,19,[2015-08-31 9:51:01 PM] - Islanders drafts Veeti Vainio as the #111 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13476,3,[2015-08-31 9:51:12 PM] - Bruins drafts Adin Hill as the #112 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13477,23,[2015-08-31 9:51:27 PM] - Coyotes drafts Ethan Bear as the #113 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13478,8,[2015-08-31 9:51:44 PM] - Avalanche drafts Sergey Zborovskiy as the #114 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13479,27,[2015-08-31 9:51:58 PM] - Lightning drafts Radovan Bondra as the #115 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13480,29,[2015-08-31 9:52:11 PM] - Canucks drafts Mikhail Vorobyov as the #116 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13481,2,[2015-08-31 9:52:24 PM] - Jets drafts Ales Stezka as the #117 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13482,11,[2015-08-31 9:52:33 PM] - Red Wings drafts Mathieu Joseph as the #118 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13483,3,[2015-08-31 9:52:48 PM] - Bruins drafts Jonne Tammela as the #119 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13484,27,[2015-08-31 9:53:01 PM] - Lightning drafts Chase Pearson as the #120 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13485,23,[2015-08-31 9:54:29 PM] - Coyotes drafts Kirill Kaprizov as the #121 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13486,14,[2015-08-31 9:54:51 PM] - Kings drafts Caleb Jones as the #122 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13487,14,[2015-08-31 9:55:14 PM] - Kings drafts Stephen Desrocher as the #123 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13488,18,[2015-08-31 9:55:23 PM] - Devils drafts Brent Gates as the #124 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13489,2,[2015-08-31 9:55:30 PM] - Jets drafts Vladislav Gavrikov as the #125 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13490,28,[2015-08-31 9:55:43 PM] - Maple Leafs drafts Brendan Warren as the #126 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13491,27,[2015-08-31 9:55:52 PM] - Lightning drafts Pavel Karnaukhov as the #127 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13492,2,[2015-08-31 9:56:03 PM] - Jets drafts Adam Huska as the #128 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13493,26,[2015-08-31 9:56:29 PM] - Sharks drafts Mike Robinson as the #129 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13494,3,[2015-08-31 9:56:42 PM] - Bruins drafts Colton White as the #130 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13495,4,[2015-08-31 9:56:52 PM] - Sabres drafts Michael Spacek as the #131 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13496,3,[2015-08-31 9:57:09 PM] - Bruins drafts Devante Stephens as the #132 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13497,2,[2015-08-31 9:57:14 PM] - Jets drafts David Kase as the #133 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13498,8,[2015-08-31 9:57:23 PM] - Avalanche drafts Will Borgen as the #134 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13499,11,[2015-08-31 9:57:32 PM] - Red Wings drafts David Cotton as the #135 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13500,1,[2015-08-31 9:57:41 PM] - Ducks drafts Troy Terry as the #136 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13501,15,[2015-08-31 9:57:52 PM] - Wild drafts Dominik Simon as the #137 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13502,13,[2015-08-31 9:58:01 PM] - Panthers drafts Chris Wilkie as the #138 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13503,9,[2015-08-31 9:58:08 PM] - Blue Jackets drafts Lukas Jasek as the #139 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13504,1,[2015-08-31 9:58:25 PM] - Ducks drafts Christian Jaros as the #140 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13505,29,[2015-08-31 9:58:33 PM] - Canucks drafts Giorgio Estephan as the #141 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13506,26,[2015-08-31 9:58:44 PM] - Sharks drafts Sam Dove-McFalls as the #142 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13507,26,[2015-08-31 9:58:50 PM] - Sharks drafts Adam Helewka as the #143 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13508,13,[2015-08-31 9:58:58 PM] - Panthers drafts Ziyat Paygin as the #144 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13509,2,[2015-08-31 9:59:04 PM] - Jets drafts Simon Bourque as the #145 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13510,12,[2015-08-31 9:59:15 PM] - Oilers drafts Cooper Marody as the #146 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13511,29,[2015-08-31 9:59:23 PM] - Canucks drafts Gustav Bouramman as the #147 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13512,12,[2015-08-31 9:59:33 PM] - Oilers drafts Adam Gaudette as the #148 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13513,28,[2015-08-31 9:59:41 PM] - Maple Leafs drafts Spencer Smallman as the #149 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13514,27,[2015-08-31 9:59:48 PM] - Lightning drafts Adam Marsh as the #150 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13515,20,[2015-08-31 10:00:16 PM] - Rangers drafts Luke Stevens as the #151 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13516,14,[2015-08-31 10:00:24 PM] - Kings drafts Christian Wolanin as the #152 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13517,23,[2015-08-31 10:00:35 PM] - Coyotes drafts John Marino as the #153 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13518,18,[2015-08-31 10:00:49 PM] - Devils drafts Ryan Shea as the #154 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13519,18,[2015-08-31 10:01:04 PM] - Devils drafts Niko Mikkola as the #155 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13520,19,[2015-08-31 10:01:17 PM] - Islanders drafts Markus Ruusu as the #156 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13521,29,[2015-08-31 10:01:31 PM] - Canucks drafts Rudolfs Balcers as the #157 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13522,12,[2015-08-31 10:01:53 PM] - Oilers drafts Karel Vejmelka as the #158 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13523,10,[2015-08-31 10:02:04 PM] - Stars drafts Matt Bradley as the #159 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13524,3,[2015-08-31 10:02:10 PM] - Bruins drafts Sam Ruopp as the #160 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13525,28,[2015-08-31 10:02:19 PM] - Maple Leafs drafts Tate Olson as the #161 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13526,11,[2015-08-31 10:02:28 PM] - Red Wings drafts Roy Radke as the #162 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13527,23,[2015-08-31 10:02:39 PM] - Coyotes drafts Erik Kallgren as the #163 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13528,19,[2015-08-31 10:02:51 PM] - Islanders drafts Joni Tuulola as the #164 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13529,22,[2015-08-31 10:02:57 PM] - Flyers drafts Jeremiah Addison as the #165 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13530,26,[2015-08-31 10:03:07 PM] - Sharks drafts Karlis Cukste as the #166 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13531,12,[2015-08-31 10:03:22 PM] - Oilers drafts Ryan Zuhlsdorf as the #167 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13532,11,[2015-08-31 10:03:33 PM] - Red Wings drafts Chaz Reddekopp as the #168 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13533,13,[2015-08-31 10:04:02 PM] - Panthers drafts Karch Bachman as the #169 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13534,1,[2015-08-31 10:04:14 PM] - Ducks drafts Cameron Hughes as the #170 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13535,12,[2015-08-31 10:04:22 PM] - Oilers drafts Frederik Tiffels as the #171 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13536,6,[2015-08-31 10:04:34 PM] - Hurricanes drafts Patrick Holway as the #172 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13537,9,[2015-08-31 10:04:45 PM] - Blue Jackets drafts Sami Niku as the #173 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13538,13,[2015-08-31 10:05:07 PM] - Panthers drafts Sergei Boikov as the #174 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13539,20,[2015-08-31 10:05:16 PM] - Rangers drafts Garrett Metcalf as the #175 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13540,29,[2015-08-31 10:05:31 PM] - Canucks drafts Liam Dunda as the #176 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13541,28,[2015-08-31 10:05:39 PM] - Maple Leafs drafts Joe Cecconi as the #177 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13542,19,[2015-08-31 10:05:45 PM] - Islanders drafts Kris Oldham as the #178 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13543,14,[2015-08-31 10:05:50 PM] - Kings drafts Mason Appleton as the #179 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13544,27,[2015-08-31 10:05:56 PM] - Lightning drafts Nikita Pavlychev as the #180 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13545,6,[2015-08-31 10:06:22 PM] - Hurricanes drafts Ivan Fedotov as the #181 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13546,1,[2015-08-31 10:06:27 PM] - Ducks drafts Joel Daccord as the #182 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13547,1,[2015-08-31 10:06:39 PM] - Ducks drafts Connor Hobbs as the #183 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13548,6,[2015-08-31 10:06:45 PM] - Hurricanes drafts Gustav Olhaver as the #184 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13549,20,[2015-08-31 10:06:55 PM] - Rangers drafts Matt Schmalz as the #185 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13550,2,[2015-08-31 10:07:10 PM] - Jets drafts Nick Boka as the #186 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13551,11,[2015-08-31 10:07:20 PM] - Red Wings drafts Jack Sadek as the #187 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13552,10,[2015-08-31 10:07:29 PM] - Stars drafts Brett Seney as the #188 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13553,3,[2015-08-31 10:07:38 PM] - Bruins drafts Carl Neill as the #189 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13554,6,[2015-08-31 10:07:43 PM] - Hurricanes drafts Marcus Vela as the #190 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13555,18,[2015-08-31 10:07:49 PM] - Devils drafts Jake Massie as the #191 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13556,1,[2015-08-31 10:07:59 PM] - Ducks drafts Petter Hansson as the #192 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13557,23,[2015-08-31 10:08:06 PM] - Coyotes drafts Tyler Moy as the #193 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13558,3,[2015-08-31 10:08:17 PM] - Bruins drafts Adam Parsells as the #194 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13559,22,[2015-08-31 10:08:22 PM] - Flyers drafts Andong Song as the #195 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13560,26,[2015-08-31 10:08:31 PM] - Sharks drafts Colby Williams as the #196 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13561,20,[2015-08-31 10:08:39 PM] - Rangers drafts Bokondji Imama as the #197 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13562,14,[2015-08-31 10:08:45 PM] - Kings drafts Evan Smith as the #198 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13563,6,[2015-08-31 10:08:51 PM] - Hurricanes drafts Steven Ruggiero as the #199 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13564,26,[2015-08-31 10:09:03 PM] - Sharks drafts Ivan Chukarov as the #200 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13565,28,[2015-08-31 10:09:09 PM] - Maple Leafs drafts Steven Lorentz as the #201 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13566,18,[2015-08-31 10:09:22 PM] - Devils drafts Markus Nutivaara as the #202 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13567,26,[2015-08-31 10:09:31 PM] - Sharks drafts Patrick Shea as the #203 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13568,13,[2015-08-31 10:09:38 PM] - Panthers drafts John Dahlstrom as the #204 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13569,14,[2015-08-31 10:09:43 PM] - Kings drafts Jake Kupsky as the #205 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13570,25,[2015-08-31 10:09:49 PM] - Blues drafts Matteo Gennaro as the #206 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13571,11,[2015-08-31 10:09:56 PM] - Red Wings drafts Miroslav Svoboda as the #207 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13572,3,[2015-08-31 10:10:02 PM] - Bruins drafts Matthew Roy as the #208 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13573,10,[2015-08-31 10:10:12 PM] - Stars drafts Jack Becker as the #209 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13574,18,[2015-08-31 10:10:16 PM] - Devils drafts Riley Bruce as the #210 overall pick in the Entry Draft of year 2015.,12:00:00 AM,
13575,9,[2015-09-01 12:00:29 PM] - Brett Clark retired from Blue Jackets,12:00:00 AM,
13576,9,[2015-09-01 12:00:43 PM] - Ray Whitney retired from Blue Jackets,12:00:00 AM,
13577,5,[2015-09-01 12:01:01 PM] - Hal Gill retired from Flames,12:00:00 AM,
13578,7,[2015-09-01 12:01:16 PM] - Kimmo Timonen retired from Blackhawks,12:00:00 AM,
13579,8,[2015-09-01 12:01:29 PM] - Tomas Vokoun retired from Avalanche,12:00:00 AM,
13580,12,[2015-09-01 12:01:44 PM] - Daniel Alfredsson retired from Oilers,12:00:00 AM,
13581,16,[2015-09-01 12:01:59 PM] - Evgeni Nabokov retired from Canadiens,12:00:00 AM,
13582,18,[2015-09-01 12:02:13 PM] - Martin Brodeur retired from Devils,12:00:00 AM,
13583,28,[2015-09-01 12:02:24 PM] - Mike Komisarek retired from Maple Leafs,12:00:00 AM,
13584,28,[2015-09-01 12:02:40 PM] - George Parros retired from Maple Leafs,12:00:00 AM,
