Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Josh Langfeld,734, ,USA,33,215,75,3,0,False,False,False,False,False,675000,,0,100,0,0,71,60,64,62,82,69,63,50,56,66,52,72,68,50,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian White,735,Lightning,CAN,26,185,70,4,2,False,False,False,False,False,1500000,,0,100,0,2,61,45,79,78,65,89,75,40,77,72,79,70,68,50,65,71,8,3,2,1,3,-2,4,10,5,3,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Carlo Colaiacovo,736,Lightning,CAN,27,200,73,4,1,False,False,False,False,False,1500000,,0,100,0,2,71,42,86,76,75,81,78,40,81,68,70,71,68,50,1,70,8,11,1,3,4,-1,10,6,9,8,1,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Keith Ballard,737,Islanders,USA,28,178,73,4,4,False,False,False,False,False,3850000,,0,100,0,2,87,57,72,80,62,90,75,40,75,68,81,68,69,50,5,72,2,4,0,1,1,0,7,5,3,3,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Ryan Malone,738,Lightning,USA,30,224,76,2,2,False,False,False,False,False,2500000,,1,100,0,2,95,66,71,74,87,80,76,44,75,76,74,71,81,50,45,73,7,14,1,3,4,3,12,2,13,4,0,0,0,0,2,6,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Garth Murray,739,Lightning,CAN,28,210,74,2,2,False,False,False,False,False,750000,,0,100,0,0,76,78,67,69,80,73,60,50,58,59,62,45,49,50,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,1,1,0,7,0,3,4,0,0,0,0,1,2,0,0,0,49,0,0,0,5,4
Greg DeVries,740, ,CAN,37,205,74,4,0,False,False,False,False,False,1100000,,0,100,0,1,63,56,71,65,77,74,60,40,62,60,72,79,80,50,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Schlemko,742,Ducks,CAN,23,195,73,4,1,False,False,False,False,False,550000,,0,100,0,0,62,40,82,65,72,75,64,40,66,63,68,51,51,50,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donald MacLean,743, ,CAN,33,199,74,1,0,False,False,False,False,False,550000,,0,100,0,0,50,40,70,60,69,64,62,62,61,57,59,50,53,50,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandre Burrows,744,Lightning,CAN,29,190,73,3,3,False,False,False,False,False,2250000,,0,100,0,2,72,48,56,83,70,86,80,54,76,84,80,72,71,50,70,74,8,19,3,1,4,0,10,3,18,10,3,0,0,0,3,9,0,1,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
Davis Drewiske,745,Flyers,USA,26,210,73,4,1,True,False,False,False,False,550000,,0,100,0,2,60,40,84,68,80,80,65,40,66,63,69,51,51,50,30,64,3,1,0,1,1,2,7,9,2,6,0,0,0,0,0,0,0,0,0,49,0,5,49,6,3,9,2,2,9,11,5,4,0,1,0,0,0,0,1,0,97,0,0,0,3,2
Dustin Penner,746,Thrashers,CAN,28,245,76,2,2,False,False,False,False,False,3000000,,0,100,0,2,60,42,82,74,97,85,79,74,76,82,72,65,66,50,60,73,8,4,1,0,1,-1,0,0,0,1,1,0,0,0,2,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Andrew Ebbett,747,Lightning,CAN,28,175,69,1,1,True,False,False,False,False,950000,,0,100,0,0,70,40,82,84,55,82,73,82,67,64,68,54,52,50,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,4,13,17,0,2,3,15,34,3,0,0,1,104,154,0,0,0,139,0,0,8,4,0
RJ Umberger,748,Lightning,USA,28,215,74,2,2,False,False,False,False,False,3100000,,0,100,0,2,76,52,82,79,82,90,76,67,76,75,72,72,70,50,1,72,8,16,2,3,5,-2,9,3,15,8,0,0,0,0,4,8,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Steve Ott,749,Lightning,CAN,27,193,72,3,2,False,False,False,False,False,1800000,,0,100,0,2,99,71,54,85,71,81,73,87,69,76,74,74,76,50,65,73,8,4,0,1,1,-1,12,0,14,2,0,0,0,0,7,12,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
Ville Leino,750,Predators,FIN,27,182,72,3,3,False,False,False,False,False,2150000,,0,100,0,2,53,40,85,76,62,78,72,41,72,72,61,57,57,50,25,65,8,26,3,1,4,-6,2,1,1,8,0,0,1,0,4,11,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Matt Smaby,751,Capitals,USA,25,222,77,4,1,True,False,False,False,False,700000,,1,100,0,0,91,48,74,69,86,79,60,40,62,59,73,62,62,50,70,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1
Ryan Craig,753,Lightning,CAN,28,212,74,1,1,False,False,False,False,False,999999,,0,100,0,0,72,40,61,70,81,71,60,64,62,61,62,57,57,50,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,4,1,5,3,0,0,6,12,0,0,1,0,66,126,0,0,0,105,1,0,0,3,3
Matthew Lombardi,755,Lightning,CAN,28,198,72,2,3,False,False,False,False,False,3000000,,0,100,0,2,62,40,81,84,74,86,75,82,77,73,77,75,69,50,90,73,8,20,2,3,5,-4,0,3,3,16,0,0,0,0,91,167,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Brad Boyes,756,Hurricanes,CAN,28,195,72,3,1,False,False,False,False,False,2750000,,0,100,0,2,69,40,87,89,72,85,75,66,77,73,60,74,80,50,40,72,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Andrej Meszaros,757,Stars,SVK,25,218,74,4,1,False,False,False,False,False,2900000,,0,100,0,2,77,40,76,74,84,93,68,40,69,66,77,73,67,50,55,72,8,2,0,2,2,-1,4,15,4,5,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
Nathan Horton,759,Senators,CAN,24,208,73,3,5,False,False,False,False,False,4500000,,0,100,0,2,61,42,81,82,79,85,81,79,84,76,67,63,63,50,60,73,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Brad Winchester,764,Maple Leafs,USA,29,228,77,2,1,False,False,False,False,False,800000,,0,100,0,2,93,80,71,72,89,79,63,41,62,64,67,69,69,50,45,67,8,8,0,1,1,-1,2,0,7,5,0,0,0,0,0,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
Darcy Tucker,765, ,CAN,35,178,70,2,0,False,False,False,False,False,3850000,,0,100,0,2,74,55,78,78,58,76,67,73,68,66,61,83,86,50,50,67,3,0,0,0,0,-2,0,1,0,2,0,0,0,0,1,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Matthew Greene,766,Thrashers,USA,27,234,76,4,2,False,False,False,False,False,2000000,,1,100,0,2,99,60,68,66,92,80,62,40,63,61,82,51,53,50,60,69,8,6,1,0,1,0,8,6,11,2,1,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
Kim Johnsson,767,Hurricanes,SWE,34,193,73,4,1,False,False,False,False,False,4500000,,0,100,0,2,55,40,80,76,71,95,70,40,70,69,80,88,72,50,70,72,8,17,0,2,2,-5,4,7,5,12,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
Andy Wozniewski,768, ,USA,30,225,77,4,0,False,False,False,False,False,500000,,0,100,0,0,68,41,79,60,87,73,46,40,51,55,64,65,64,50,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garnet Exelby,769,Rangers,CAN,29,215,73,4,1,False,False,False,False,False,850000,,0,100,0,2,86,64,68,66,82,78,62,40,63,60,71,71,72,50,70,68,8,2,1,1,2,1,4,5,15,2,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
Nik Antropov,770,Sharks,KAZ,30,230,78,3,1,False,False,False,False,False,1300000,,0,100,0,2,74,40,74,78,90,87,81,74,84,76,71,78,65,50,50,75,8,21,5,4,9,7,2,0,5,5,3,0,0,0,6,9,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Stephen Weiss,771,Capitals,CAN,27,208,74,1,1,False,False,False,False,False,2875000,,0,100,0,2,54,40,78,88,79,86,78,87,77,78,69,69,76,50,45,73,8,26,4,8,12,6,2,2,9,12,0,0,1,0,89,180,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Niklas Hjalmarsson,772,Blues,SWE,22,200,74,4,1,True,False,False,False,False,500000,,0,100,0,2,62,43,88,72,75,85,66,40,69,62,77,64,60,50,25,67,8,6,0,3,3,-2,2,9,5,4,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
Raffi Torres,773,Lightning,CAN,28,223,72,2,3,False,False,False,False,False,1875000,,0,100,0,2,76,48,79,69,86,75,71,42,68,72,64,70,67,50,1,67,8,2,1,0,1,-2,17,1,5,2,0,0,0,0,1,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Jarret Stoll,775,Panthers,CAN,28,214,72,1,2,False,False,False,False,False,2800000,,0,100,0,2,96,40,78,79,82,85,75,95,77,72,75,74,84,50,30,74,8,14,2,7,9,3,22,1,15,17,0,0,0,1,123,200,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Evgeny Artyukhin,777,Kings,RUS,27,254,77,3,1,False,False,False,False,False,775000,,0,100,0,2,93,71,61,70,99,74,65,40,66,64,63,78,67,50,35,67,8,13,0,1,1,-7,4,1,18,3,0,0,0,0,4,10,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5
Matt Niskanen,778,Kings,USA,24,194,72,4,2,False,False,False,False,False,800000,,0,100,0,0,78,44,86,74,72,82,71,40,71,66,67,63,61,50,50,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,4,7,11,7,8,8,14,10,3,0,1,1,3,4,0,0,0,151,0,1,1,0,0
Barry Tallackson,779, ,USA,27,215,77,3,0,True,False,False,False,False,863155,,0,100,0,1,74,40,79,64,82,61,60,40,58,59,64,65,62,50,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Tanguay,780,Canucks,CAN,31,189,73,3,1,False,False,False,False,False,2850000,,1,99,0,1,59,40,82,87,69,79,73,41,75,69,63,81,71,50,57,70,5,11,0,2,2,-2,2,1,4,6,0,0,0,0,0,4,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
Ryan Kesler,781,Ducks,USA,25,205,74,1,5,False,False,False,False,False,4750000,,0,100,0,2,72,58,68,84,77,91,82,93,87,76,83,65,64,50,55,76,8,29,3,5,8,1,2,3,5,16,2,0,0,0,110,195,0,1,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
Todd Bertuzzi,782,Canucks,CAN,35,231,75,3,1,False,False,False,False,False,5750000,,0,100,0,2,73,48,65,78,90,78,73,46,72,72,57,82,73,50,1,69,8,13,1,2,3,2,0,0,3,4,0,0,1,0,2,4,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
Patrick Sharp,783,Flyers,CAN,28,197,73,1,3,False,False,False,False,False,4200000,,0,100,0,2,57,43,83,84,73,84,80,82,81,77,72,73,77,50,50,74,8,16,2,4,6,-2,2,1,10,18,0,0,0,0,98,199,0,2,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
Peter Regin,784,Blackhawks,DEN,25,198,74,2,1,False,False,False,False,False,775000,,0,100,0,2,68,40,86,76,74,72,69,71,69,69,66,53,53,50,40,65,8,13,2,0,2,2,6,0,2,6,0,0,0,0,31,62,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Niklas Kronwall,785,Maple Leafs,SWE,29,189,72,4,3,False,False,False,False,False,3750000,,0,100,0,2,84,40,76,87,69,87,79,40,79,72,83,82,80,50,50,76,8,15,3,5,8,1,8,8,14,9,2,0,1,1,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Alexandre R. Picard,786,Coyotes,CAN,25,214,74,4,1,False,False,False,False,False,800000,,0,100,0,2,79,50,79,64,85,85,70,25,72,67,73,69,65,50,90,70,3,3,0,0,0,1,0,7,9,3,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Ryan Carter,787,Maple Leafs,USA,27,202,74,1,2,False,False,False,False,False,650000,,0,100,0,0,77,64,68,69,76,73,65,83,66,64,68,61,59,50,54,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,53,7,5,12,-3,4,5,25,44,1,0,1,0,147,249,0,0,0,141,1,2,3,0,0
Jerred Smithson,788,Thrashers,CAN,31,204,75,1,2,False,False,False,False,False,1000000,,0,100,0,2,79,52,79,73,77,82,64,89,60,66,79,78,67,50,50,68,8,7,0,2,2,0,10,1,5,11,0,0,0,0,40,79,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
John Madden,789,Red Wings,CAN,37,190,71,1,1,False,False,False,False,False,3500000,,0,100,0,2,64,40,86,76,70,81,66,92,67,65,87,83,90,50,50,70,8,23,3,4,7,-2,4,0,0,19,1,0,2,0,101,177,0,1,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Rick Rypien,791,Bruins,CAN,25,170,71,2,1,True,False,False,False,False,650000,,0,100,0,2,81,99,77,73,50,72,63,64,61,61,64,68,69,50,25,63,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mike Iggulden,792, ,CAN,28,215,75,1,0,False,False,False,False,False,750000,,0,100,0,0,73,40,88,70,82,75,64,48,65,62,53,62,61,50,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattias Ohlund,793,Rangers,SWE,35,220,75,4,3,False,False,False,False,True,3750000,,0,100,0,2,83,45,67,73,85,88,70,40,70,63,83,92,95,50,55,76,8,6,1,4,5,0,8,8,16,7,1,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Max Pacioretty,794,Stars,USA,22,203,73,2,1,True,False,False,False,False,800000,,0,100,0,0,76,43,79,72,76,75,62,40,67,62,58,49,49,50,65,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,3,0,2,0,6,6,0,0,0,0,2,3,0,1,0,52,0,0,1,3,0
Clay Wilson,795,Blue Jackets,USA,28,195,72,4,3,False,False,False,False,False,700000,,0,100,0,2,63,40,90,67,72,74,60,40,63,59,56,65,63,50,55,62,7,2,1,4,5,3,16,4,7,4,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
Karlis Skrastins,796,Hurricanes,LVA,36,188,69,4,1,False,False,False,False,False,2000000,,0,100,0,2,57,40,88,72,68,85,65,40,66,62,85,71,71,50,1,68,8,11,3,2,5,4,2,10,2,11,1,0,1,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
David Brine,797,Lightning,CAN,26,201,73,1,3,False,False,False,False,False,600000,,0,100,0,0,85,40,81,59,75,65,56,46,57,54,60,63,59,50,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Zanon,798,Hurricanes,CAN,30,201,71,4,4,False,False,False,False,False,3875000,,0,100,0,2,88,40,85,70,75,86,60,40,63,62,89,74,73,50,35,71,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Sergei Kostitsyn,799,Blues,RUS,23,190,72,3,1,False,False,False,False,False,1000000,,0,100,0,2,57,42,82,83,70,77,68,41,68,67,70,67,60,50,65,66,8,5,0,3,3,-5,0,0,1,3,0,0,0,0,7,22,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
Byron Bitz,800,Panthers,CAN,26,215,78,3,1,False,False,False,False,False,600000,,0,100,0,2,77,64,81,74,82,86,62,44,61,63,70,49,49,50,50,64,8,2,0,0,0,-1,0,1,3,5,0,0,0,0,2,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
Steve Wagner,801,Devils,USA,26,200,74,4,2,True,False,False,False,False,575000,,0,100,0,2,72,40,73,63,75,77,61,40,64,64,57,62,64,50,45,63,6,4,0,2,2,-1,4,4,2,7,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
Jay Beagle,802,Capitals,CAN,25,207,75,1,1,True,False,False,False,False,825000,,0,100,0,0,82,40,81,67,78,69,61,72,61,60,63,49,49,50,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,4,3,7,2,4,1,12,11,2,0,3,0,79,150,0,0,0,106,0,1,1,0,0
Cory Murphy,803, ,CAN,32,185,70,4,0,False,False,False,False,False,1500000,,0,100,0,1,50,40,84,77,65,74,66,40,67,65,57,69,69,50,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Williams,804,Blackhawks,CAN,30,185,71,3,2,False,False,False,False,False,2500000,,0,100,0,2,62,40,86,82,65,83,69,63,71,67,58,79,70,50,5,67,8,7,0,1,1,-5,0,0,4,3,0,0,0,0,0,2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7
Jonathan Cheechoo,805,Devils,CAN,30,200,73,3,2,False,False,False,False,False,3500000,,0,100,0,2,77,42,82,71,75,75,65,40,66,64,62,73,79,50,70,66,2,2,1,1,2,1,2,0,1,2,0,0,1,0,1,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Brian Campbell,806,Blue Jackets,CAN,31,188,72,4,4,False,False,False,False,False,7100000,,0,100,0,2,55,40,88,96,68,90,88,40,85,72,70,82,88,50,40,76,3,3,1,1,2,2,2,4,2,2,0,0,1,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tim Stapleton,807,Senators,USA,28,160,69,3,1,False,False,False,False,False,1000000,,0,100,0,0,56,40,89,79,40,83,60,75,58,63,55,49,49,50,70,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,3,3,6,1,0,1,0,14,0,0,0,0,6,7,0,0,0,64,0,0,3,2,0
Andrew Alberts,808,Capitals,USA,29,218,77,4,2,False,False,False,False,False,1700000,,1,100,0,1,97,61,72,65,84,77,63,40,65,61,79,70,71,50,74,70,2,1,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Antoine Vermette,809,Sharks,CAN,28,197,73,1,2,False,False,False,False,False,3500000,,0,100,0,2,72,40,85,83,73,89,78,93,78,77,80,75,71,50,40,74,8,21,5,4,9,5,4,3,5,19,2,0,1,0,136,237,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Martins Karsums,810,Penguins,LVA,25,198,70,3,1,True,False,False,False,False,650000,,0,100,0,1,90,40,79,71,74,77,63,40,66,62,55,49,49,50,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Legwand,811,Rangers,USA,30,202,74,1,4,False,False,False,False,False,6000000,,0,100,0,2,57,40,84,83,76,81,72,83,75,67,74,78,70,50,77,71,8,14,1,5,6,1,0,1,5,18,1,0,0,0,125,209,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Filip Kuba,812,Avalanche,CZE,34,226,76,4,2,False,False,False,False,False,4150000,,1,100,0,2,55,40,86,74,88,88,76,40,77,65,79,79,71,50,20,72,6,6,0,5,5,-2,0,7,0,4,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
Mike Grier,813,Sabres,USA,35,225,73,3,3,False,False,False,False,False,1800000,,0,100,0,2,79,45,86,85,87,79,66,44,67,65,80,78,82,50,50,71,8,18,2,2,4,2,0,2,1,10,0,0,0,0,6,10,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Kris Draper,814,Oilers,CAN,39,188,70,1,2,False,False,False,False,False,1400000,,0,100,0,1,74,40,82,74,68,76,65,87,67,62,76,99,96,50,65,70,5,6,1,0,1,1,2,2,1,7,0,0,0,1,38,73,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Pavol Demitra,815, ,SVK,35,200,72,2,0,False,False,False,False,False,5250000,,0,100,0,1,57,40,90,84,75,81,76,82,77,70,66,92,86,50,75,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Phillips,816,Wild,CAN,33,217,75,4,1,False,False,False,False,False,6500000,,1,100,0,2,73,45,80,76,83,90,69,40,70,68,91,88,90,50,50,76,7,15,0,4,4,2,8,11,6,9,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
Brad Richards,817,Predators,CAN,30,192,72,1,3,False,False,False,False,False,8000000,,1,99,0,2,49,40,92,91,71,87,88,87,94,78,64,78,99,50,50,78,6,14,4,5,9,4,2,2,2,13,1,0,0,0,64,134,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Tobias Enstrom,818,Wild,SWE,25,180,70,4,3,False,False,False,False,False,4000000,,0,100,0,2,50,40,85,81,60,93,81,40,86,68,75,74,70,50,82,72,8,9,2,3,5,0,0,12,2,14,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Rostislav Klesla,819,Predators,CZE,28,220,75,4,4,False,False,False,False,False,3000000,,0,100,0,2,83,43,70,70,85,82,71,40,72,65,80,75,77,50,53,72,8,12,0,2,2,5,27,8,7,4,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
Hal Gill,820,Sabres,USA,35,250,79,4,1,False,False,False,False,False,1750000,,0,100,0,2,73,48,65,68,99,82,60,40,65,61,82,85,78,50,70,72,8,6,2,1,3,3,10,14,15,3,1,0,1,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
