Number,Team,Transaction
11235,10,[2011-06-22 21:11] - From Stars to Ducks : Ryan Malone (73)- Y:2012-RND:4-DAL.                                                  
11236,1,[2011-06-22 21:11] - From Stars to Ducks : Ryan Malone (73)- Y:2012-RND:4-DAL.                                                  
11237,2,[2011-06-22 21:12] - From Thrashers to Predators : Stephane Robidas (76)- Jared Staal (P).                                      
11238,17,[2011-06-22 21:12] - From Thrashers to Predators : Stephane Robidas (76)- Jared Staal (P).                                      
11239,17,[2011-06-22 21:12] - From Predators to Thrashers : Ryan Smyth (76)- Mark Stuart (68).                                           
11240,2,[2011-06-22 21:12] - From Predators to Thrashers : Ryan Smyth (76)- Mark Stuart (68).                                           
11241,14,[2011-06-22 21:13] - From Kings to Blue Jackets : Y:2011-RND:1-FLA- Y:2011-RND:1-WSH- Y:2011-RND:2-LAK.                         
11242,9,[2011-06-22 21:13] - From Kings to Blue Jackets : Y:2011-RND:1-FLA- Y:2011-RND:1-WSH- Y:2011-RND:2-LAK.                         
11243,9,[2011-06-22 21:13] - From Blue Jackets to Kings : Y:2011-RND:1-CLB- Y:2012-RND:2-CAR.                                           
11244,14,[2011-06-22 21:13] - From Blue Jackets to Kings : Y:2011-RND:1-CLB- Y:2012-RND:2-CAR.                                           
11245,4,[2011-06-22 21:13] - From Sabres to Sharks : Y:2011-RND:3-BUF- Y:2011-RND:3-NYR.                                                
11246,26,[2011-06-22 21:13] - From Sabres to Sharks : Y:2011-RND:3-BUF- Y:2011-RND:3-NYR.                                                
11247,26,13-RND:4-SJS- Y:2013-RND:5-SJS.                                                                                                 
11248,26,[2011-06-22 21:13] - From Sharks to Sabres : Y:2012-RND:3-SJS- Y:2012-RND:4-SJS- Y:2012-RND:5-SJS- Y:2013-RND:3-SJS- Y:20       
11249,4,13-RND:4-SJS- Y:2013-RND:5-SJS.                                                                                                 
11250,4,[2011-06-22 21:13] - From Sharks to Sabres : Y:2012-RND:3-SJS- Y:2012-RND:4-SJS- Y:2012-RND:5-SJS- Y:2013-RND:3-SJS- Y:20       
11251,6,[2011-06-22 21:18] - Shane Sims was added to Hurricanes.                                                                        
11252,26,[2011-06-22 21:18] - Vladimir Zharkov was added to Sharks.                                                                      
11253,26,[2011-06-22 21:18] - Lars Eller was added to Sharks.                                                                            
11254,5,[2011-06-22 21:19] - Tomas Kubalik was added to Flames.                                                                         
11255,5,[2011-06-22 21:19] - Vjateslav Buravchikov has been deleted from Flames.                                                        
11256,5,[2011-06-22 21:19] - Tomas Pospisil has been deleted from Flames.                                                               
11257,5,[2011-06-22 21:19] - Pasi Salonen has been deleted from Flames.                                                                 
11258,5,[2011-06-22 21:20] - Anton Axelsson has been deleted from Flames.                                                               
11259,5,[2011-06-22 21:20] - Stephane Goulet has been deleted from Flames.                                                              
11260,5,[2011-06-22 21:20] - Andrei Taratukhin has been deleted from Flames.                                                            
11261,5,[2011-06-22 21:20] - Jiri Cetkovsky has been deleted from Flames.                                                               
11262,5,[2011-06-22 21:20] - Kevin Harvey has been deleted from Flames.                                                                 
11263,5,[2011-06-22 21:20] - Martin Guerin has been deleted from Flames.                                                                
11264,5,[2011-06-22 21:20] - Mikhail Zhukov has been deleted from Flames.                                                               
11265,5,[2011-06-22 21:20] - Pierre Johnsson has been deleted from Flames.                                                              
11266,5,[2011-06-22 21:20] - Rick Kozak has been deleted from Flames.                                                                   
11267,5,[2011-06-22 21:20] - Risto Korhonen has been deleted from Flames.                                                               
11268,5,[2011-06-22 21:20] - Ryan Donally has been deleted from Flames.                                                                 
11269,5,[2011-06-22 21:20] - Thomas Bellemare has been deleted from Flames.                                                             
11270,5,[2011-06-22 21:21] - Viktor Bobrov has been deleted from Flames.                                                                
11271,5,[2011-06-22 21:21] - Zach Jones has been deleted from Flames.                                                                   
11272,5,[2011-06-22 21:21] - Zach Macvoy has been deleted from Flames.                                                                  
11273,3,[2011-06-22 21:21] - Jonathan Tremblay has been deleted from Bruins.                                                            
11274,13,[2011-06-22 21:21] - Mike Morris has been deleted from Panthers.                                                                
11275,13,[2011-06-22 21:22] - Ryan Watson has been deleted from Panthers.                                                                
11276,13,[2011-06-22 21:22] - Denis Stasyuk has been deleted from Panthers.                                                              
11277,13,[2011-06-22 21:22] - Denis Yachmenev has been deleted from Panthers.                                                            
11278,13,[2011-06-22 21:22] - Matt Nickerson has been deleted from Panthers.                                                             
11279,13,[2011-06-22 21:22] - Chris Beckford-Tseu has been deleted from Panthers.                                                        
11280,13,[2011-06-22 21:22] - Martin Tuma has been deleted from Panthers.                                                                
11281,13,[2011-06-22 21:22] - Bret Nasby has been deleted from Panthers.                                                                 
11282,13,[2011-06-22 21:22] - Matt Fillier has been deleted from Panthers.                                                               
11283,13,[2011-06-22 21:22] - Jarmo Jokila has been deleted from Panthers.                                                               
11284,13,[2011-06-22 21:22] - John Hecimovic has been deleted from Panthers.                                                             
11285,13,[2011-06-22 21:22] - Mikko Vuorio has been deleted from Panthers.                                                               
11286,13,[2011-06-22 21:22] - Grant McNeill has been deleted from Panthers.                                                              
11287,13,[2011-06-22 21:22] - Dustin Collins has been deleted from Panthers.                                                             
11288,13,[2011-06-22 21:23] - Jeremy Swanson has been deleted from Panthers.                                                             
11289,13,[2011-06-22 21:23] - Kyle Kucharski has been deleted from Panthers.                                                             
11290,11,[2011-06-22 21:23] - Igor Antosik has been deleted from Red Wings.                                                              
11291,17,[2011-06-22 21:23] - Matt Davis has been deleted from Predators.                                                                
11292,17,[2011-06-22 21:23] - Louis Martin has been deleted from Predators.                                                              
11293,17,[2011-06-22 21:23] - Alessandro Chiesa has been deleted from Predators.                                                         
11294,17,[2011-06-22 21:24] - Kaleb Betts has been deleted from Predators.                                                               
11295,17,[2011-06-22 21:24] - Luciano Aquino has been deleted from Predators.                                                            
11296,17,[2011-06-22 21:24] - Derek Reinhart has been deleted from Predators.                                                            
11297,17,[2011-06-22 21:24] - Paul Brown has been deleted from Predators.                                                                
11298,17,[2011-06-22 21:24] - Will Engasser has been deleted from Predators.                                                             
11299,17,[2011-06-22 21:24] - Miroslav Hanuljak has been deleted from Predators.                                                         
11300,17,[2011-06-22 21:24] - Matt Auffrey has been deleted from Predators.                                                              
11301,17,[2011-06-22 21:24] - David Schulz has been deleted from Predators.                                                              
11302,17,[2011-06-22 21:24] - Jordan Foote has been deleted from Predators.                                                              
11303,17,[2011-06-22 21:24] - Valtteri Tenkanen has been deleted from Predators.                                                         
11304,17,[2011-06-22 21:24] - Chris Durand has been deleted from Predators.                                                              
11305,15,[2011-06-22 21:25] - Tomas Magusin has been deleted from Wild.                                                                  
11306,15,[2011-06-22 21:25] - Phillip Axtell has been deleted from Wild.                                                                 
11307,15,[2011-06-22 21:25] - Patrick Brosnihan has been deleted from Wild.                                                              
11308,15,[2011-06-22 21:25] - Maxime Frechette has been deleted from Wild.                                                               
11309,15,[2011-06-22 21:25] - Marcin Kolusz has been deleted from Wild.                                                                  
11310,15,[2011-06-22 21:25] - Kris Hogg has been deleted from Wild.                                                                      
11311,15,[2011-06-22 21:25] - Francois Bolduc has been deleted from Wild.                                                                
11312,15,[2011-06-22 21:25] - Jan Kolar has been deleted from Wild.                                                                      
11313,15,[2011-06-22 21:26] - Vladmir Karpov has been deleted from Wild.                                                                 
11314,15,[2011-06-22 21:26] - Mikhail Tyulyapkin has been deleted from Wild.                                                             
11315,6,[2011-06-23 17:28] - Hurricanes hired Dave Tippett for 2.750.000 kr for 3 year(s).                                              
11316,6,[2011-06-23 17:29] - From Hurricanes to Kings : Y:2011-RND:5-CAR.                                                               
11317,14,[2011-06-23 17:29] - From Hurricanes to Kings : Y:2011-RND:5-CAR.                                                               
11318,9,[2011-06-24 14:29] - From Blue Jackets to Sharks : Frans Nielsen (65).                                                          
11319,26,[2011-06-24 14:29] - From Blue Jackets to Sharks : Frans Nielsen (65).                                                          
11320,26,[2011-06-24 14:29] - From Sharks to Blue Jackets : Y:2011-RND:2-SJS- Y:2011-RND:4-OTT.                                          
11321,9,[2011-06-24 14:29] - From Sharks to Blue Jackets : Y:2011-RND:2-SJS- Y:2011-RND:4-OTT.                                          
11322,9,[2011-06-24 14:30] - From Blue Jackets to Predators : Brian Campbell (76)- T.J. Brennan (P).                                    
11323,17,[2011-06-24 14:30] - From Blue Jackets to Predators : Brian Campbell (76)- T.J. Brennan (P).                                    
11324,17,-RND:5-NSH- Y:2011-RND:1-NSH.                                                                                                   
11325,17,[2011-06-24 14:30] - From Predators to Blue Jackets : Sergei Samsonov (68)- Thomas McCollum (P)- Y:2011-RND:6-CAR- Y:2012       
11326,9,-RND:5-NSH- Y:2011-RND:1-NSH.                                                                                                   
11327,9,[2011-06-24 14:30] - From Predators to Blue Jackets : Sergei Samsonov (68)- Thomas McCollum (P)- Y:2011-RND:6-CAR- Y:2012       
11328,9,[2011-06-24 14:31] - From Blue Jackets to Blackhawks : Kris Versteeg (68)- Y:2012-RND:3-CLB.                                    
11329,7,[2011-06-24 14:31] - From Blue Jackets to Blackhawks : Kris Versteeg (68)- Y:2012-RND:3-CLB.                                    
11330,7,-DET- Y:2011-RND:7-DET.                                                                                                         
11331,7,[2011-06-24 14:31] - From Blackhawks to Blue Jackets : Y:2011-RND:1-TBL- Y:2011-RND:3-CHI- Y:2011-RND:4-ATL- Y:2011-RND:6       
11332,9,-DET- Y:2011-RND:7-DET.                                                                                                         
11333,9,[2011-06-24 14:31] - From Blackhawks to Blue Jackets : Y:2011-RND:1-TBL- Y:2011-RND:3-CHI- Y:2011-RND:4-ATL- Y:2011-RND:6       
11334,3,[2011-06-24 14:31] - From Bruins to Rangers : Carl Gunnarsson (61)- Mason Raymond (68)- Y:2011-RND:1-MTL.                       
11335,20,[2011-06-24 14:31] - From Bruins to Rangers : Carl Gunnarsson (61)- Mason Raymond (68)- Y:2011-RND:1-MTL.                       
11336,20,[2011-06-24 14:31] - From Rangers to Bruins : Jason Spezza (76).                                                                
11337,3,[2011-06-24 14:31] - From Rangers to Bruins : Jason Spezza (76).                                                                
11338,26,[2011-06-24 14:39] - From Sharks to Flyers : Y:2012-RND:2-SJS- Y:2013-RND:6-SJS- Y:2013-RND:7-SJS.                              
11339,22,[2011-06-24 14:39] - From Sharks to Flyers : Y:2012-RND:2-SJS- Y:2013-RND:6-SJS- Y:2013-RND:7-SJS.                              
11340,22,[2011-06-24 14:39] - From Flyers to Sharks : Y:2011-RND:3-EDM- Y:2011-RND:4-CAR- Y:2011-RND:5-NYR.                              
11341,26,[2011-06-24 14:39] - From Flyers to Sharks : Y:2011-RND:3-EDM- Y:2011-RND:4-CAR- Y:2011-RND:5-NYR.                              
11342,1,[2011-06-24 14:40] - From Ducks to Bruins : Pascal Leclaire (69).                                                               
11343,3,[2011-06-24 14:40] - From Ducks to Bruins : Pascal Leclaire (69).                                                               
11344,3,[2011-06-24 14:40] - From Bruins to Ducks : Y:2012-RND:4-BOS.                                                                   
11345,1,[2011-06-24 14:40] - From Bruins to Ducks : Y:2012-RND:4-BOS.                                                                   
11346,15,[2011-06-24 14:43] - Jonathan Blum has been deleted from Wild.                                                                  
11347,15,[2011-06-24 14:43] - Jonathon Blum was added to Wild.                                                                           
11348,9,AR.                                                                                                                             
11349,9,[2011-06-25 13:19] - From Blue Jackets to Stars : Mike Fisher (75)- Nikita Nikitin (48)- Y:2011-RND:1-WSH- Y:2011-RND:3-C       
11350,10,AR.                                                                                                                             
11351,10,[2011-06-25 13:19] - From Blue Jackets to Stars : Mike Fisher (75)- Nikita Nikitin (48)- Y:2011-RND:1-WSH- Y:2011-RND:3-C       
11352,10,AL.                                                                                                                             
11353,10,[2011-06-25 13:19] - From Stars to Blue Jackets : Bryan Allen (72)- Marco Scandella (P)- Y:2011-RND:1-DAL- Y:2013-RND:3-D       
11354,9,AL.                                                                                                                             
11355,9,[2011-06-25 13:19] - From Stars to Blue Jackets : Bryan Allen (72)- Marco Scandella (P)- Y:2011-RND:1-DAL- Y:2013-RND:3-D       
11356,7,CHI.                                                                                                                            
11357,7,[2011-06-25 13:21] - From Blackhawks to Maple Leafs : Y:2011-RND:1-ATL- Y:2011-RND:1-OTT- Y:2011-RND:3-LAK- Y:2012-RND:2-       
11358,28,CHI.                                                                                                                            
11359,28,[2011-06-25 13:21] - From Blackhawks to Maple Leafs : Y:2011-RND:1-ATL- Y:2011-RND:1-OTT- Y:2011-RND:3-LAK- Y:2012-RND:2-       
11360,28,[2011-06-25 13:21] - From Maple Leafs to Blackhawks : Y:2011-RND:1-TOR- Y:2012-RND:3-TOR.                                       
11361,7,[2011-06-25 13:21] - From Maple Leafs to Blackhawks : Y:2011-RND:1-TOR- Y:2012-RND:3-TOR.                                       
11362,5,[2011-06-25 13:22] - From Flames to Sabres : Y:2012-RND:5-CGY- Y:2012-RND:6-CGY- Y:2012-RND:7-CGY.                              
11363,4,[2011-06-25 13:22] - From Flames to Sabres : Y:2012-RND:5-CGY- Y:2012-RND:6-CGY- Y:2012-RND:7-CGY.                              
11364,4,[2011-06-25 13:22] - From Sabres to Flames : Y:2011-RND:5-BUF- Y:2011-RND:6-WSH- Y:2011-RND:7-MIN.                              
11365,5,[2011-06-25 13:22] - From Sabres to Flames : Y:2011-RND:5-BUF- Y:2011-RND:6-WSH- Y:2011-RND:7-MIN.                              
11366,24,[2011-06-25 13:23] - From Penguins to Sabres : Y:2013-RND:3-PIT- Y:2013-RND:5-PIT- Y:2013-RND:6-PIT.                            
11367,4,[2011-06-25 13:23] - From Penguins to Sabres : Y:2013-RND:3-PIT- Y:2013-RND:5-PIT- Y:2013-RND:6-PIT.                            
11368,4,[2011-06-25 13:23] - From Sabres to Penguins : Y:2011-RND:4-FLA- Y:2011-RND:6-ANH- Y:2011-RND:6-EDM- Y:2011-RND:6-FLA.          
11369,24,[2011-06-25 13:23] - From Sabres to Penguins : Y:2011-RND:4-FLA- Y:2011-RND:6-ANH- Y:2011-RND:6-EDM- Y:2011-RND:6-FLA.          
11370,19,[2011-06-25 13:23] - From Islanders to Sabres : Y:2013-RND:7-NYI.                                                               
11371,4,[2011-06-25 13:23] - From Islanders to Sabres : Y:2013-RND:7-NYI.                                                               
11372,4,[2011-06-25 13:23] - From Sabres to Islanders : Tony Lagerstrom (P).                                                            
11373,19,[2011-06-25 13:23] - From Sabres to Islanders : Tony Lagerstrom (P).                                                            
11374,9,[2011-06-25 13:24] - From Blue Jackets to Flames : Y:2011-RND:2-SJS- Y:2011-RND:3-CHI.                                          
11375,5,[2011-06-25 13:24] - From Blue Jackets to Flames : Y:2011-RND:2-SJS- Y:2011-RND:3-CHI.                                          
11376,5,[2011-06-25 13:24] - From Flames to Blue Jackets : Y:2012-RND:2-CGY- Y:2012-RND:3-DAL.                                          
11377,9,[2011-06-25 13:24] - From Flames to Blue Jackets : Y:2012-RND:2-CGY- Y:2012-RND:3-DAL.                                          
11378,9,[2011-06-25 13:24] - From Blue Jackets to Hurricanes : David Wohlberg (P).                                                      
11379,6,[2011-06-25 13:24] - From Blue Jackets to Hurricanes : David Wohlberg (P).                                                      
11380,6,[2011-06-25 13:24] - From Hurricanes to Blue Jackets : Y:2012-RND:6-SJS.                                                        
11381,9,[2011-06-25 13:24] - From Hurricanes to Blue Jackets : Y:2012-RND:6-SJS.                                                        
11382,2, (75)- Y:2011-RND:7-CGY.                                                                                                        
11383,2,[2011-06-25 13:26] - From Thrashers to Flames : Adam Pardy (64)- Marcus Johansson (48)- Wayne Simmonds (69)- Mike Ribeiro       
11384,5, (75)- Y:2011-RND:7-CGY.                                                                                                        
11385,5,[2011-06-25 13:26] - From Thrashers to Flames : Adam Pardy (64)- Marcus Johansson (48)- Wayne Simmonds (69)- Mike Ribeiro       
11386,5,[2011-06-25 13:26] - From Flames to Thrashers : Henrik Sedin (79)- Krys Barch (64).                                             
11387,2,[2011-06-25 13:26] - From Flames to Thrashers : Henrik Sedin (79)- Krys Barch (64).                                             
11388,30,[2011-06-25 13:27] - From Capitals to Blue Jackets : Karl Alzner (64)- Y:2012-RND:3-NYI.                                        
11389,9,[2011-06-25 13:27] - From Capitals to Blue Jackets : Karl Alzner (64)- Y:2012-RND:3-NYI.                                        
11390,9,[2011-06-25 13:27] - From Blue Jackets to Capitals : Erik Gustafsson (58)- Dmitri Kugryshev (P)- Justin Falk (P).               
11391,30,[2011-06-25 13:27] - From Blue Jackets to Capitals : Erik Gustafsson (58)- Dmitri Kugryshev (P)- Justin Falk (P).               
11392,8,[2011-06-25 13:30] - From Avalanche to Panthers : Rostislav Olesz (69)- Scott Gomez (75)- Y:2011-RND:7-NYI.                     
11393,13,[2011-06-25 13:30] - From Avalanche to Panthers : Rostislav Olesz (69)- Scott Gomez (75)- Y:2011-RND:7-NYI.                     
11394,13,[2011-06-25 13:30] - From Panthers to Avalanche : Y:2012-RND:4-FLA.                                                             
11395,8,[2011-06-25 13:30] - From Panthers to Avalanche : Y:2012-RND:4-FLA.                                                             
11396,26,2014-RND:7-SJS.                                                                                                                 
11397,26,[2011-06-25 13:30] - From Sharks to Predators : T.J. Oshie (72)- Y:2011-RND:4-CAR- Y:2011-RND:5-NYR- Y:2014-RND:6-SJS- Y:       
11398,17,2014-RND:7-SJS.                                                                                                                 
11399,17,[2011-06-25 13:30] - From Sharks to Predators : T.J. Oshie (72)- Y:2011-RND:4-CAR- Y:2011-RND:5-NYR- Y:2014-RND:6-SJS- Y:       
11400,17,[2011-06-25 13:30] - From Predators to Sharks : Nazem Kadri (57)- Y:2011-RND:1-DET- Y:2011-RND:2-PHX.                           
11401,26,[2011-06-25 13:30] - From Predators to Sharks : Nazem Kadri (57)- Y:2011-RND:1-DET- Y:2011-RND:2-PHX.                           
11402,9,[2011-06-25 13:33] - From Blue Jackets to Predators : Kris Russell (65).                                                        
11403,17,[2011-06-25 13:33] - From Blue Jackets to Predators : Kris Russell (65).                                                        
11404,25,[2011-06-25 14:57] - From Blues to Sabres : Y:2012-RND:5-STL- Y:2013-RND:7-STL.                                                 
11405,4,[2011-06-25 14:57] - From Blues to Sabres : Y:2012-RND:5-STL- Y:2013-RND:7-STL.                                                 
11406,4,[2011-06-25 14:57] - From Sabres to Blues : Y:2011-RND:6-NJD.                                                                   
11407,25,[2011-06-25 14:57] - From Sabres to Blues : Y:2011-RND:6-NJD.                                                                   
11408,1,[2011-06-25 16:10] - From Ducks to Rangers : Y:2011-RND:1-ANH.                                                                  
11409,20,[2011-06-25 16:10] - From Ducks to Rangers : Y:2011-RND:1-ANH.                                                                  
11410,20,[2011-06-25 16:10] - From Rangers to Ducks : Y:2011-RND:1-NYR- Y:2012-RND:1-NYR.                                                
11411,1,[2011-06-25 16:10] - From Rangers to Ducks : Y:2011-RND:1-NYR- Y:2012-RND:1-NYR.                                                
11412,7,[2011-06-25 16:11] - Blackhawks drafts Ryan Nugent Hopkins as the #1 overall pick in the Entry Draft of year 2011.              
11413,7,[2011-06-25 16:11] - Blackhawks drafts Gabriel Landeskog as the #2 overall pick in the Entry Draft of year 2011.                
11414,18,[2011-06-25 16:15] - Devils drafts Adam Larsson as the #3 overall pick in the Entry Draft of year 2011.                         
11415,14,[2011-06-25 16:19] - Kings drafts Jonathan Huberdeau as the #4 overall pick in the Entry Draft of year 2011.                    
11416,28,[2011-06-25 16:21] - Maple Leafs drafts Ryan Strome as the #5 overall pick in the Entry Draft of year 2011.                     
11417,20,[2011-06-25 16:23] - Rangers drafts Sean Couturier as the #6 overall pick in the Entry Draft of year 2011.                      
11418,23,[2011-06-25 16:25] - Coyotes drafts Mika Zibanejad as the #7 overall pick in the Entry Draft of year 2011.                      
11419,25,[2011-06-25 16:27] - Blues drafts Dougie Hamilton as the #8 overall pick in the Entry Draft of year 2011.                       
11420,14,[2011-06-25 16:30] - Kings drafts Mark Scheifele as the #9 overall pick in the Entry Draft of year 2011.                        
11421,9,[2011-06-25 16:34] - From Blue Jackets to Ducks : Y:2011-RND:1-FLA- Y:2011-RND:1-TBL.                                           
11422,1,[2011-06-25 16:34] - From Blue Jackets to Ducks : Y:2011-RND:1-FLA- Y:2011-RND:1-TBL.                                           
11423,1,[2011-06-25 16:34] - From Ducks to Blue Jackets : Y:2011-RND:1-NYR- Y:2012-RND:3-BUF.                                           
11424,9,[2011-06-25 16:34] - From Ducks to Blue Jackets : Y:2011-RND:1-NYR- Y:2012-RND:3-BUF.                                           
11425,9,[2011-06-25 16:34] - Blue Jackets drafts Jonas Brodin as the #10 overall pick in the Entry Draft of year 2011.                  
11426,3,[2011-06-25 16:38] - Bruins drafts Sven Baerschi as the #11 overall pick in the Entry Draft of year 2011.                       
11427,15,[2011-06-25 16:44] - Wild drafts Ryan Murphy as the #12 overall pick in the Entry Draft of year 2011.                           
11428,9,[2011-06-25 16:44] - Blue Jackets drafts Joel Armia as the #13 overall pick in the Entry Draft of year 2011.                    
11429,28,[2011-06-25 16:47] - Maple Leafs drafts Nathan Beaulieu as the #14 overall pick in the Entry Draft of year 2011.                
11430,5,[2011-06-25 16:52] - Flames drafts Duncan Siemens as the #15 overall pick in the Entry Draft of year 2011.                      
11431,9,[2011-06-25 16:58] - Blue Jackets drafts Oscar Klefbom as the #16 overall pick in the Entry Draft of year 2011.                 
11432,20,[2011-06-25 17:00] - Rangers drafts Jamieson Oleksiak as the #17 overall pick in the Entry Draft of year 2011.                  
11433,1,[2011-06-25 17:01] - From Ducks to Sharks : Cory Schneider (69).                                                                
11434,26,[2011-06-25 17:01] - From Ducks to Sharks : Cory Schneider (69).                                                                
11435,26,[2011-06-25 17:01] - From Sharks to Ducks : Charlie Coyle (P)- Y:2012-RND:1-SJS- Y:2013-RND:2-SJS.                              
11436,1,[2011-06-25 17:01] - From Sharks to Ducks : Charlie Coyle (P)- Y:2012-RND:1-SJS- Y:2013-RND:2-SJS.                              
11437,5,[2011-06-25 17:02] - From Flames to Penguins : Y:2011-RND:2-CGY- Y:2011-RND:3-CHI.                                              
11438,24,[2011-06-25 17:02] - From Flames to Penguins : Y:2011-RND:2-CGY- Y:2011-RND:3-CHI.                                              
11439,24,[2011-06-25 17:02] - From Penguins to Flames : Y:2011-RND:1-VAN.                                                                
11440,5,[2011-06-25 17:02] - From Penguins to Flames : Y:2011-RND:1-VAN.                                                                
11441,25,[2011-06-25 17:02] - From Blues to Lightning : Y:2011-RND:2-STL- Y:2011-RND:2-TBL.                                              
11442,27,[2011-06-25 17:02] - From Blues to Lightning : Y:2011-RND:2-STL- Y:2011-RND:2-TBL.                                              
11443,27,[2011-06-25 17:02] - From Lightning to Blues : Y:2012-RND:1-TBL.                                                                
11444,25,[2011-06-25 17:02] - From Lightning to Blues : Y:2012-RND:1-TBL.                                                                
11445,8,[2011-06-25 17:05] - Avalanche drafts Jonathan Miller as the #18 overall pick in the Entry Draft of year 2011.                  
11446,10,[2011-06-25 17:06] - From Stars to Oilers : Y:2011-RND:1-WSH.                                                                   
11447,12,[2011-06-25 17:06] - From Stars to Oilers : Y:2011-RND:1-WSH.                                                                   
11448,12,[2011-06-25 17:06] - From Oilers to Stars : Y:2011-RND:1-EDM.                                                                   
11449,10,[2011-06-25 17:06] - From Oilers to Stars : Y:2011-RND:1-EDM.                                                                   
11450,1,[2011-06-25 17:07] - Ducks drafts Mark McNeill as the #19 overall pick in the Entry Draft of year 2011.                         
11451,14,[2011-06-25 17:12] - Kings drafts Connor Murphy as the #20 overall pick in the Entry Draft of year 2011.                        
11452,12,[2011-06-25 17:18] - Oilers drafts Joe Morrow as the #21 overall pick in the Entry Draft of year 2011.                          
11453,10,[2011-06-25 17:20] - Stars drafts Stefan Noesen as the #22 overall pick in the Entry Draft of year 2011.                        
11454,28,[2011-06-25 17:22] - From Maple Leafs to Penguins : Y:2011-RND:2-DET- Y:2011-RND:2-TOR.                                         
11455,24,[2011-06-25 17:22] - From Maple Leafs to Penguins : Y:2011-RND:2-DET- Y:2011-RND:2-TOR.                                         
11456,24,[2011-06-25 17:22] - From Penguins to Maple Leafs : Y:2011-RND:1-STL.                                                           
11457,28,[2011-06-25 17:22] - From Penguins to Maple Leafs : Y:2011-RND:1-STL.                                                           
11458,28,[2011-06-25 17:24] - Maple Leafs drafts Tyler Biggs as the #23 overall pick in the Entry Draft of year 2011.                    
11459,24,[2011-06-25 17:28] - Penguins drafts Vladislav Namestnikov as the #24 overall pick in the Entry Draft of year 2011.             
11460,12,[2011-06-25 17:34] - From Oilers to Penguins : Y:2011-RND:3-TBL.                                                                
11461,24,[2011-06-25 17:34] - From Oilers to Penguins : Y:2011-RND:3-TBL.                                                                
11462,24,[2011-06-25 17:34] - From Penguins to Oilers : Y:2011-RND:4-CHI- Y:2011-RND:6-ANH- Y:2011-RND:6-FLA.                            
11463,12,[2011-06-25 17:34] - From Penguins to Oilers : Y:2011-RND:4-CHI- Y:2011-RND:6-ANH- Y:2011-RND:6-FLA.                            
11464,4,[2011-06-25 17:38] - From Sabres to Canucks : Y:2011-RND:1-BUF.                                                                 
11465,29,[2011-06-25 17:38] - From Sabres to Canucks : Y:2011-RND:1-BUF.                                                                 
11466,29,[2011-06-25 17:38] - From Canucks to Sabres : Y:2012-RND:5-NYR- Y:2013-RND:1-VAN- Y:2013-RND:3-BOS.                             
11467,4,[2011-06-25 17:38] - From Canucks to Sabres : Y:2012-RND:5-NYR- Y:2013-RND:1-VAN- Y:2013-RND:3-BOS.                             
11468,29,[2011-06-25 17:39] - Canucks drafts Matthew Puempel as the #25 overall pick in the Entry Draft of year 2011.                    
11469,5,[2011-06-25 17:41] - Flames drafts Zach Philips as the #26 overall pick in the Entry Draft of year 2011.                        
11470,1,[2011-06-25 17:44] - Ducks drafts Stuart Percy as the #27 overall pick in the Entry Draft of year 2011.                         
11471,26,[2011-06-25 17:51] - Sharks drafts Nicklas Jensen as the #28 overall pick in the Entry Draft of year 2011.                      
11472,26,[2011-06-25 17:55] - Sharks drafts Tomas Jurco as the #29 overall pick in the Entry Draft of year 2011.                         
11473,21,[2011-06-25 17:56] - Senators drafts Phillip Danault as the #30 overall pick in the Entry Draft of year 2011.                   
11474,24,[2011-06-25 18:18] - Penguins drafts Brandon Saad as the #31 overall pick in the Entry Draft of year 2011.                      
11475,18,[2011-06-25 18:21] - Devils drafts Boone Jenner as the #32 overall pick in the Entry Draft of year 2011.                        
11476,27,[2011-06-25 18:23] - Lightning drafts Victor Rask as the #33 overall pick in the Entry Draft of year 2011.                      
11477,9,[2011-06-25 18:25] - Blue Jackets drafts Ty Rattie as the #34 overall pick in the Entry Draft of year 2011.                     
11478,27,[2011-06-25 18:29] - Lightning drafts Rocco Grimaldi as the #35 overall pick in the Entry Draft of year 2011.                   
11479,19,[2011-06-25 18:30] - Islanders drafts Alexandr Khokhlachev as the #36 overall pick in the Entry Draft of year 2011.             
11480,26,[2011-06-25 18:31] - Sharks drafts David Musil as the #37 overall pick in the Entry Draft of year 2011.                         
11481,12,[2011-06-25 18:34] - Oilers drafts John Gibson as the #38 overall pick in the Entry Draft of year 2011.                         
11482,5,[2011-06-25 18:36] - Flames drafts Rickard Rakell as the #39 overall pick in the Entry Draft of year 2011.                      
11483,4,[2011-06-25 18:40] - From Sabres to Kings : Y:2011-RND:2-OTT.                                                                   
11484,14,[2011-06-25 18:40] - From Sabres to Kings : Y:2011-RND:2-OTT.                                                                   
11485,14,[2011-06-25 18:40] - From Kings to Sabres : Y:2012-RND:2-FLA- Y:2012-RND:2-CAR.                                                 
11486,4,[2011-06-25 18:40] - From Kings to Sabres : Y:2012-RND:2-FLA- Y:2012-RND:2-CAR.                                                 
11487,12,[2011-06-25 18:41] - Oilers drafts Ryan Sproul as the #40 overall pick in the Entry Draft of year 2011.                         
11488,3,[2011-06-25 18:43] - Bruins drafts Dmitri Jaskin as the #41 overall pick in the Entry Draft of year 2011.                       
11489,15,[2011-06-25 18:45] - Wild drafts Matthew Nieto as the #42 overall pick in the Entry Draft of year 2011.                         
