Number,Team,Transaction,DateTime,Empty
10955,1,Thomas Greiss was added to Ducks.,2016-06-29 11:25:07 PM,
10956,16,Brian Foster was added to Canadiens.,2016-06-29 11:25:07 PM,
10957,16,TRADE : From Canadiens to Ducks : Thomas Greiss (81)- Y:2017-RND:2-OTT.,2016-06-29 11:25:08 PM,
10958,1,TRADE : From Canadiens to Ducks : Thomas Greiss (81)- Y:2017-RND:2-OTT.,2016-06-29 11:25:08 PM,
10959,1,TRADE : From Ducks to Canadiens : Brian Foster (49)- Y:2016-RND:1-ANH.,2016-06-29 11:25:08 PM,
10960,16,TRADE : From Ducks to Canadiens : Brian Foster (49)- Y:2016-RND:1-ANH.,2016-06-29 11:25:08 PM,
10961,1,Brian Foster was added to Ducks.,2016-06-29 11:25:57 PM,
10962,16,Bryce Van Brabant was added to Canadiens.,2016-06-29 11:25:57 PM,
10963,16,TRADE : From Canadiens to Ducks : Brian Foster (49).,2016-06-29 11:25:58 PM,
10964,1,TRADE : From Canadiens to Ducks : Brian Foster (49).,2016-06-29 11:25:58 PM,
10965,1,TRADE : From Ducks to Canadiens : Bryce Van Brabant (52).,2016-06-29 11:25:58 PM,
10966,16,TRADE : From Ducks to Canadiens : Bryce Van Brabant (52).,2016-06-29 11:25:58 PM,
10967,22,Jan Hejda was added to Flyers.,2016-06-29 11:26:47 PM,
10968,12,Jon Merrill was added to Oilers.,2016-06-29 11:26:47 PM,
10969,12,TRADE : From Oilers to Flyers : Jan Hejda (61)- Alexander Broadhurst (P)- Miles Gendron (P).,2016-06-29 11:26:48 PM,
10970,22,TRADE : From Oilers to Flyers : Jan Hejda (61)- Alexander Broadhurst (P)- Miles Gendron (P).,2016-06-29 11:26:48 PM,
10971,22,TRADE : From Flyers to Oilers : Jon Merrill (66).,2016-06-29 11:26:48 PM,
10972,12,TRADE : From Flyers to Oilers : Jon Merrill (66).,2016-06-29 11:26:48 PM,
10973,6,Jaromir Jagr was added to Hurricanes.,2016-06-29 11:28:07 PM,
10974,5,Joel Rechlicz was added to Flames.,2016-06-29 11:28:07 PM,
10975,5,TRADE : From Flames to Hurricanes : Jaromir Jagr (75)- Y:2016-RND:6-OTT- Y:2017-RND:7-CGY.,2016-06-29 11:28:08 PM,
10976,6,TRADE : From Flames to Hurricanes : Jaromir Jagr (75)- Y:2016-RND:6-OTT- Y:2017-RND:7-CGY.,2016-06-29 11:28:08 PM,
10977,6,TRADE : From Hurricanes to Flames : Joel Rechlicz (44)- Y:2016-RND:5-CAR- Y:2016-RND:5-CHI- Y:2017-RND:2-CAR.,2016-06-29 11:28:08 PM,
10978,5,TRADE : From Hurricanes to Flames : Joel Rechlicz (44)- Y:2016-RND:5-CAR- Y:2016-RND:5-CHI- Y:2017-RND:2-CAR.,2016-06-29 11:28:08 PM,
10979,7,Tom Fritsche was added to Blackhawks.,2016-06-30 10:16:36 AM,
10980,12,Jarret Stoll was added to Oilers.,2016-06-30 10:23:47 AM,
10981,7,Dainius Zubrus was added to Blackhawks.,2016-06-30 10:23:47 AM,
10982,7,TRADE : From Blackhawks to Oilers : Jarret Stoll (68).,2016-06-30 10:23:49 AM,
10983,12,TRADE : From Blackhawks to Oilers : Jarret Stoll (68).,2016-06-30 10:23:49 AM,
10984,12,TRADE : From Oilers to Blackhawks : Dainius Zubrus (63)- Y:2017-RND:7-EDM.,2016-06-30 10:23:49 AM,
10985,7,TRADE : From Oilers to Blackhawks : Dainius Zubrus (63)- Y:2017-RND:7-EDM.,2016-06-30 10:23:49 AM,
10986,26,Joe Colborne was added to Sharks.,2016-06-30 2:46:31 PM,
10987,1,TRADE : From Ducks to Sharks : Joe Colborne (71).,2016-06-30 2:46:32 PM,
10988,26,TRADE : From Ducks to Sharks : Joe Colborne (71).,2016-06-30 2:46:32 PM,
10989,26,TRADE : From Sharks to Ducks : Y:2016-RND:2-BUF- Y:2016-RND:5-BUF.,2016-06-30 2:46:32 PM,
10990,1,TRADE : From Sharks to Ducks : Y:2016-RND:2-BUF- Y:2016-RND:5-BUF.,2016-06-30 2:46:32 PM,
10991,22,Shane O'Brien was added to Flyers.,2016-06-30 2:48:34 PM,
10992,29,Matt Moulson was added to Canucks.,2016-06-30 2:48:34 PM,
10993,29,TRADE : From Canucks to Flyers : Shane O'Brien (62)- Y:2016-RND:7-ANH.,2016-06-30 2:48:35 PM,
10994,22,TRADE : From Canucks to Flyers : Shane O'Brien (62)- Y:2016-RND:7-ANH.,2016-06-30 2:48:35 PM,
10995,22,TRADE : From Flyers to Canucks : Matt Moulson (65).,2016-06-30 2:48:35 PM,
10996,29,TRADE : From Flyers to Canucks : Matt Moulson (65).,2016-06-30 2:48:35 PM,
10997,26,Mikkel Boedker was added to Sharks.,2016-06-30 2:50:45 PM,
10998,2,Alexander Burmistrov was added to Jets.,2016-06-30 2:50:45 PM,
10999,2,Dmitry Orlov was added to Jets.,2016-06-30 2:50:45 PM,
11000,2,Tyler Ennis was added to Jets.,2016-06-30 2:50:45 PM,
11001,2,TRADE : From Jets to Sharks : Mikkel Boedker (74).,2016-06-30 2:50:46 PM,
11002,26,TRADE : From Jets to Sharks : Mikkel Boedker (74).,2016-06-30 2:50:46 PM,
11003,26,TRADE : From Sharks to Jets : Alexander Burmistrov (65)- Dmitry Orlov (62)- Tyler Ennis (67)- Y:2016-RND:1-SJS.,2016-06-30 2:50:46 PM,
11004,2,TRADE : From Sharks to Jets : Alexander Burmistrov (65)- Dmitry Orlov (62)- Tyler Ennis (67)- Y:2016-RND:1-SJS.,2016-06-30 2:50:46 PM,
11005,10,Roman Polak was added to Stars.,2016-06-30 2:52:03 PM,
11006,30,David Krejci was added to Capitals.,2016-06-30 2:52:03 PM,
11007,30,TRADE : From Capitals to Stars : Roman Polak (73)- Y:2017-RND:1-DAL.,2016-06-30 2:52:04 PM,
11008,10,TRADE : From Capitals to Stars : Roman Polak (73)- Y:2017-RND:1-DAL.,2016-06-30 2:52:04 PM,
11009,10,TRADE : From Stars to Capitals : David Krejci (76).,2016-06-30 2:52:04 PM,
11010,30,TRADE : From Stars to Capitals : David Krejci (76).,2016-06-30 2:52:04 PM,
11011,22,Mark Alt was added to Flyers.,2016-06-30 2:57:55 PM,
11012,22,Matt Murray was added to Flyers.,2016-06-30 2:58:04 PM,
11013,19,Connor Brickley was added to Islanders.,2016-06-30 3:02:44 PM,
11014,19,Max McCormick was added to Islanders.,2016-06-30 3:02:55 PM,
11015,19,Patrik Nemeth was added to Islanders.,2016-06-30 3:03:05 PM,
11016,12,John Gibson was added to Oilers.,2016-06-30 3:03:19 PM,
11017,12,Kenny Agostino was added to Oilers.,2016-06-30 3:03:42 PM,
11018,12,Mattias Janmark was added to Oilers.,2016-06-30 3:03:49 PM,
11019,16,Kasperi Kapanen was added to Canadiens.,2016-06-30 3:04:05 PM,
11020,16,Chris Bigras was added to Canadiens.,2016-06-30 3:04:15 PM,
11021,16,Nick Ritchie was added to Canadiens.,2016-06-30 3:04:27 PM,
11022,16,Laurent Brossoit was added to Canadiens.,2016-06-30 3:04:36 PM,
11023,16,Shea Theodore was added to Canadiens.,2016-06-30 3:04:48 PM,
11024,1,Pat Sieloff was added to Ducks.,2016-06-30 3:04:58 PM,
11025,1,Ryan Pulock was added to Ducks.,2016-06-30 3:05:06 PM,
11026,1,Sam Bennett was added to Ducks.,2016-06-30 3:05:42 PM,
11027,1,Mark McNeill was added to Ducks.,2016-06-30 3:05:56 PM,
11028,1,Austin Watson was added to Ducks.,2016-06-30 3:06:03 PM,
11029,29,Kristers Gudlevskis was added to Canucks.,2016-06-30 3:06:15 PM,
11030,29,Alex Friesen was added to Canucks.,2016-06-30 3:06:26 PM,
11031,2,Max Domi was added to Jets.,2016-06-30 3:06:35 PM,
11032,2,Michael Mersch was added to Jets.,2016-06-30 3:06:48 PM,
11033,2,Frederik Gauthier was added to Jets.,2016-06-30 3:07:16 PM,
11034,19,Scott Laughton was added to Islanders.,2016-06-30 3:07:31 PM,
11035,19,Reid Boucher was added to Islanders.,2016-06-30 3:07:40 PM,
11036,22,Mark Alt has been deleted from Flyers.,2016-06-30 3:12:12 PM,
11037,22,Matthew Murray has been deleted from Flyers.,2016-06-30 3:12:21 PM,
11038,19,Connor Brickley has been deleted from Islanders.,2016-06-30 3:12:29 PM,
11039,19,Max McCormick has been deleted from Islanders.,2016-06-30 3:12:37 PM,
11040,19,Patrik Nemeth has been deleted from Islanders.,2016-06-30 3:12:46 PM,
11041,12,John Gibson has been deleted from Oilers.,2016-06-30 3:23:10 PM,
11042,12,Kenneth Agostino has been deleted from Oilers.,2016-06-30 3:23:22 PM,
11043,12,Mattias Janmark has been deleted from Oilers.,2016-06-30 3:23:29 PM,
11044,16,Kasperi Kapanen has been deleted from Canadiens.,2016-06-30 3:23:40 PM,
11045,16,Chris Bigras has been deleted from Canadiens.,2016-06-30 3:23:47 PM,
11046,16,Nick Ritchie has been deleted from Canadiens.,2016-06-30 3:23:59 PM,
11047,16,Laurent Brossoit has been deleted from Canadiens.,2016-06-30 3:24:12 PM,
11048,16,Shea Theodore has been deleted from Canadiens.,2016-06-30 3:24:21 PM,
11049,1,Patrick Sieloff has been deleted from Ducks.,2016-06-30 4:00:12 PM,
11050,1,Ryan Pulock has been deleted from Ducks.,2016-06-30 4:00:18 PM,
11051,1,Bud Holloway has been deleted from Ducks.,2016-06-30 4:00:27 PM,
11052,1,Sam Bennett has been deleted from Ducks.,2016-06-30 4:14:38 PM,
11053,1,Mark McNeill has been deleted from Ducks.,2016-06-30 4:14:45 PM,
11054,1,Austin Watson has been deleted from Ducks.,2016-06-30 4:14:51 PM,
11055,29,Kristers Gudlevskis has been deleted from Canucks.,2016-06-30 4:15:00 PM,
11056,29,Alex Friesen has been deleted from Canucks.,2016-06-30 4:15:07 PM,
11057,2,Max Domi has been deleted from Jets.,2016-06-30 4:15:17 PM,
11058,2,Michael Mersch has been deleted from Jets.,2016-06-30 4:15:24 PM,
11059,2,Frederik Gauthier has been deleted from Jets.,2016-06-30 4:15:37 PM,
11060,19,Scott Laughton has been deleted from Islanders.,2016-06-30 4:15:46 PM,
11061,19,Reid Boucher has been deleted from Islanders.,2016-06-30 4:15:55 PM,
11062,4,Evgeny Medvedev was added to Sabres.,2016-07-08 11:46:24 AM,
11063,4,Markus Hannikainen was added to Sabres.,2016-07-08 11:46:32 AM,
11064,4,Ryan Carpenter was added to Sabres.,2016-07-08 11:46:51 AM,
11065,4,Conor Sheary was added to Sabres.,2016-07-08 11:46:59 AM,
11066,9,Sergey Tolchinsky was added to Blue Jackets.,2016-07-08 11:47:46 AM,
11067,19,Yanni Gourde was added to Islanders.,2016-07-08 11:49:06 AM,
11068,19,Tomas Nosek was added to Islanders.,2016-07-08 11:49:11 AM,
11069,19,Tanner Kero was added to Islanders.,2016-07-08 11:49:17 AM,
11070,19,Andreas Martinsen was added to Islanders.,2016-07-08 11:49:27 AM,
11071,21,Frank Vatrano was added to Senators.,2016-07-08 11:49:42 AM,
11072,21,Dean Kukan was added to Senators.,2016-07-08 11:50:48 AM,
11073,21,Marek Hrivik was added to Senators.,2016-07-08 11:50:58 AM,
11074,21,Garnet Hathaway was added to Senators.,2016-07-08 11:51:05 AM,
11075,24,Evan Rodrigues was added to Penguins.,2016-07-08 11:51:21 AM,
11076,28,Paul Thompson was added to Maple Leafs.,2016-07-08 11:52:19 AM,
11077,28,Noel Acciari was added to Maple Leafs.,2016-07-08 11:52:31 AM,
11078,28,Joel Hanley was added to Maple Leafs.,2016-07-08 11:52:52 AM,
11079,5,Pekka Rinne was added to Flames.,2016-07-08 12:02:21 PM,
11080,5,Pekka Rinne signed with Flames for $7-000-000 for 4 year(s) with $6-000-000 in bonus.,2016-07-08 12:02:21 PM,
11081,12,Blake Wheeler was added to Oilers.,2016-07-08 12:03:33 PM,
11082,12,Blake Wheeler signed with Oilers for $7-500-000 for 4 year(s) with $6-000-000 in bonus.,2016-07-08 12:03:33 PM,
11083,3,Jason Spezza was added to Bruins.,2016-07-08 12:05:11 PM,
11084,3,Jason Spezza signed with Bruins for $8-000-000 for 3 year(s) with $6-000-000 in bonus.,2016-07-08 12:05:11 PM,
11085,27,Brian Elliott was added to Lightning.,2016-07-08 12:06:05 PM,
11086,27,Brian Elliott signed with Lightning for $4-750-000 for 1 year(s) with $1-187-500 in bonus.,2016-07-08 12:06:05 PM,
11087,4,Jussi Jokinen was added to Sabres.,2016-07-08 12:07:00 PM,
11088,4,Jussi Jokinen signed with Sabres for $5-000-000 for 2 year(s) with $2-500-000 in bonus.,2016-07-08 12:07:00 PM,
11089,22,Gregory Campbell was added to Flyers.,2016-07-08 12:08:07 PM,
11090,22,Gregory Campbell signed with Flyers for $1-900-000 for 1 year(s) with $0 in bonus.,2016-07-08 12:08:07 PM,
11091,22,Flyers hired Mike Babcock for $4-000-000 for 3 year(s).,2016-07-08 12:10:09 PM,
11092,22,Adam Clendening was added to Flyers.,2016-07-08 2:22:07 PM,
11093,26,TRADE : From Sharks to Flyers : Adam Clendening (62).,2016-07-08 2:22:08 PM,
11094,22,TRADE : From Sharks to Flyers : Adam Clendening (62).,2016-07-08 2:22:08 PM,
11095,22,TRADE : From Flyers to Sharks : Y:2016-RND:4-MIN- Y:2016-RND:6-CLB- Y:2016-RND:7-DET.,2016-07-08 2:22:08 PM,
11096,26,TRADE : From Flyers to Sharks : Y:2016-RND:4-MIN- Y:2016-RND:6-CLB- Y:2016-RND:7-DET.,2016-07-08 2:22:08 PM,
11097,3,Brendan Gallagher was added to Bruins.,2016-07-08 2:22:47 PM,
11098,25,Ondrej Palat was added to Blues.,2016-07-08 2:22:47 PM,
11099,25,TRADE : From Blues to Bruins : Brendan Gallagher (72)- Y:2016-RND:6-STL- Y:2017-RND:4-MTL.,2016-07-08 2:22:48 PM,
11100,3,TRADE : From Blues to Bruins : Brendan Gallagher (72)- Y:2016-RND:6-STL- Y:2017-RND:4-MTL.,2016-07-08 2:22:48 PM,
11101,3,TRADE : From Bruins to Blues : Ondrej Palat (72).,2016-07-08 2:22:48 PM,
11102,25,TRADE : From Bruins to Blues : Ondrej Palat (72).,2016-07-08 2:22:48 PM,
11103,28,TRADE : From Maple Leafs to Blackhawks : Y:2016-RND:2-TOR- Y:2016-RND:3-SJS- Y:2016-RND:4-ARI.,2016-07-08 2:27:26 PM,
11104,7,TRADE : From Maple Leafs to Blackhawks : Y:2016-RND:2-TOR- Y:2016-RND:3-SJS- Y:2016-RND:4-ARI.,2016-07-08 2:27:26 PM,
11105,7,TRADE : From Blackhawks to Maple Leafs : Y:2016-RND:1-CHI.,2016-07-08 2:27:26 PM,
11106,28,TRADE : From Blackhawks to Maple Leafs : Y:2016-RND:1-CHI.,2016-07-08 2:27:26 PM,
11107,22,Josh Bailey was added to Flyers.,2016-07-08 2:29:31 PM,
11108,22,Louis Domingue was added to Flyers.,2016-07-08 2:29:31 PM,
11109,21,TRADE : From Senators to Flyers : Josh Bailey (68)- Louis Domingue (74)- Y:2016-RND:2-CLB.,2016-07-08 2:29:36 PM,
11110,22,TRADE : From Senators to Flyers : Josh Bailey (68)- Louis Domingue (74)- Y:2016-RND:2-CLB.,2016-07-08 2:29:36 PM,
11111,22,TRADE : From Flyers to Senators : Jeremiah Addison (P)- Joren van Pottelberghe (P)- Phillip di Giuseppe (P)- Niklas Hansson (P)- Vili Saarijarvi (P)- Y:2017-RND:3-MIN- Y:2018-RND:2-PHL- Y:2018-RND:3-PHL.,2016-07-08 2:29:36 PM,
11112,21,TRADE : From Flyers to Senators : Jeremiah Addison (P)- Joren van Pottelberghe (P)- Phillip di Giuseppe (P)- Niklas Hansson (P)- Vili Saarijarvi (P)- Y:2017-RND:3-MIN- Y:2018-RND:2-PHL- Y:2018-RND:3-PHL.,2016-07-08 2:29:36 PM,
11113,22,Connor Carrick was added to Flyers.,2016-07-08 2:29:50 PM,
11114,21,TRADE : From Senators to Flyers : Connor Carrick (64).,2016-07-08 2:29:52 PM,
11115,22,TRADE : From Senators to Flyers : Connor Carrick (64).,2016-07-08 2:29:52 PM,
11116,4,Shane Doan was added to Sabres.,2016-07-08 2:30:27 PM,
11117,1,TRADE : From Ducks to Sabres : Shane Doan (75).,2016-07-08 2:30:28 PM,
11118,4,TRADE : From Ducks to Sabres : Shane Doan (75).,2016-07-08 2:30:28 PM,
11119,4,TRADE : From Sabres to Ducks : Y:2016-RND:6-MIN.,2016-07-08 2:30:28 PM,
11120,1,TRADE : From Sabres to Ducks : Y:2016-RND:6-MIN.,2016-07-08 2:30:28 PM,
11121,5,Zach Trotman was added to Flames.,2016-07-08 2:31:15 PM,
11122,14,Josh Jooris was added to Kings.,2016-07-08 2:31:15 PM,
11123,14,TRADE : From Kings to Flames : Zach Trotman (68).,2016-07-08 2:31:16 PM,
11124,5,TRADE : From Kings to Flames : Zach Trotman (68).,2016-07-08 2:31:16 PM,
11125,5,TRADE : From Flames to Kings : Josh Jooris (64).,2016-07-08 2:31:16 PM,
11126,14,TRADE : From Flames to Kings : Josh Jooris (64).,2016-07-08 2:31:16 PM,
11127,15,TRADE : From Wild to Canadiens : Y:2016-RND:1-CLB.,2016-07-08 9:38:34 PM,
11128,16,TRADE : From Wild to Canadiens : Y:2016-RND:1-CLB.,2016-07-08 9:38:34 PM,
11129,16,TRADE : From Canadiens to Wild : Y:2016-RND:1-PHL.,2016-07-08 9:38:34 PM,
11130,15,TRADE : From Canadiens to Wild : Y:2016-RND:1-PHL.,2016-07-08 9:38:34 PM,
11131,23,Tommy Wingels was added to Coyotes.,2016-07-11 9:14:01 PM,
11132,23,Matt Read was added to Coyotes.,2016-07-11 9:14:01 PM,
11133,7,TRADE : From Blackhawks to Coyotes : Tommy Wingels (68)- Matt Read (69).,2016-07-11 9:14:03 PM,
11134,23,TRADE : From Blackhawks to Coyotes : Tommy Wingels (68)- Matt Read (69).,2016-07-11 9:14:03 PM,
11135,25,Marc-Andre Fleury was added to Blues.,2016-07-11 9:23:08 PM,
11136,25,TRADE : From Blues to Maple Leafs : Y:2016-RND:4-STL.,2016-07-11 9:23:10 PM,
11137,28,TRADE : From Blues to Maple Leafs : Y:2016-RND:4-STL.,2016-07-11 9:23:10 PM,
11138,28,TRADE : From Maple Leafs to Blues : Marc-Andre Fleury (81).,2016-07-11 9:23:10 PM,
11139,25,TRADE : From Maple Leafs to Blues : Marc-Andre Fleury (81).,2016-07-11 9:23:10 PM,
11140,7,Jarome Iginla was added to Blackhawks.,2016-07-11 9:23:43 PM,
11141,3,Lauri Korpikoski was added to Bruins.,2016-07-11 9:23:43 PM,
11142,3,TRADE : From Bruins to Blackhawks : Jarome Iginla (74).,2016-07-11 9:23:45 PM,
11143,7,TRADE : From Bruins to Blackhawks : Jarome Iginla (74).,2016-07-11 9:23:45 PM,
11144,7,TRADE : From Blackhawks to Bruins : Lauri Korpikoski (69)- Y:2016-RND:4-ARI.,2016-07-11 9:23:45 PM,
11145,3,TRADE : From Blackhawks to Bruins : Lauri Korpikoski (69)- Y:2016-RND:4-ARI.,2016-07-11 9:23:45 PM,
11146,22,Gustav Olofsson was added to Flyers.,2016-07-11 9:25:00 PM,
11147,4,Teuvo Teravainen was added to Sabres.,2016-07-11 9:25:22 PM,
11148,4,Dylan Larkin was added to Sabres.,2016-07-11 9:25:33 PM,
11149,4,Oscar Lindberg was added to Sabres.,2016-07-11 9:25:45 PM,
11150,5,Nick Cousins was added to Flames.,2016-07-11 9:25:59 PM,
11151,5,Kyle Rau was added to Flames.,2016-07-11 9:26:13 PM,
11152,5,Ben Hutton was added to Flames.,2016-07-11 9:26:24 PM,
11153,4,Andrey Makarov was released by Sabres,2016-07-11 9:27:33 PM,
11154,26,Scott Hannan was released by Sharks,2016-07-11 9:27:43 PM,
11155,23,Sergei Plotnikov was released by Coyotes,2016-07-11 9:28:01 PM,
11156,4,Evgeny Medvedev was released by Sabres,2016-07-11 9:28:13 PM,
11157,11,Dustin Jeffrey was released by Red Wings,2016-07-11 9:28:24 PM,
11158,22,Mark Arcobello was released by Flyers,2016-07-11 9:28:33 PM,
11159,5,John Albert was released by Flames,2016-07-11 9:28:47 PM,
11160,16,Niklas Backstrom was released by Canadiens,2016-07-11 9:29:02 PM,
11161,16,Vincent Lecavalier was released by Canadiens,2016-07-11 9:29:12 PM,
11162,13,Cedrick Desjardins was released by Panthers,2016-07-11 9:29:20 PM,
11163,23,Mike Murphy was released by Coyotes,2016-07-11 9:29:50 PM,
11164,8,Joe Finley was released by Avalanche,2016-07-11 9:30:01 PM,
11165,7,Mike Brodeur was released by Blackhawks,2016-07-11 9:30:15 PM,
11166,25,Nathan Lawson was released by Blues,2016-07-11 9:30:45 PM,
11167,16,Adam Burish was released by Canadiens,2016-07-11 9:31:00 PM,
11168,6,Danny Syvret was released by Hurricanes,2016-07-11 9:31:09 PM,
11169,2,Ray Emery was released by Jets,2016-07-11 9:31:25 PM,
11170,13,Jim Slater was released by Panthers,2016-07-11 9:31:42 PM,
11171,13,Tomas Kopecky was released by Panthers,2016-07-11 9:31:51 PM,
11172,24,David Moss was released by Penguins,2016-07-11 9:32:02 PM,
11173,20,Joey Crabb was released by Rangers,2016-07-11 9:32:10 PM,
11174,15,Peter Mannino was released by Wild,2016-07-11 9:32:20 PM,
11175,1,Sergei Gonchar retired from Ducks,2016-07-11 9:32:39 PM,
11176,24,Bobby Robins was released by Penguins,2016-07-11 9:32:55 PM,
11177,24,Lubomir Visnovsky was released by Penguins,2016-07-11 9:33:05 PM,
11178,17,Jared Staal was released by Predators,2016-07-11 9:33:15 PM,
11179,8,Erik Cole was released by Avalanche,2016-07-11 9:33:25 PM,
11180,22,Gustav Olofsson has been deleted from Flyers.,2016-07-11 9:41:23 PM,
11181,4,Teuvo Teravainen has been deleted from Sabres.,2016-07-11 9:41:37 PM,
11182,4,Dylan Larkin has been deleted from Sabres.,2016-07-11 9:41:50 PM,
11183,4,Oscar Lindberg has been deleted from Sabres.,2016-07-11 9:41:58 PM,
11184,5,Nick Cousins has been deleted from Flames.,2016-07-11 9:42:05 PM,
11185,5,Kyle Rau has been deleted from Flames.,2016-07-11 9:42:13 PM,
11186,5,Ben Hutton has been deleted from Flames.,2016-07-11 9:42:23 PM,
11187,28,Lukas Sutter has been deleted from Maple Leafs.,2016-07-11 9:42:36 PM,
11188,28,Darian Dziurzynski has been deleted from Maple Leafs.,2016-07-11 9:42:45 PM,
11189,28,Coda Gordon has been deleted from Maple Leafs.,2016-07-11 9:42:54 PM,
11190,23,Matt O'Conner was released by Coyotes,2016-07-11 10:08:02 PM,
11191,23,Matthew O'Connor was added to Coyotes.,2016-07-11 10:09:05 PM,
11192,25,Ben Scrivens was released by Blues,2016-07-14 9:00:40 PM,
11193,7,TRADE : From Blackhawks to Oilers : Wiley Sherman (P)- Y:2018-RND:6-CHI.,2016-07-14 9:04:06 PM,
11194,12,TRADE : From Blackhawks to Oilers : Wiley Sherman (P)- Y:2018-RND:6-CHI.,2016-07-14 9:04:06 PM,
11195,12,TRADE : From Oilers to Blackhawks : Cristiano Digiacinto (P)- Maxwell Willman (P).,2016-07-14 9:04:06 PM,
11196,7,TRADE : From Oilers to Blackhawks : Cristiano Digiacinto (P)- Maxwell Willman (P).,2016-07-14 9:04:06 PM,
11197,29,TRADE : From Canucks to Flyers : Y:2016-RND:5-VAN- Y:2016-RND:7-ARI- Y:2016-RND:7-VAN.,2016-07-14 9:05:14 PM,
11198,22,TRADE : From Canucks to Flyers : Y:2016-RND:5-VAN- Y:2016-RND:7-ARI- Y:2016-RND:7-VAN.,2016-07-14 9:05:14 PM,
11199,22,TRADE : From Flyers to Canucks : Y:2017-RND:4-PHL- Y:2017-RND:5-TOR- Y:2017-RND:7-PHL.,2016-07-14 9:05:14 PM,
11200,29,TRADE : From Flyers to Canucks : Y:2017-RND:4-PHL- Y:2017-RND:5-TOR- Y:2017-RND:7-PHL.,2016-07-14 9:05:14 PM,
11201,23,Andrew Agozzino was added to Coyotes.,2016-07-14 9:15:27 PM,
11202,23,Andrew Agozzino signed with Coyotes for $600-000 for 1 year(s) with $0 in bonus.,2016-07-14 9:15:27 PM,
11203,23,Jordan Schroeder was added to Coyotes.,2016-07-14 9:16:01 PM,
11204,23,Jordan Schroeder signed with Coyotes for $1-025-000 for 1 year(s) with $0 in bonus.,2016-07-14 9:16:01 PM,
11205,23,Daniel Carr was added to Coyotes.,2016-07-14 9:16:33 PM,
11206,23,Daniel Carr signed with Coyotes for $925-000 for 2 year(s) with $0 in bonus.,2016-07-14 9:16:33 PM,
11207,23,Dennis Rasmussen was added to Coyotes.,2016-07-14 9:17:00 PM,
11208,23,Dennis Rasmussen signed with Coyotes for $575-000 for 1 year(s) with $0 in bonus.,2016-07-14 9:17:00 PM,
11209,23,Borna Rendulic was added to Coyotes.,2016-07-14 9:17:22 PM,
11210,23,Borna Rendulic signed with Coyotes for $622-500 for 1 year(s) with $0 in bonus.,2016-07-14 9:17:22 PM,
11211,23,Magnus Hellberg was added to Coyotes.,2016-07-14 9:18:03 PM,
11212,23,Magnus Hellberg signed with Coyotes for $925-000 for 1 year(s) with $0 in bonus.,2016-07-14 9:18:03 PM,
11213,3,Robert Bortuzzo was added to Bruins.,2016-07-14 9:19:30 PM,
11214,3,Robert Bortuzzo signed with Bruins for $1-100-000 for 3 year(s) with $0 in bonus.,2016-07-14 9:19:30 PM,
11215,4,Brett Bellemore was added to Sabres.,2016-07-14 9:20:06 PM,
11216,4,Brett Bellemore signed with Sabres for $600-000 for 1 year(s) with $0 in bonus.,2016-07-14 9:20:06 PM,
11217,4,Luke Glendening was added to Sabres.,2016-07-14 9:20:45 PM,
11218,4,Luke Glendening signed with Sabres for $1-000-000 for 1 year(s) with $0 in bonus.,2016-07-14 9:20:45 PM,
11219,4,Jacob Josefson was added to Sabres.,2016-07-14 9:21:06 PM,
11220,4,Jacob Josefson signed with Sabres for $1-000-000 for 2 year(s) with $0 in bonus.,2016-07-14 9:21:06 PM,
11221,7,Nick Spaling was added to Blackhawks.,2016-07-14 9:21:36 PM,
11222,7,Nick Spaling signed with Blackhawks for $1-750-000 for 4 year(s) with $0 in bonus.,2016-07-14 9:21:36 PM,
11223,7,Brad Hunt was added to Blackhawks.,2016-07-14 9:21:55 PM,
11224,7,Brad Hunt signed with Blackhawks for $1-000-000 for 3 year(s) with $0 in bonus.,2016-07-14 9:21:55 PM,
11225,7,Justin Falk was added to Blackhawks.,2016-07-14 9:22:12 PM,
11226,7,Justin Falk signed with Blackhawks for $1-000-000 for 3 year(s) with $0 in bonus.,2016-07-14 9:22:12 PM,
11227,7,Patrik Berglund was added to Blackhawks.,2016-07-14 9:22:57 PM,
11228,7,Patrik Berglund signed with Blackhawks for $4-250-000 for 3 year(s) with $0 in bonus.,2016-07-14 9:22:57 PM,
11229,8,Korbinian Holzer was added to Avalanche.,2016-07-14 9:23:20 PM,
11230,8,Korbinian Holzer signed with Avalanche for $700-000 for 2 year(s) with $0 in bonus.,2016-07-14 9:23:20 PM,
11231,9,Braden Holtby was added to Blue Jackets.,2016-07-14 9:24:00 PM,
11232,9,Braden Holtby signed with Blue Jackets for $7-100-000 for 5 year(s) with $0 in bonus.,2016-07-14 9:24:00 PM,
11233,12,Brian Gibbons was added to Oilers.,2016-07-14 9:24:29 PM,
11234,12,Brian Gibbons signed with Oilers for $625-000 for 2 year(s) with $0 in bonus.,2016-07-14 9:24:29 PM,
11235,12,Brendan Smith was added to Oilers.,2016-07-14 9:24:47 PM,
11236,12,Brendan Smith signed with Oilers for $2-200-000 for 1 year(s) with $0 in bonus.,2016-07-14 9:24:47 PM,
11237,12,Brian Lashoff was added to Oilers.,2016-07-14 9:25:33 PM,
11238,12,Brian Lashoff signed with Oilers for $650-000 for 2 year(s) with $0 in bonus.,2016-07-14 9:25:33 PM,
