Number,Team,Transaction
14808,18,[2017-07-20 9:27:28 PM] - TRADE : From Blackhawks to Devils : Y:2017-RND:3-WPG.
14809,12,[2017-07-20 9:28:07 PM] - Dustin Brown was added to Oilers.
14810,12,[2017-07-20 9:28:08 PM] - TRADE : From Oilers to Flyers : Dylan Sadowy (P)- Y:2017-RND:4-VAN- Y:2018-RND:6-CAR.
14811,22,[2017-07-20 9:28:08 PM] - TRADE : From Oilers to Flyers : Dylan Sadowy (P)- Y:2017-RND:4-VAN- Y:2018-RND:6-CAR.
14812,22,[2017-07-20 9:28:08 PM] - TRADE : From Flyers to Oilers : Dustin Brown (72).
14813,12,[2017-07-20 9:28:08 PM] - TRADE : From Flyers to Oilers : Dustin Brown (72).
14814,7,[2017-07-20 9:30:16 PM] - Brady Skjei has been deleted from Blackhawks.
14815,6,[2017-07-20 9:30:30 PM] - Ryan Hartman has been deleted from Hurricanes.
14816,7,[2017-07-20 9:30:54 PM] - Brady Skjei was added to Blackhawks.
14817,6,[2017-07-20 9:31:08 PM] - Ryan Hartman was added to Hurricanes.
14818,31,[2017-07-20 9:38:46 PM] - Colton Sissons was added to Golden Knights.
14819,1,[2017-07-20 9:38:49 PM] - TRADE : From Ducks to Golden Knights : Colton Sissons (65).
14820,31,[2017-07-20 9:38:49 PM] - TRADE : From Ducks to Golden Knights : Colton Sissons (65).
14821,23,[2017-07-20 9:41:06 PM] - Coyotes paid $0 to release Zdeno Chara.
14822,23,[2017-07-20 9:41:06 PM] - Zdeno Chara was released.
14823,31,[2017-07-20 9:41:34 PM] - Zdeno Chara was added to Golden Knights.
14824,31,[2017-07-20 9:42:05 PM] - Tom Wilson was added to Golden Knights.
14825,3,[2017-07-20 9:42:06 PM] - TRADE : From Bruins to Golden Knights : Tom Wilson (69).
14826,31,[2017-07-20 9:42:06 PM] - TRADE : From Bruins to Golden Knights : Tom Wilson (69).
14827,31,[2017-07-20 9:43:13 PM] - Ryan Murray was added to Golden Knights.
14828,4,[2017-07-20 9:43:14 PM] - TRADE : From Sabres to Golden Knights : Ryan Murray (70)- Mackenzie Blackwood (P)- Y:2017-RND:3-NJD- Y:2017-RND:4-DAL.
14829,31,[2017-07-20 9:43:14 PM] - TRADE : From Sabres to Golden Knights : Ryan Murray (70)- Mackenzie Blackwood (P)- Y:2017-RND:3-NJD- Y:2017-RND:4-DAL.
14830,31,[2017-07-20 9:45:17 PM] - Micheal Ferland was added to Golden Knights.
14831,6,[2017-07-20 9:45:22 PM] - TRADE : From Hurricanes to Golden Knights : Micheal Ferland (66).
14832,31,[2017-07-20 9:45:22 PM] - TRADE : From Hurricanes to Golden Knights : Micheal Ferland (66).
14833,6,[2017-07-20 9:46:33 PM] - TRADE : From Hurricanes to Golden Knights : Jordan Subban (P)- Y:2018-RND:4-NYI.
14834,31,[2017-07-20 9:46:33 PM] - TRADE : From Hurricanes to Golden Knights : Jordan Subban (P)- Y:2018-RND:4-NYI.
14835,31,[2017-07-20 9:46:57 PM] - Devante Smith-Pelly was added to Golden Knights.
14836,7,[2017-07-20 9:46:59 PM] - TRADE : From Blackhawks to Golden Knights : Devante Smith-Pelly (66).
14837,31,[2017-07-20 9:46:59 PM] - TRADE : From Blackhawks to Golden Knights : Devante Smith-Pelly (66).
14838,31,[2017-07-20 9:47:15 PM] - Antti Raanta was added to Golden Knights.
14839,8,[2017-07-20 9:47:16 PM] - TRADE : From Avalanche to Golden Knights : Antti Raanta (72).
14840,31,[2017-07-20 9:47:16 PM] - TRADE : From Avalanche to Golden Knights : Antti Raanta (72).
14841,31,[2017-07-20 9:47:30 PM] - Kevin Bieksa was added to Golden Knights.
14842,9,[2017-07-20 9:47:32 PM] - TRADE : From Blue Jackets to Golden Knights : Kevin Bieksa (71).
14843,31,[2017-07-20 9:47:32 PM] - TRADE : From Blue Jackets to Golden Knights : Kevin Bieksa (71).
14844,31,[2017-07-20 9:47:44 PM] - Louis Domingue was added to Golden Knights.
14845,10,[2017-07-20 9:47:47 PM] - TRADE : From Stars to Golden Knights : Louis Domingue (70).
14846,31,[2017-07-20 9:47:47 PM] - TRADE : From Stars to Golden Knights : Louis Domingue (70).
14847,31,[2017-07-20 9:48:23 PM] - Ryan Reaves was added to Golden Knights.
14848,11,[2017-07-20 9:48:24 PM] - TRADE : From Red Wings to Golden Knights : Ryan Reaves (64).
14849,31,[2017-07-20 9:48:24 PM] - TRADE : From Red Wings to Golden Knights : Ryan Reaves (64).
14850,31,[2017-07-20 9:49:22 PM] - Brendan Smith was added to Golden Knights.
14851,31,[2017-07-20 9:49:22 PM] - Jon Merrill was added to Golden Knights.
14852,31,[2017-07-20 9:49:22 PM] - Patrick Marleau was added to Golden Knights.
14853,12,[2017-07-20 9:49:24 PM] - TRADE : From Oilers to Golden Knights : Brendan Smith (68)- Jon Merrill (69)- Patrick Marleau (76)- $1-000-000 (Money)- Y:2017-RND:3-EDM- Y:2018-RND:2-EDM.
14854,31,[2017-07-20 9:49:24 PM] - TRADE : From Oilers to Golden Knights : Brendan Smith (68)- Jon Merrill (69)- Patrick Marleau (76)- $1-000-000 (Money)- Y:2017-RND:3-EDM- Y:2018-RND:2-EDM.
14855,31,[2017-07-20 9:50:24 PM] - Jimmy Hayes was added to Golden Knights.
14856,31,[2017-07-20 9:50:24 PM] - Logan Shaw was added to Golden Knights.
14857,31,[2017-07-20 9:50:24 PM] - Colin Greening was added to Golden Knights.
14858,13,[2017-07-20 9:50:26 PM] - TRADE : From Panthers to Golden Knights : Jimmy Hayes (62)- Logan Shaw (62)- Colin Greening (63)- Y:2017-RND:2-NSH- Y:2017-RND:6-LAK- Y:2017-RND:7-LAK.
14859,31,[2017-07-20 9:50:26 PM] - TRADE : From Panthers to Golden Knights : Jimmy Hayes (62)- Logan Shaw (62)- Colin Greening (63)- Y:2017-RND:2-NSH- Y:2017-RND:6-LAK- Y:2017-RND:7-LAK.
14860,14,[2017-07-20 9:51:08 PM] - TRADE : From Kings to Golden Knights : Caleb Jones (P)- Travis Sanheim (P).
14861,31,[2017-07-20 9:51:08 PM] - TRADE : From Kings to Golden Knights : Caleb Jones (P)- Travis Sanheim (P).
14862,31,[2017-07-20 9:51:38 PM] - David Backes was added to Golden Knights.
14863,15,[2017-07-20 9:51:40 PM] - TRADE : From Wild to Golden Knights : David Backes (74)- Y:2017-RND:3-NYI.
14864,31,[2017-07-20 9:51:40 PM] - TRADE : From Wild to Golden Knights : David Backes (74)- Y:2017-RND:3-NYI.
14865,31,[2017-07-20 9:52:02 PM] - Matt Stajan was added to Golden Knights.
14866,16,[2017-07-20 9:52:03 PM] - TRADE : From Canadiens to Golden Knights : Matt Stajan (69).
14867,31,[2017-07-20 9:52:03 PM] - TRADE : From Canadiens to Golden Knights : Matt Stajan (69).
14868,31,[2017-07-20 9:52:39 PM] - Radko Gudas was added to Golden Knights.
14869,18,[2017-07-20 9:52:40 PM] - TRADE : From Devils to Golden Knights : Radko Gudas (73).
14870,31,[2017-07-20 9:52:40 PM] - TRADE : From Devils to Golden Knights : Radko Gudas (73).
14871,31,[2017-07-20 9:53:02 PM] - Scott Laughton was added to Golden Knights.
14872,19,[2017-07-20 9:53:04 PM] - TRADE : From Islanders to Golden Knights : Scott Laughton (64).
14873,31,[2017-07-20 9:53:04 PM] - TRADE : From Islanders to Golden Knights : Scott Laughton (64).
14874,31,[2017-07-20 9:53:45 PM] - Jacob Josefson was added to Golden Knights.
14875,20,[2017-07-20 9:53:46 PM] - TRADE : From Rangers to Golden Knights : Jacob Josefson (66).
14876,31,[2017-07-20 9:53:46 PM] - TRADE : From Rangers to Golden Knights : Jacob Josefson (66).
14877,31,[2017-07-20 9:53:58 PM] - Scott Darling was added to Golden Knights.
14878,21,[2017-07-20 9:54:01 PM] - TRADE : From Senators to Golden Knights : Scott Darling (76).
14879,31,[2017-07-20 9:54:01 PM] - TRADE : From Senators to Golden Knights : Scott Darling (76).
14880,31,[2017-07-20 9:54:30 PM] - Pontus Aberg was added to Golden Knights.
14881,24,[2017-07-20 9:54:31 PM] - TRADE : From Penguins to Golden Knights : Pontus Aberg (60).
14882,31,[2017-07-20 9:54:31 PM] - TRADE : From Penguins to Golden Knights : Pontus Aberg (60).
14883,31,[2017-07-20 9:54:42 PM] - Cal Clutterbuck was added to Golden Knights.
14884,22,[2017-07-20 9:54:43 PM] - TRADE : From Flyers to Golden Knights : Cal Clutterbuck (70).
14885,31,[2017-07-20 9:54:43 PM] - TRADE : From Flyers to Golden Knights : Cal Clutterbuck (70).
14886,31,[2017-07-20 9:54:54 PM] - Jack Johnson was added to Golden Knights.
14887,26,[2017-07-20 9:54:55 PM] - TRADE : From Sharks to Golden Knights : Jack Johnson (75).
14888,31,[2017-07-20 9:54:55 PM] - TRADE : From Sharks to Golden Knights : Jack Johnson (75).
14889,31,[2017-07-20 9:55:04 PM] - Jonathan Bernier was added to Golden Knights.
14890,25,[2017-07-20 9:55:05 PM] - TRADE : From Blues to Golden Knights : Jonathan Bernier (74).
14891,31,[2017-07-20 9:55:05 PM] - TRADE : From Blues to Golden Knights : Jonathan Bernier (74).
14892,31,[2017-07-20 9:55:58 PM] - Troy Brouwer was added to Golden Knights.
14893,28,[2017-07-20 9:56:00 PM] - TRADE : From Maple Leafs to Golden Knights : Troy Brouwer (71)- Y:2017-RND:2-MTL.
14894,31,[2017-07-20 9:56:00 PM] - TRADE : From Maple Leafs to Golden Knights : Troy Brouwer (71)- Y:2017-RND:2-MTL.
14895,31,[2017-07-20 9:56:23 PM] - Ryan Miller was added to Golden Knights.
14896,29,[2017-07-20 9:56:24 PM] - TRADE : From Canucks to Golden Knights : Ryan Miller (77).
14897,31,[2017-07-20 9:56:24 PM] - TRADE : From Canucks to Golden Knights : Ryan Miller (77).
14898,31,[2017-07-20 9:56:48 PM] - Travis Hamonic was added to Golden Knights.
14899,30,[2017-07-20 9:56:49 PM] - TRADE : From Capitals to Golden Knights : Travis Hamonic (73)- Y:2017-RND:4-OTT.
14900,31,[2017-07-20 9:56:49 PM] - TRADE : From Capitals to Golden Knights : Travis Hamonic (73)- Y:2017-RND:4-OTT.
14901,2,[2017-07-20 9:59:35 PM] - Jets paid $0 to release Brenden Dillon.
14902,2,[2017-07-20 9:59:35 PM] - Brenden Dillon was released.
14903,31,[2017-07-20 10:00:47 PM] - Brenden Dillon was added to Golden Knights.
14904,5,[2017-07-20 10:01:18 PM] - Flames paid $0 to release Colton Sceviour.
14905,5,[2017-07-20 10:01:18 PM] - Colton Sceviour was released.
14906,27,[2017-07-20 10:01:37 PM] - Lightning paid $0 to release Michael Stone.
14907,27,[2017-07-20 10:01:37 PM] - Michael Stone was released.
14908,14,[2017-07-20 10:02:17 PM] - Kings paid $0 to release Marco Scandella.
14909,14,[2017-07-20 10:02:17 PM] - Marco Scandella was released.
14910,17,[2017-07-20 10:02:45 PM] - Predators paid $0 to release Tomas Tatar.
14911,17,[2017-07-20 10:02:45 PM] - Tomas Tatar was released.
14912,31,[2017-07-20 10:03:28 PM] - Tomas Tatar was added to Golden Knights.
14913,31,[2017-07-20 10:03:33 PM] - Michael Stone was added to Golden Knights.
14914,31,[2017-07-20 10:03:47 PM] - Marco Scandella was added to Golden Knights.
14915,31,[2017-07-20 10:04:14 PM] - Colton Sceviour was added to Golden Knights.
14916,16,[2017-07-22 8:58:41 PM] - TRADE : From Canadiens to Kings : Y:2017-RND:6-CAR.
14917,14,[2017-07-22 8:58:41 PM] - TRADE : From Canadiens to Kings : Y:2017-RND:6-CAR.
14918,16,[2017-07-22 8:59:31 PM] - Scott Hartnell was added to Canadiens.
14919,7,[2017-07-22 9:00:19 PM] - Brendan Smith was added to Blackhawks.
14920,31,[2017-07-22 9:00:21 PM] - TRADE : From Golden Knights to Blackhawks : Brendan Smith (68).
14921,7,[2017-07-22 9:00:21 PM] - TRADE : From Golden Knights to Blackhawks : Brendan Smith (68).
14922,7,[2017-07-22 9:00:21 PM] - TRADE : From Blackhawks to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-TOR- Y:2018-RND:3-DAL.
14923,31,[2017-07-22 9:00:21 PM] - TRADE : From Blackhawks to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-TOR- Y:2018-RND:3-DAL.
14924,6,[2017-07-22 9:00:41 PM] - Slater Koekkoek was added to Hurricanes.
14925,18,[2017-07-22 9:00:41 PM] - Patrick Eaves was added to Devils.
14926,18,[2017-07-22 9:00:44 PM] - TRADE : From Devils to Hurricanes : Slater Koekkoek (63)- Y:2017-RND:1-NJD.
14927,6,[2017-07-22 9:00:44 PM] - TRADE : From Devils to Hurricanes : Slater Koekkoek (63)- Y:2017-RND:1-NJD.
14928,6,[2017-07-22 9:00:44 PM] - TRADE : From Hurricanes to Devils : Patrick Eaves (73).
14929,18,[2017-07-22 9:00:44 PM] - TRADE : From Hurricanes to Devils : Patrick Eaves (73).
14930,2,[2017-07-22 9:01:04 PM] - Christopher Gibson was added to Jets.
14931,22,[2017-07-22 9:01:08 PM] - TRADE : From Flyers to Jets : Christopher Gibson (59).
14932,2,[2017-07-22 9:01:08 PM] - TRADE : From Flyers to Jets : Christopher Gibson (59).
14933,2,[2017-07-22 9:01:08 PM] - TRADE : From Jets to Flyers : Y:2017-RND:5-WPG.
14934,22,[2017-07-22 9:01:08 PM] - TRADE : From Jets to Flyers : Y:2017-RND:5-WPG.
14935,8,[2017-07-22 9:01:57 PM] - Thomas Greiss was added to Avalanche.
14936,12,[2017-07-22 9:01:57 PM] - John Moore was added to Oilers.
14937,12,[2017-07-22 9:01:58 PM] - TRADE : From Oilers to Avalanche : Thomas Greiss (75)- Casey Fitzgerald (P)- Y:2017-RND:1-EDM- Y:2017-RND:3-BUF.
14938,8,[2017-07-22 9:01:58 PM] - TRADE : From Oilers to Avalanche : Thomas Greiss (75)- Casey Fitzgerald (P)- Y:2017-RND:1-EDM- Y:2017-RND:3-BUF.
14939,8,[2017-07-22 9:01:58 PM] - TRADE : From Avalanche to Oilers : John Moore (73)- Y:2017-RND:1-COL- Y:2017-RND:2-COL- Y:2018-RND:5-COL.
14940,12,[2017-07-22 9:01:58 PM] - TRADE : From Avalanche to Oilers : John Moore (73)- Y:2017-RND:1-COL- Y:2017-RND:2-COL- Y:2018-RND:5-COL.
14941,19,[2017-07-23 6:52:11 PM] - Sam Reinhart was added to Islanders.
14942,19,[2017-07-23 6:53:02 PM] - TRADE : From Islanders to Kings : Y:2017-RND:1-CAR- Y:2017-RND:2-NYI- Y:2017-RND:3-FLA- Y:2017-RND:4-BUF- Y:2017-RND:5-PHL.
14943,14,[2017-07-23 6:53:02 PM] - TRADE : From Islanders to Kings : Y:2017-RND:1-CAR- Y:2017-RND:2-NYI- Y:2017-RND:3-FLA- Y:2017-RND:4-BUF- Y:2017-RND:5-PHL.
14944,25,[2017-07-23 6:53:26 PM] - TRADE : From Blues to Blue Jackets : Y:2017-RND:1-STL.
14945,9,[2017-07-23 6:53:26 PM] - TRADE : From Blues to Blue Jackets : Y:2017-RND:1-STL.
14946,9,[2017-07-23 6:53:26 PM] - TRADE : From Blue Jackets to Blues : Y:2018-RND:1-CLB.
14947,25,[2017-07-23 6:53:26 PM] - TRADE : From Blue Jackets to Blues : Y:2018-RND:1-CLB.
14948,16,[2017-07-23 6:54:34 PM] - Kari Lehtonen was added to Canadiens.
14949,16,[2017-07-23 6:54:34 PM] - Zach Werenski was added to Canadiens.
14950,2,[2017-07-23 6:54:34 PM] - Juuse Saros was added to Jets.
14951,2,[2017-07-23 6:54:34 PM] - Kasperi Kapanen was added to Jets.
14952,2,[2017-07-23 6:54:34 PM] - Matt Bartkowski was added to Jets.
14953,2,[2017-07-23 6:54:35 PM] - TRADE : From Jets to Canadiens : Kari Lehtonen (73)- Zach Werenski (71)- Y:2017-RND:1-NYI.
14954,16,[2017-07-23 6:54:35 PM] - TRADE : From Jets to Canadiens : Kari Lehtonen (73)- Zach Werenski (71)- Y:2017-RND:1-NYI.
14955,16,[2017-07-23 6:54:35 PM] - TRADE : From Canadiens to Jets : Juuse Saros (72)- Kasperi Kapanen (64)- Matt Bartkowski (65)- Y:2017-RND:1-WPG.
14956,2,[2017-07-23 6:54:35 PM] - TRADE : From Canadiens to Jets : Juuse Saros (72)- Kasperi Kapanen (64)- Matt Bartkowski (65)- Y:2017-RND:1-WPG.
14957,2,[2017-07-23 6:55:00 PM] - TRADE : From Jets to Flames : Y:2017-RND:2-LAK- Y:2017-RND:2-CHI.
14958,5,[2017-07-23 6:55:00 PM] - TRADE : From Jets to Flames : Y:2017-RND:2-LAK- Y:2017-RND:2-CHI.
14959,5,[2017-07-23 6:55:00 PM] - TRADE : From Flames to Jets : Y:2017-RND:1-BUF.
14960,2,[2017-07-23 6:55:00 PM] - TRADE : From Flames to Jets : Y:2017-RND:1-BUF.
14961,19,[2017-07-23 6:55:51 PM] - Dmitry Orlov was added to Islanders.
14962,2,[2017-07-23 6:55:57 PM] - TRADE : From Jets to Islanders : Dmitry Orlov (70)- Y:2017-RND:2-WPG- Y:2018-RND:5-PHL.
14963,19,[2017-07-23 6:55:57 PM] - TRADE : From Jets to Islanders : Dmitry Orlov (70)- Y:2017-RND:2-WPG- Y:2018-RND:5-PHL.
14964,19,[2017-07-23 6:55:57 PM] - TRADE : From Islanders to Jets : Julius Honka (P)- Joni Tuulola (P)- Markus Ruusu (P)- Y:2017-RND:3-STL- Y:2017-RND:4-ANH.
14965,2,[2017-07-23 6:55:57 PM] - TRADE : From Islanders to Jets : Julius Honka (P)- Joni Tuulola (P)- Markus Ruusu (P)- Y:2017-RND:3-STL- Y:2017-RND:4-ANH.
14966,1,[2017-07-23 6:56:41 PM] - Johnny Gaudreau was added to Ducks.
14967,5,[2017-07-23 6:56:41 PM] - Filip Forsberg was added to Flames.
14968,5,[2017-07-23 6:56:43 PM] - TRADE : From Flames to Ducks : Johnny Gaudreau (73)- Y:2017-RND:3-LAK.
14969,1,[2017-07-23 6:56:43 PM] - TRADE : From Flames to Ducks : Johnny Gaudreau (73)- Y:2017-RND:3-LAK.
14970,1,[2017-07-23 6:56:43 PM] - TRADE : From Ducks to Flames : Filip Forsberg (75)- Y:2017-RND:2-ANH.
14971,5,[2017-07-23 6:56:43 PM] - TRADE : From Ducks to Flames : Filip Forsberg (75)- Y:2017-RND:2-ANH.
14972,16,[2017-07-23 6:57:06 PM] - Benoit Pouliot was added to Canadiens.
14973,12,[2017-07-23 6:57:07 PM] - TRADE : From Oilers to Canadiens : Benoit Pouliot (66).
14974,16,[2017-07-23 6:57:07 PM] - TRADE : From Oilers to Canadiens : Benoit Pouliot (66).
14975,16,[2017-07-23 6:57:07 PM] - TRADE : From Canadiens to Oilers : Y:2018-RND:5-MIN- Y:2018-RND:7-EDM.
14976,12,[2017-07-23 6:57:07 PM] - TRADE : From Canadiens to Oilers : Y:2018-RND:5-MIN- Y:2018-RND:7-EDM.
14977,26,[2017-07-23 6:57:51 PM] - TRADE : From Sharks to Flames : Y:2018-RND:2-SJS- Y:2018-RND:5-SJS.
14978,5,[2017-07-23 6:57:51 PM] - TRADE : From Sharks to Flames : Y:2018-RND:2-SJS- Y:2018-RND:5-SJS.
14979,5,[2017-07-23 6:57:51 PM] - TRADE : From Flames to Sharks : Y:2017-RND:3-OTT- Y:2017-RND:3-NSH.
14980,26,[2017-07-23 6:57:51 PM] - TRADE : From Flames to Sharks : Y:2017-RND:3-OTT- Y:2017-RND:3-NSH.
14981,29,[2017-07-23 6:59:03 PM] - TRADE : From Canucks to Capitals : Y:2017-RND:1-NYR- Y:2018-RND:2-VAN.
14982,30,[2017-07-23 6:59:03 PM] - TRADE : From Canucks to Capitals : Y:2017-RND:1-NYR- Y:2018-RND:2-VAN.
14983,30,[2017-07-23 6:59:03 PM] - TRADE : From Capitals to Canucks : Riley Tufte (P)- Y:2017-RND:2-BUF.
14984,29,[2017-07-23 6:59:03 PM] - TRADE : From Capitals to Canucks : Riley Tufte (P)- Y:2017-RND:2-BUF.
14985,9,[2017-07-23 6:59:51 PM] - TRADE : From Blue Jackets to Ducks : Y:2017-RND:1-CLB- Y:2018-RND:2-NYR.
14986,1,[2017-07-23 6:59:51 PM] - TRADE : From Blue Jackets to Ducks : Y:2017-RND:1-CLB- Y:2018-RND:2-NYR.
14987,1,[2017-07-23 6:59:51 PM] - TRADE : From Ducks to Blue Jackets : Y:2017-RND:1-MIN- Y:2018-RND:3-ANH.
14988,9,[2017-07-23 6:59:51 PM] - TRADE : From Ducks to Blue Jackets : Y:2017-RND:1-MIN- Y:2018-RND:3-ANH.
14989,31,[2017-07-23 7:02:10 PM] - TRADE : From Golden Knights to Ducks : Y:2017-RND:2-TOR- Y:2017-RND:2-NSH.
14990,1,[2017-07-23 7:02:10 PM] - TRADE : From Golden Knights to Ducks : Y:2017-RND:2-TOR- Y:2017-RND:2-NSH.
14991,1,[2017-07-23 7:02:10 PM] - TRADE : From Ducks to Golden Knights : Y:2017-RND:1-ANH.
14992,31,[2017-07-23 7:02:10 PM] - TRADE : From Ducks to Golden Knights : Y:2017-RND:1-ANH.
14993,31,[2017-07-23 7:03:11 PM] - TRADE : From Golden Knights to Flames : Y:2018-RND:2-EDM- Y:2018-RND:3-DAL.
14994,5,[2017-07-23 7:03:11 PM] - TRADE : From Golden Knights to Flames : Y:2018-RND:2-EDM- Y:2018-RND:3-DAL.
14995,5,[2017-07-23 7:03:11 PM] - TRADE : From Flames to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-LAK.
14996,31,[2017-07-23 7:03:11 PM] - TRADE : From Flames to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-LAK.
14997,31,[2017-07-23 7:03:46 PM] - TRADE : From Golden Knights to Kings : Y:2017-RND:2-MTL- Y:2017-RND:6-LAK.
14998,14,[2017-07-23 7:03:46 PM] - TRADE : From Golden Knights to Kings : Y:2017-RND:2-MTL- Y:2017-RND:6-LAK.
14999,14,[2017-07-23 7:03:46 PM] - TRADE : From Kings to Golden Knights : Y:2017-RND:2-NYI.
15000,31,[2017-07-23 7:03:46 PM] - TRADE : From Kings to Golden Knights : Y:2017-RND:2-NYI.
15001,12,[2017-07-23 7:04:05 PM] - TRADE : From Oilers to Blues : Petteri Lindbohm (P).
15002,25,[2017-07-23 7:04:05 PM] - TRADE : From Oilers to Blues : Petteri Lindbohm (P).
15003,25,[2017-07-23 7:04:05 PM] - TRADE : From Blues to Oilers : Y:2017-RND:4-WPG.
15004,12,[2017-07-23 7:04:05 PM] - TRADE : From Blues to Oilers : Y:2017-RND:4-WPG.
15005,30,[2017-07-23 7:05:08 PM] - TRADE : From Capitals to Ducks : Y:2018-RND:2-VAN- Y:2018-RND:4-TOR.
15006,1,[2017-07-23 7:05:08 PM] - TRADE : From Capitals to Ducks : Y:2018-RND:2-VAN- Y:2018-RND:4-TOR.
15007,1,[2017-07-23 7:05:08 PM] - TRADE : From Ducks to Capitals : Y:2017-RND:2-CAR.
15008,30,[2017-07-23 7:05:08 PM] - TRADE : From Ducks to Capitals : Y:2017-RND:2-CAR.
15009,11,[2017-07-23 7:05:41 PM] - Jason Pominville was added to Red Wings.
15010,22,[2017-07-23 7:05:43 PM] - TRADE : From Flyers to Red Wings : Jason Pominville (72).
15011,11,[2017-07-23 7:05:43 PM] - TRADE : From Flyers to Red Wings : Jason Pominville (72).
15012,11,[2017-07-23 7:05:43 PM] - TRADE : From Red Wings to Flyers : Y:2017-RND:2-DET- Y:2017-RND:6-CLB.
15013,22,[2017-07-23 7:05:43 PM] - TRADE : From Red Wings to Flyers : Y:2017-RND:2-DET- Y:2017-RND:6-CLB.
15014,29,[2017-07-23 7:06:39 PM] - TRADE : From Canucks to Blue Jackets : Y:2017-RND:2-NJD- Y:2017-RND:4-PHL.
15015,9,[2017-07-23 7:06:39 PM] - TRADE : From Canucks to Blue Jackets : Y:2017-RND:2-NJD- Y:2017-RND:4-PHL.
15016,9,[2017-07-23 7:06:39 PM] - TRADE : From Blue Jackets to Canucks : Y:2017-RND:2-TBL- Y:2017-RND:3-CAR.
15017,29,[2017-07-23 7:06:39 PM] - TRADE : From Blue Jackets to Canucks : Y:2017-RND:2-TBL- Y:2017-RND:3-CAR.
15018,11,[2017-07-23 7:07:02 PM] - Marco Scandella was added to Red Wings.
15019,31,[2017-07-23 7:07:03 PM] - TRADE : From Golden Knights to Red Wings : Marco Scandella (70).
15020,11,[2017-07-23 7:07:03 PM] - TRADE : From Golden Knights to Red Wings : Marco Scandella (70).
15021,11,[2017-07-23 7:07:03 PM] - TRADE : From Red Wings to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-BOS.
15022,31,[2017-07-23 7:07:03 PM] - TRADE : From Red Wings to Golden Knights : $1-000-000 (Money)- Y:2017-RND:2-BOS.
15023,29,[2017-07-23 7:08:09 PM] - Eric Staal was added to Canucks.
15024,29,[2017-07-23 7:08:10 PM] - TRADE : From Canucks to Flyers : Y:2017-RND:3-ANH- Y:2017-RND:3-VAN- Y:2017-RND:2-BUF.
15025,22,[2017-07-23 7:08:10 PM] - TRADE : From Canucks to Flyers : Y:2017-RND:3-ANH- Y:2017-RND:3-VAN- Y:2017-RND:2-BUF.
15026,22,[2017-07-23 7:08:10 PM] - TRADE : From Flyers to Canucks : Eric Staal (78).
15027,29,[2017-07-23 7:08:10 PM] - TRADE : From Flyers to Canucks : Eric Staal (78).
15028,1,[2017-07-23 7:09:19 PM] - TRADE : From Ducks to Kings : Y:2017-RND:2-NSH.
15029,14,[2017-07-23 7:09:19 PM] - TRADE : From Ducks to Kings : Y:2017-RND:2-NSH.
15030,14,[2017-07-23 7:09:19 PM] - TRADE : From Kings to Ducks : Y:2017-RND:3-FLA- Y:2019-RND:4-LAK- Y:2019-RND:5-LAK.
15031,1,[2017-07-23 7:09:19 PM] - TRADE : From Kings to Ducks : Y:2017-RND:3-FLA- Y:2019-RND:4-LAK- Y:2019-RND:5-LAK.
15032,29,[2017-07-23 7:20:26 PM] - Canucks drafts Nico Hischier as the #1 overall pick in the Entry Draft of year 2017.
15033,31,[2017-07-23 7:21:15 PM] - Golden Knights drafts Nolan Patrick as the #2 overall pick in the Entry Draft of year 2017.
15034,2,[2017-07-23 7:22:47 PM] - Jets drafts Miro Heiskanen as the #3 overall pick in the Entry Draft of year 2017.
15035,16,[2017-07-23 7:23:14 PM] - Canadiens drafts Cody Glass as the #4 overall pick in the Entry Draft of year 2017.
15036,19,[2017-07-23 7:23:26 PM] - Islanders drafts Cale Makar as the #5 overall pick in the Entry Draft of year 2017.
15037,30,[2017-07-23 7:23:40 PM] - Capitals drafts Gabriel Vilardi as the #6 overall pick in the Entry Draft of year 2017.
15038,11,[2017-07-23 7:23:57 PM] - Red Wings drafts Owen Tippett as the #7 overall pick in the Entry Draft of year 2017.
15039,14,[2017-07-23 7:24:17 PM] - Kings drafts Timothy Liljegren as the #8 overall pick in the Entry Draft of year 2017.
15040,9,[2017-07-23 7:24:27 PM] - Blue Jackets drafts Elias Pettersson as the #9 overall pick in the Entry Draft of year 2017.
15041,21,[2017-07-23 7:24:36 PM] - Senators drafts Lias Andersson as the #10 overall pick in the Entry Draft of year 2017.
15042,24,[2017-07-23 7:25:04 PM] - Penguins drafts Michael Rasmussen as the #11 overall pick in the Entry Draft of year 2017.
15043,6,[2017-07-23 7:25:17 PM] - Hurricanes drafts Casey Mittelstadt as the #12 overall pick in the Entry Draft of year 2017.
15044,1,[2017-07-23 7:25:32 PM] - Ducks drafts Juuso Valimaki as the #13 overall pick in the Entry Draft of year 2017.
15045,6,[2017-07-23 7:25:41 PM] - Hurricanes drafts Nick Suzuki as the #14 overall pick in the Entry Draft of year 2017.
15046,13,[2017-07-23 7:25:52 PM] - Panthers drafts Jake Oettinger as the #15 overall pick in the Entry Draft of year 2017.
