Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Andrew Sarauer,884, ,CAN,26,205,76,2,0,False,False,False,False,False,600000,,0,100,0,0,68,40,74,50,77,63,52,40,52,52,47,61,61,50,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Sweetland,885, ,CAN,24,180,72,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,79,55,60,61,51,40,51,51,50,60,59,50,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Thomas,886, ,USA,25,220,74,4,0,False,False,False,False,False,600000,,0,100,0,0,76,40,69,50,85,65,52,40,53,51,50,62,60,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Rogers,887, ,CAN,24,206,78,4,0,False,False,False,False,False,600000,,0,100,0,0,69,40,89,50,78,66,50,40,50,50,50,61,59,50,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Schneider,888, ,USA,29,215,73,4,0,False,False,False,False,False,600000,,0,100,0,0,73,40,63,50,82,65,52,40,54,50,53,68,64,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Sertich,889, ,USA,27,183,72,4,0,False,False,False,False,False,600000,,0,100,0,0,57,40,89,50,63,69,50,40,50,50,50,64,62,50,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anton Stralman,890,Kings,SWE,23,180,73,4,2,True,False,False,False,False,800000,,2,100,0,2,66,44,83,73,70,86,75,40,80,68,65,70,66,30,40,69,47,73,3,22,25,-10,32,44,49,44,1,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0
Artem Anisimov,891,Blackhawks,RUS,22,194,76,1,3,True,False,False,False,False,850000,,1,100,0,2,57,40,84,71,71,82,67,76,67,67,69,53,53,30,99,64,79,100,12,16,28,-23,28,25,33,149,3,0,1,0,795,1703,0,2,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Arturs Kulda,892, ,LVA,22,194,74,4,0,False,False,False,False,False,600000,,0,100,0,0,63,43,69,57,72,65,54,40,55,51,56,59,57,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashton Rome,893, ,CAN,24,202,73,3,0,False,False,False,False,False,600000,,0,100,0,0,67,40,75,50,76,63,51,40,53,50,50,63,59,50,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Maxwell,894, ,CAN,22,177,72,1,0,True,False,False,False,False,600000,,0,100,0,0,54,43,85,76,57,75,62,51,63,61,54,65,61,50,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benn Olson,895, ,CAN,23,215,76,4,0,False,False,False,False,False,600000,,0,100,0,0,73,73,42,50,82,65,51,40,52,50,51,62,68,50,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benoit Doucet,896, ,CAN,25,185,69,1,0,False,False,False,False,False,600000,,0,100,0,0,58,40,44,50,65,63,50,40,50,50,47,66,60,50,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benoit Mondou,897, ,CAN,26,175,69,3,0,False,False,False,False,False,600000,,0,100,0,0,53,40,74,57,55,63,51,42,51,52,50,67,61,50,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Ryan,898, ,CAN,25,175,73,1,0,False,False,False,False,False,600000,,0,100,0,0,53,40,82,50,55,63,50,42,50,50,48,61,60,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Yaworski,899, ,CAN,25,195,74,1,0,False,False,False,False,False,600000,,0,100,0,0,63,40,75,50,72,63,50,40,50,50,48,61,60,50,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Sanguinetti,900, ,USA,23,183,74,4,0,False,False,False,False,False,600000,,0,100,0,0,57,40,89,68,63,75,58,40,60,54,50,65,58,50,75,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Hughes,901, ,CAN,23,170,71,1,0,False,False,False,False,False,600000,,0,100,0,0,50,40,78,62,50,63,54,43,54,55,49,62,58,50,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bracken Kearns,902, ,CAN,29,195,72,1,0,False,False,False,False,False,600000,,0,100,0,0,63,43,65,61,72,68,56,47,56,58,52,66,64,50,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Brown,903, ,CAN,35,180,72,4,0,False,False,False,False,False,600000,,0,100,0,0,56,55,49,54,60,65,50,40,50,51,53,70,80,50,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Cole,904, ,CAN,24,185,75,4,0,False,False,False,False,False,600000,,0,100,0,0,58,40,75,56,65,66,52,40,53,52,56,62,59,50,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Farynuk,905, ,CAN,29,210,72,4,0,False,False,False,False,False,600000,,0,100,0,0,71,40,75,50,80,65,52,40,53,52,50,67,64,50,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Herauf,906, ,CAN,28,195,71,2,0,False,False,False,False,False,600000,,0,100,0,0,63,64,38,53,72,63,51,40,51,51,49,66,73,50,85,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Marchand,907,Kings,CAN,22,190,70,3,3,True,False,False,False,False,675000,,1,100,0,0,61,43,72,71,70,68,62,40,64,59,55,63,59,47,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,60,8,14,22,3,14,4,26,34,5,0,0,0,19,41,0,0,0,289,0,0,0,25,1
Brad Mills,908,Islanders,CAN,28,200,72,3,2,False,False,False,False,False,505000,,0,100,0,0,66,52,60,62,75,66,59,62,56,51,64,63,68,56,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,3,9,12,13,12,2,20,12,0,0,0,0,5,11,0,0,0,193,0,0,1,8,0
Brad Schell,909, ,CAN,26,190,72,1,0,False,False,False,False,False,600000,,0,100,0,0,61,40,44,50,70,63,50,40,50,50,47,69,61,50,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Zanon,910, ,CAN,27,203,74,4,0,False,False,False,False,False,600000,,0,100,0,0,67,40,89,50,76,65,50,40,50,50,50,68,62,50,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradley Snetsinger,911, ,CAN,24,175,72,2,0,False,False,False,False,False,600000,,0,100,0,0,53,40,69,58,55,63,52,40,51,55,48,64,59,50,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brady Calla,912, ,CAN,23,205,73,3,0,False,False,False,False,False,600000,,0,100,0,0,68,40,61,50,77,61,52,40,53,50,46,62,58,50,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brady Leavold,913, ,CAN,23,190,71,3,0,False,False,False,False,False,600000,,0,100,0,0,61,40,74,50,70,63,50,40,50,50,45,62,58,50,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Biggers,914, ,CAN,22,191,73,2,0,False,False,False,False,False,600000,,0,100,0,0,61,40,36,56,70,63,52,40,51,55,47,61,57,50,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Buck,915, ,CAN,22,191,73,2,0,False,False,False,False,False,600000,,0,100,0,0,61,40,71,60,70,63,55,40,55,56,48,60,57,50,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Crombeen,916,Coyotes,USA,24,212,74,3,3,True,False,False,False,False,750000,,2,95,0,1,76,80,40,72,81,80,67,41,61,58,59,71,70,31,85,64,77,64,5,11,16,-22,83,4,113,26,0,0,0,0,24,64,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
Brandon Roach,917, ,CAN,25,188,74,4,0,False,False,False,False,False,600000,,0,100,0,0,60,40,81,63,68,65,56,40,58,53,50,66,60,50,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Rogers,918, ,USA,29,198,73,4,0,False,False,False,False,False,600000,,0,100,0,0,65,46,72,61,74,70,57,40,59,53,50,68,64,50,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Segal,919,Canadiens,CAN,25,214,74,3,2,True,False,False,False,False,500000,,0,100,0,1,80,61,81,73,82,82,71,40,69,73,62,64,63,60,30,68,69,134,7,27,34,-15,84,5,64,83,1,0,1,2,18,69,0,2,0,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
Brandon Straub,920, ,USA,28,223,76,4,0,False,False,False,False,False,600000,,0,100,0,0,77,40,59,50,86,65,50,40,50,50,50,65,63,50,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Sugden,921, ,CAN,32,233,76,3,0,False,False,False,False,False,600000,,0,100,0,0,82,64,40,50,91,63,50,40,50,50,50,73,77,50,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Sutter,922,Lightning,CAN,22,183,75,1,3,True,False,False,False,False,875000,,2,100,0,2,62,40,94,72,62,82,73,82,71,75,68,51,51,48,99,66,78,109,10,21,31,9,14,8,22,113,6,0,0,3,729,1540,0,2,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
Brendan Buckley,923, ,USA,33,205,72,4,0,False,False,False,False,False,600000,,0,100,0,0,68,49,61,50,77,65,52,40,53,50,54,76,68,50,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan Mikkelson,924,Ducks,CAN,23,202,74,4,2,True,False,False,False,False,700000,,1,100,0,0,70,40,80,63,76,77,66,40,61,60,63,68,67,57,40,63,5,1,0,0,0,2,6,6,9,2,0,0,0,0,0,0,0,0,0,94,0,58,115,13,39,52,5,43,68,78,51,7,0,1,0,2,3,0,0,0,1071,0,0,1,4,0
Brennan Evans,925, ,CAN,29,220,75,4,0,False,False,False,False,False,600000,,0,100,0,0,76,70,44,50,85,66,53,40,54,51,53,72,74,50,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brennan Turner,926, ,CAN,24,220,75,4,0,False,False,False,False,False,600000,,0,100,0,0,76,40,56,50,85,65,55,40,59,50,50,60,59,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brent Aubin,927, ,CAN,24,181,70,3,0,False,False,False,False,False,600000,,0,100,0,0,56,40,70,62,61,64,55,40,56,55,53,65,60,50,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brent Henley,928, ,CAN,30,250,79,4,0,False,False,False,False,False,600000,,0,100,0,0,82,85,41,50,99,65,52,46,53,51,50,71,75,50,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brent Raedeke,929, ,CAN,20,190,72,2,0,True,False,False,False,False,600000,,0,100,0,0,61,40,84,50,70,63,50,40,50,50,50,56,55,50,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Bellemore,930, ,CAN,22,194,74,4,0,True,False,False,False,False,600000,,0,100,0,0,63,40,76,50,72,65,50,40,50,50,50,62,58,50,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Carson,931,Ducks,CAN,24,220,76,4,3,True,False,False,False,False,600000,,0,100,0,2,74,40,73,65,85,77,60,40,59,59,59,70,66,68,55,64,21,4,0,3,3,-2,30,13,35,6,0,0,0,0,0,0,0,0,0,283,0,61,103,8,29,37,2,55,78,108,44,6,0,3,1,5,11,0,0,0,1237,0,0,0,32,6
Brett MacLean,932, ,CAN,22,188,74,2,0,False,False,False,False,False,600000,,0,100,0,0,60,40,85,67,68,71,69,40,63,64,51,60,57,50,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Motherwell,933, ,USA,24,195,72,4,0,False,False,False,False,False,600000,,0,100,0,0,63,40,89,50,72,65,50,40,50,50,50,60,58,50,45,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Palin,934, ,CAN,26,203,74,4,0,False,False,False,False,False,600000,,0,100,0,0,67,40,75,55,76,66,54,40,54,53,53,66,62,50,35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Parnham,935, ,CAN,22,180,69,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,84,50,60,61,50,41,50,50,47,59,57,50,60,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Peterson,936, ,USA,29,199,71,4,0,False,False,False,False,False,600000,,0,100,0,0,65,40,85,51,74,65,50,40,51,50,50,67,64,50,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Sutter,937, ,CAN,23,195,72,1,0,False,False,False,False,False,600000,,0,100,0,0,63,40,75,64,72,68,60,40,57,62,54,63,60,50,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brett Westgarth,938, ,CAN,28,215,74,4,0,False,False,False,False,False,600000,,0,100,0,0,73,58,53,50,82,65,51,40,52,51,56,64,73,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Connelly,939, ,USA,24,170,72,4,0,False,False,False,False,False,600000,,0,100,0,0,50,40,76,64,50,65,55,40,56,54,50,59,59,50,45,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Fahey,940,Red Wings,USA,30,213,73,4,1,False,False,False,False,False,500000,,0,100,0,0,72,43,74,56,81,70,55,40,57,53,54,71,66,31,25,59,1,0,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,68,65,6,15,21,-19,90,55,124,67,0,0,0,0,10,19,0,0,0,746,0,0,0,2,2
Brian Lashoff,941, ,USA,20,185,74,2,0,True,False,False,False,False,600000,,0,100,0,0,58,40,84,75,65,63,63,40,65,58,50,58,55,50,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian McGuirk,942, ,USA,25,190,71,2,0,False,False,False,False,False,600000,,0,100,0,0,61,40,71,54,70,63,51,40,51,51,54,60,60,50,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Salcido,943, ,USA,26,188,74,4,0,False,False,False,False,False,600000,,0,100,0,0,70,52,71,67,68,75,76,40,62,61,52,63,62,50,40,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Sipotz,944, ,USA,29,248,79,4,0,False,False,False,False,False,600000,,0,100,0,0,79,40,78,50,98,65,51,40,52,51,53,67,65,50,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brock Hooton,945, ,CAN,28,205,74,3,0,False,False,False,False,False,600000,,0,100,0,0,68,40,78,53,77,63,53,40,54,52,46,65,63,50,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brock McBride,946, ,CAN,24,192,71,1,0,False,False,False,False,False,600000,,0,100,0,0,62,40,61,65,71,63,58,41,61,52,48,60,59,50,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brock Trotter,947, ,CAN,22,165,70,1,0,True,False,False,False,False,850000,,0,100,0,0,50,40,81,74,45,68,60,50,61,59,58,61,59,50,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brodie Dupont,948,Lightning,CAN,24,210,74,2,1,False,False,False,False,False,500000,,1,100,0,0,67,52,61,61,80,68,58,40,58,58,54,64,64,46,85,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,3,5,8,-4,18,3,27,16,1,0,0,1,8,19,0,0,0,257,0,1,1,0,0
Bryan Ewing,949, ,USA,26,175,71,1,0,False,False,False,False,False,600000,,0,100,0,0,53,40,57,50,55,63,50,40,50,50,47,62,61,50,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Lerg,950, ,USA,25,175,70,1,0,False,False,False,False,False,600000,,0,100,0,0,53,40,73,65,55,63,56,45,55,58,48,60,60,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Lundbohm,951, ,USA,33,185,71,1,0,False,False,False,False,False,600000,,0,100,0,0,58,40,82,59,65,64,53,46,53,54,53,74,68,50,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Marshall,952, ,USA,28,170,72,1,0,False,False,False,False,False,600000,,0,100,0,0,50,40,75,63,50,63,54,46,54,55,53,64,63,50,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan McGregor,953, ,CAN,26,195,71,3,0,False,False,False,False,False,600000,,0,100,0,0,63,40,84,68,72,63,60,40,60,61,46,62,61,50,70,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Miller,954, ,USA,27,190,71,4,0,False,False,False,False,False,600000,,0,100,0,0,61,40,80,57,70,65,53,40,56,50,50,62,62,50,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cal OReilly,955,Kings,CAN,24,187,72,1,2,True,False,False,False,False,750000,,0,100,0,2,50,40,85,77,67,79,68,53,70,63,66,72,66,61,20,65,81,79,11,13,24,-5,4,5,10,77,0,0,0,0,274,699,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Cam Cunning,956, ,CAN,25,213,73,2,0,False,False,False,False,False,600000,,0,100,0,0,72,40,77,55,81,64,55,40,56,55,53,64,60,50,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam Paddock,957, ,CAN,27,178,72,1,0,True,False,False,False,False,600000,,0,100,0,0,55,49,84,73,58,76,63,69,63,65,65,76,71,50,70,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Corazzini,958, ,USA,32,176,70,3,0,False,False,False,False,False,600000,,0,100,0,0,54,40,83,67,56,66,57,40,58,56,51,72,67,50,80,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad Anderson,959, ,USA,28,217,76,4,0,False,False,False,False,False,600000,,0,100,0,0,74,40,70,50,83,65,52,40,51,53,58,67,63,50,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad Denny,960, ,CAN,24,227,75,4,0,False,False,False,False,False,600000,,0,100,0,0,79,40,77,50,88,66,54,40,54,54,52,64,59,50,65,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
