Number,Team,Transaction
7526,7, (P).                                                                                                                           
7527,7,[2010-02-16 23:23] - From Blackhawks to Ducks : Colton Gillies- Jiri Tlusty- Kenndal McArdle- Teemu Selanne- Mike Brodeur       
7528,1, (P).                                                                                                                           
7529,1,[2010-02-16 23:23] - From Blackhawks to Ducks : Colton Gillies- Jiri Tlusty- Kenndal McArdle- Teemu Selanne- Mike Brodeur       
7530,1,[2010-02-16 23:23] - From Ducks to Blackhawks : Antti Niemi- David Clarkson- Dustin Boyd.                                       
7531,7,[2010-02-16 23:23] - From Ducks to Blackhawks : Antti Niemi- David Clarkson- Dustin Boyd.                                       
7532,1,[2010-02-16 23:25] - From Ducks to Rangers : Jeff Schultz.                                                                      
7533,20,[2010-02-16 23:25] - From Ducks to Rangers : Jeff Schultz.                                                                      
7534,20,[2010-02-16 23:25] - From Rangers to Ducks : Oskars Bartulis (P)- Y:2010-RND:1-OTT.                                             
7535,1,[2010-02-16 23:25] - From Rangers to Ducks : Oskars Bartulis (P)- Y:2010-RND:1-OTT.                                             
7536,23,[2010-02-17 03:12] - General Manager Change : Coyotes fired general manager open                                                
7537,23,[2010-02-17 03:12] - General Manager Change : Coyotes hired general manager Shane Maloney                                       
7538,18,[2010-02-17 23:00] - Devils show interest in Greg DeVries from waiver.                                                          
7539,18,[2010-02-17 23:02] - Devils claimed Greg DeVries from waiver from Avalanche for 100.000-00 kr.                                  
7540,7,[2010-02-17 23:02] - Blackhawks claimed John Curry from waiver from Avalanche for 100.000-00 kr.                                
7541,13,[2010-02-17 23:03] - From Panthers to Hurricanes : Karlis Skrastins.                                                            
7542,6,[2010-02-17 23:03] - From Panthers to Hurricanes : Karlis Skrastins.                                                            
7543,6,[2010-02-17 23:03] - From Hurricanes to Panthers : Marc Methot- Y:2010-RND:5-CAR.                                               
7544,13,[2010-02-17 23:03] - From Hurricanes to Panthers : Marc Methot- Y:2010-RND:5-CAR.                                               
7545,1,[2010-02-17 23:09] - Mike Brodeur was added to Ducks.                                                                           
7546,3,[2010-02-19 01:08] - Providence fired Bruce Boudreau.                                                                           
7547,3,[2010-02-19 01:09] - Bruins fired Paul Maurice.                                                                                 
7548,3,[2010-02-19 01:09] - Bruins hired Bruce Boudreau for 1.400.000 kr for 3 year(s).                                                
7549,3,[2010-02-19 01:16] - Providence hired Rob Murray for 745.000 kr for 1 year(s).                                                  
7550,20,[2010-02-19 01:18] - Rangers fired Wayne Gretzky.                                                                               
7551,20,[2010-02-19 01:19] - Rangers hired Paul Maurice for 2.750.000 kr for 3 year(s).                                                 
7552,1,[2010-02-20 00:36] - Mike Brodeur has been deleted from Ducks.                                                                  
7553,12,[2010-02-20 23:36] - From Oilers to Canadiens : Scott Walker- Y:2011-RND:7-EDM.                                                 
7554,16,[2010-02-20 23:36] - From Oilers to Canadiens : Scott Walker- Y:2011-RND:7-EDM.                                                 
7555,16,[2010-02-20 23:36] - From Canadiens to Oilers : Y:2011-RND:6-MTL.                                                               
7556,12,[2010-02-20 23:36] - From Canadiens to Oilers : Y:2011-RND:6-MTL.                                                               
7557,15,[2010-02-20 23:36] - From Wild to Islanders : Maxim Afinogenov.                                                                 
7558,19,[2010-02-20 23:36] - From Wild to Islanders : Maxim Afinogenov.                                                                 
7559,19,[2010-02-20 23:36] - From Islanders to Wild : Michal Handzus.                                                                   
7560,15,[2010-02-20 23:36] - From Islanders to Wild : Michal Handzus.                                                                   
7561,26,[2010-02-21 23:48] - New Record for Team Most Assists (14) in 1 Game for Sharks!                                                
7562,26,[2010-02-21 23:48] - New Record for Team Most Points (21) in 1 Game for Sharks!                                                 
7563,3,[2010-02-21 23:48] - New Record for Team Most Shots Blocked (19) in 1 Game for Bruins!                                          
7564,2,[2010-02-21 23:53] - From Thrashers to Stars : Kevin Poulin (P)- Ryan Hillier (P)- Y:2010-RND:6-ATL.                            
7565,10,[2010-02-21 23:53] - From Thrashers to Stars : Kevin Poulin (P)- Ryan Hillier (P)- Y:2010-RND:6-ATL.                            
7566,10,[2010-02-21 23:53] - From Stars to Thrashers : Jeff Frazee (P)- Marc Andre Gragnani (P).                                        
7567,2,[2010-02-21 23:53] - From Stars to Thrashers : Jeff Frazee (P)- Marc Andre Gragnani (P).                                        
7568,25,[2010-02-21 23:54] - From Blues to Wild : Vincent Lecavalier- Y:2010-RND:4-PIT- Y:2010-RND:7-STL.                               
7569,15,[2010-02-21 23:54] - From Blues to Wild : Vincent Lecavalier- Y:2010-RND:4-PIT- Y:2010-RND:7-STL.                               
7570,15,[2010-02-21 23:54] - From Wild to Blues : Jakub Voracek- Michael Del Zotto (P)- Jordan Eberle (P).                              
7571,25,[2010-02-21 23:54] - From Wild to Blues : Jakub Voracek- Michael Del Zotto (P)- Jordan Eberle (P).                              
7572,28,[2010-02-22 22:29] - Samuel Pahlsson has been selected as assistant.                                                            
7573,25,[2010-02-24 00:02] - From Blues to Islanders : Mitch Fritz.                                                                     
7574,19,[2010-02-24 00:02] - From Blues to Islanders : Mitch Fritz.                                                                     
7575,19,[2010-02-24 00:02] - From Islanders to Blues : Denis Gauthier.                                                                  
7576,25,[2010-02-24 00:02] - From Islanders to Blues : Denis Gauthier.                                                                  
7577,18,[2010-02-24 00:04] - New Record for Team Most Penalties (61) in 1 Game for Devils!                                              
7578,1,[2010-02-24 00:05] - From Ducks to Wild : Nikolai Khabibulin.                                                                   
7579,15,[2010-02-24 00:05] - From Ducks to Wild : Nikolai Khabibulin.                                                                   
7580,15,[2010-02-24 00:05] - From Wild to Ducks : Andrew Raycroft- Michal Handzus.                                                      
7581,1,[2010-02-24 00:05] - From Wild to Ducks : Andrew Raycroft- Michal Handzus.                                                      
7582,12,[2010-02-25 22:46] - New Record for Team Most Penalties (66) in 1 Game for Oilers!                                              
7583,5,[2010-02-25 22:46] - New Record for Team Most Shots Blocked (21) in 1 Game for Flames!                                          
7584,3,[2010-02-25 22:50] - From Bruins to Stars : Jesse Joensuu (P)- Trevor Lewis (P).                                                
7585,10,[2010-02-25 22:50] - From Bruins to Stars : Jesse Joensuu (P)- Trevor Lewis (P).                                                
7586,10,[2010-02-25 22:50] - From Stars to Bruins : Andrew Brunette- Riley Holzapfel (P)- 2.000.000 kr- Y:2010-RND:4-OTT.               
7587,3,[2010-02-25 22:50] - From Stars to Bruins : Andrew Brunette- Riley Holzapfel (P)- 2.000.000 kr- Y:2010-RND:4-OTT.               
7588,29,[2010-02-25 22:51] - From Canucks to Oilers : Chris Mason- Y:2010-RND:2-STL- Y:2010-RND:5-NYR.                                  
7589,12,[2010-02-25 22:51] - From Canucks to Oilers : Chris Mason- Y:2010-RND:2-STL- Y:2010-RND:5-NYR.                                  
7590,12,[2010-02-25 22:51] - From Oilers to Canucks : Chris Osgood- Ian Schultz (P)- Tyler Shattock (P)- Corey Trivino (P).             
7591,29,[2010-02-25 22:51] - From Oilers to Canucks : Chris Osgood- Ian Schultz (P)- Tyler Shattock (P)- Corey Trivino (P).             
7592,12,[2010-02-25 22:56] - From Oilers to Senators : James Sanford (P)- Dan Turple (P)- Tyrell Mason (P).                             
7593,21,[2010-02-25 22:56] - From Oilers to Senators : James Sanford (P)- Dan Turple (P)- Tyrell Mason (P).                             
7594,21,[2010-02-25 22:56] - From Senators to Oilers : 30.000 kr.                                                                       
7595,12,[2010-02-25 22:56] - From Senators to Oilers : 30.000 kr.                                                                       
7596,7,[2010-02-26 23:58] - Zach Bogosian has been selected as assistant.                                                              
7597,23,[2010-02-26 23:59] - Brian Rafalski has been selected as captain.                                                               
7598,23,[2010-02-26 23:59] - Jason Arnott has been selected as assistant.                                                               
7599,23,[2010-02-26 23:59] - Andy McDonald has been selected as assistant.                                                              
7600,30,[2010-02-27 00:01] - New Record for Team Most Shots (46) in 1 Game for Capitals!                                                
7601,24,[2010-02-27 00:01] - New Record for Team Most Penalties (76) in 1 Game for Penguins!                                            
7602,19,[2010-02-27 00:01] - New Record for Team Most Penalties (54) in 1 Game for Islanders!                                           
7603,13,[2010-02-27 00:02] - From Panthers to Hurricanes : Kimmo Timonen.                                                               
7604,6,[2010-02-27 00:02] - From Panthers to Hurricanes : Kimmo Timonen.                                                               
7605,6,[2010-02-27 00:02] - From Hurricanes to Panthers : Brooks Orpik- Y:2010-RND:5-PIT.                                              
7606,13,[2010-02-27 00:02] - From Hurricanes to Panthers : Brooks Orpik- Y:2010-RND:5-PIT.                                              
7607,12,[2010-02-27 21:34] - From Oilers to Flyers : Ville Leino- Jesse Martin (P).                                                     
7608,22,[2010-02-27 21:34] - From Oilers to Flyers : Ville Leino- Jesse Martin (P).                                                     
7609,22,[2010-02-27 21:34] - From Flyers to Oilers : Y:2010-RND:3-PHL.                                                                  
7610,12,[2010-02-27 21:34] - From Flyers to Oilers : Y:2010-RND:3-PHL.                                                                  
7611,13,[2010-03-01 01:25] - From Panthers to Penguins : Kent Huskins.                                                                  
7612,24,[2010-03-01 01:25] - From Panthers to Penguins : Kent Huskins.                                                                  
7613,24,[2010-03-01 01:25] - From Penguins to Panthers : Tyler Kennedy- Y:2010-RND:3-VAN.                                               
7614,13,[2010-03-01 01:25] - From Penguins to Panthers : Tyler Kennedy- Y:2010-RND:3-VAN.                                               
7615,21,[2010-03-01 01:28] - New Record for Team Most Assists (15) in 1 Game for Senators!                                              
7616,21,[2010-03-01 01:28] - New Record for Team Most Points (23) in 1 Game for Senators!                                               
7617,21,[2010-03-01 01:28] - New Record for Team Most Shots (53) in 1 Game for Senators!                                                
7618,11,[2010-03-01 01:28] - New Record for Team Most Shots Blocked (18) in 1 Game for Red Wings!                                       
7619,1,[2010-03-01 01:28] - New Record for Team Most Penalties (57) in 1 Game for Ducks!                                               
7620,1,[2010-03-01 01:28] - New Record for Team Most Hits (33) in 1 Game for Ducks!                                                    
7621,1,[2010-03-01 01:29] - From Ducks to Red Wings : Andrew Raycroft- Stefan Elliott (P).                                             
7622,11,[2010-03-01 01:29] - From Ducks to Red Wings : Andrew Raycroft- Stefan Elliott (P).                                             
7623,11,[2010-03-01 01:29] - From Red Wings to Ducks : José Théodore- Y:2011-RND:5-DET.                                                 
7624,1,[2010-03-01 01:29] - From Red Wings to Ducks : José Théodore- Y:2011-RND:5-DET.                                                 
7625,5,[2010-03-01 01:32] - Devan Dubnyk was added to Flames.                                                                          
7626,5,[2010-03-01 01:32] - Wade Dubielewicz was added to Flames.                                                                      
7627,19,[2010-03-01 01:34] - Clayton Stoner was added to Islanders.                                                                     
7628,27,[2010-03-01 01:38] - Brock Trotter was added to Lightning.                                                                      
7629,19,[2010-03-01 01:40] - Derek Smith was added to Islanders.                                                                        
7630,22,[2010-03-01 22:30] - From Flyers to Canadiens : Derek Dorsett.                                                                  
7631,16,[2010-03-01 22:30] - From Flyers to Canadiens : Derek Dorsett.                                                                  
7632,16,[2010-03-01 22:30] - From Canadiens to Flyers : Mike Weaver.                                                                    
7633,22,[2010-03-01 22:30] - From Canadiens to Flyers : Mike Weaver.                                                                    
7634,12,[2010-03-02 22:22] - From Oilers to Sabres : Y:2010-RND:4-EDM.                                                                  
7635,4,[2010-03-02 22:22] - From Oilers to Sabres : Y:2010-RND:4-EDM.                                                                  
7636,4,[2010-03-02 22:22] - From Sabres to Oilers : Kevin Lalande (P).                                                                 
7637,12,[2010-03-02 22:22] - From Sabres to Oilers : Kevin Lalande (P).                                                                 
7638,24,[2010-03-02 22:23] - From Penguins to Stars : Andrej Meszaros.                                                                  
7639,10,[2010-03-02 22:23] - From Penguins to Stars : Andrej Meszaros.                                                                  
7640,10,[2010-03-02 22:23] - From Stars to Penguins : Kurtis Foster- Stéphane Veilleux.                                                 
7641,24,[2010-03-02 22:23] - From Stars to Penguins : Kurtis Foster- Stéphane Veilleux.                                                 
7642,20,[2010-03-02 22:24] - From Rangers to Lightning : Alexei Ponikarovsky- Tomas Vokoun- Sergei Shirokov (P).                        
7643,27,[2010-03-02 22:24] - From Rangers to Lightning : Alexei Ponikarovsky- Tomas Vokoun- Sergei Shirokov (P).                        
7644,27,[2010-03-02 22:24] - From Lightning to Rangers : Miikka Kiprusoff.                                                              
7645,20,[2010-03-02 22:24] - From Lightning to Rangers : Miikka Kiprusoff.                                                              
7646,22,[2010-03-02 22:25] - From Flyers to Sharks : Francois Beauchemin.                                                               
7647,26,[2010-03-02 22:25] - From Flyers to Sharks : Francois Beauchemin.                                                               
7648,26,[2010-03-02 22:25] - From Sharks to Flyers : Richard Park- Toni Rajala (P)- Y:2010-RND:3-DAL.                                   
7649,22,[2010-03-02 22:25] - From Sharks to Flyers : Richard Park- Toni Rajala (P)- Y:2010-RND:3-DAL.                                   
7650,22,[2010-03-02 22:28] - Dennis Seidenberg was added to Flyers.                                                                     
7651,8,[2010-03-03 22:27] - From Avalanche to Flames : Y:2010-RND:5-SJS.                                                               
7652,5,[2010-03-03 22:27] - From Avalanche to Flames : Y:2010-RND:5-SJS.                                                               
7653,5,[2010-03-03 22:27] - From Flames to Avalanche : Wade Dubielewicz.                                                               
7654,8,[2010-03-03 22:27] - From Flames to Avalanche : Wade Dubielewicz.                                                               
7655,20,[2010-03-03 22:28] - From Rangers to Devils : Nick Boynton- Ray Whitney.                                                        
7656,18,[2010-03-03 22:28] - From Rangers to Devils : Nick Boynton- Ray Whitney.                                                        
7657,18,[2010-03-03 22:28] - From Devils to Rangers : Dominic Moore- Freddy Meyer.                                                      
7658,20,[2010-03-03 22:28] - From Devils to Rangers : Dominic Moore- Freddy Meyer.                                                      
7659,21,[2010-03-03 22:29] - From Senators to Penguins : Denis Grebeshkov.                                                              
7660,24,[2010-03-03 22:29] - From Senators to Penguins : Denis Grebeshkov.                                                              
7661,24,[2010-03-03 22:29] - From Penguins to Senators : Kurtis Foster- Tyler Cuma (P)- Y:2010-RND:3-NJD.                               
7662,21,[2010-03-03 22:29] - From Penguins to Senators : Kurtis Foster- Tyler Cuma (P)- Y:2010-RND:3-NJD.                               
7663,20,[2010-03-04 22:50] - Rangers fired Paul Maurice.                                                                                
7664,20,[2010-03-04 22:50] - Rangers hired Terry Murray for 2.250.000 kr for 3 year(s).                                                 
7665,20,[2010-03-04 22:52] - Rangers fired Terry Murray.                                                                                
7666,20,[2010-03-04 22:52] - Rangers hired Terry Murray for 2.275.000 kr for 3 year(s).                                                 
7667,20,[2010-03-06 22:42] - Rangers fired Terry Murray.                                                                                
7668,20,[2010-03-06 22:42] - Rangers hired Paul Maurice for 2.750.000 kr for 3 year(s).                                                 
7669,4,[2010-03-07 23:06] - Trevor Gillies was added to Sabres.                                                                        
7670,16,[2010-03-07 23:06] - Brandon Segal was added to Canadiens.                                                                      
7671,27,[2010-03-07 23:07] - Grant Clitsome was added to Lightning.                                                                     
7672,14,[2010-03-07 23:11] - General Manager Change : Kings fired general manager Leon Yu                                               
7673,14,[2010-03-07 23:11] - General Manager Change : Kings hired general manager OTHL                                                  
7674,4,[2010-03-08 22:26] - From Sabres to Penguins : Clarke MacArthur.                                                                
7675,24,[2010-03-08 22:26] - From Sabres to Penguins : Clarke MacArthur.                                                                
7676,24,[2010-03-08 22:26] - From Penguins to Sabres : Y:2010-RND:3-STL- Y:2010-RND:5-MIN- Y:2010-RND:7-PIT.                            
7677,4,[2010-03-08 22:26] - From Penguins to Sabres : Y:2010-RND:3-STL- Y:2010-RND:5-MIN- Y:2010-RND:7-PIT.                            
7678,13,[2010-03-08 22:27] - From Panthers to Blue Jackets : Toni Lydman.                                                               
7679,9,[2010-03-08 22:27] - From Panthers to Blue Jackets : Toni Lydman.                                                               
7680,9,[2010-03-08 22:27] - From Blue Jackets to Panthers : Richard Petiot- Roman Polak.                                               
7681,13,[2010-03-08 22:27] - From Blue Jackets to Panthers : Richard Petiot- Roman Polak.                                               
7682,7,[2010-03-09 22:41] - New Record for Team Most Shots Blocked (19) in 1 Game for Blackhawks!                                      
7683,13,[2010-03-09 22:43] - From Panthers to Penguins : Tanner Glass.                                                                  
7684,24,[2010-03-09 22:43] - From Panthers to Penguins : Tanner Glass.                                                                  
7685,24,[2010-03-09 22:43] - From Penguins to Panthers : Byron Bitz.                                                                    
7686,13,[2010-03-09 22:43] - From Penguins to Panthers : Byron Bitz.                                                                    
7687,13,[2010-03-09 22:43] - From Panthers to Blackhawks : 500.000 kr- Y:2011-RND:7-FLA.                                                
7688,7,[2010-03-09 22:43] - From Panthers to Blackhawks : 500.000 kr- Y:2011-RND:7-FLA.                                                
7689,7,ski (P)- Matt Nickerson (P)- Mike Morris (P)- Riley Emmerson (P)- Ryan Garlock (P).                                             
7690,7,[2010-03-09 22:43] - From Blackhawks to Panthers : Dustin Collins (P)- Grant McNeill (P)- Jeremy Swanson (P)- Kyle Kuchar       
7691,13,ski (P)- Matt Nickerson (P)- Mike Morris (P)- Riley Emmerson (P)- Ryan Garlock (P).                                             
7692,13,[2010-03-09 22:43] - From Blackhawks to Panthers : Dustin Collins (P)- Grant McNeill (P)- Jeremy Swanson (P)- Kyle Kuchar       
7693,19,[2010-03-12 21:48] - Islanders fired Dan Bylsma.                                                                                
7694,19,[2010-03-12 21:49] - Bridgeport fired Curt Fraser.                                                                              
7695,19,[2010-03-12 21:49] - Islanders hired Curt Fraser for 1.000.000 kr for 1 year(s).                                                
7696,19,[2010-03-12 21:52] - Bridgeport hired Craig Berube for 725.000 kr for 3 year(s).                                                
7697,3,[2010-03-13 22:03] - New Record for Team Most Assists (13) in 1 Game for Bruins!                                                
7698,3,[2010-03-13 22:03] - New Record for Team Most Points (20) in 1 Game for Bruins!                                                 
7699,9,[2010-03-16 00:52] - From Blue Jackets to Rangers : Alexander Frolov- Mike Zigomanis- Y:2010-RND:4-MIN.                         
7700,20,[2010-03-16 00:52] - From Blue Jackets to Rangers : Alexander Frolov- Mike Zigomanis- Y:2010-RND:4-MIN.                         
7701,20,[2010-03-16 00:52] - From Rangers to Blue Jackets : Pavel Kubina- Steve Begin.                                                  
7702,9,[2010-03-16 00:52] - From Rangers to Blue Jackets : Pavel Kubina- Steve Begin.                                                  
7703,8,[2010-03-16 00:53] - From Avalanche to Oilers : Y:2010-RND:4-COL- Y:2010-RND:5-PHL.                                             
7704,12,[2010-03-16 00:53] - From Avalanche to Oilers : Y:2010-RND:4-COL- Y:2010-RND:5-PHL.                                             
7705,12,[2010-03-16 00:53] - From Oilers to Avalanche : Ben Ryan (P)- Robin Figren (P).                                                 
7706,8,[2010-03-16 00:53] - From Oilers to Avalanche : Ben Ryan (P)- Robin Figren (P).                                                 
7707,30,[2010-03-17 00:00] - Brad Richards has been selected as captain.                                                                
7708,30,[2010-03-17 00:00] - David Legwand has been selected as assistant.                                                              
7709,30,[2010-03-17 00:00] - Pavol Demitra has been selected as assistant.                                                              
7710,30,[2010-03-17 00:01] - General Manager Change : Capitals fired general manager Ken Morin                                          
7711,30,[2010-03-17 00:01] - General Manager Change : Capitals hired general manager Ken Morin                                          
7712,30,[2010-03-17 00:01] - General Manager Change : Capitals fired general manager Ken Morin                                          
7713,30,[2010-03-17 00:01] - General Manager Change : Capitals hired general manager Shaun Young                                        
7714,4,[2010-03-17 00:01] - New Record for Team Most Hits (34) in 1 Game for Sabres!                                                   
7715,23,[2010-03-17 00:01] - New Record for Team Most Shots (44) in 1 Game for Coyotes!                                                 
7716,10,[2010-03-17 21:57] - New Record for Team Most Goals (8) in 1 Game for Stars!                                                    
7717,10,[2010-03-17 21:57] - New Record for Team Most Assists (15) in 1 Game for Stars!                                                 
7718,10,[2010-03-17 21:57] - New Record for Team Most Points (23) in 1 Game for Stars!                                                  
7719,2,[2010-03-17 21:57] - New Record for Team Most Penalties (61) in 1 Game for Thrashers!                                           
7720,13,[2010-03-17 21:57] - New Record for Team Most Penalties (63) in 1 Game for Panthers!                                            
7721,25,[2010-03-17 21:58] - From Blues to Capitals : Chris Clark.                                                                      
7722,30,[2010-03-17 21:58] - From Blues to Capitals : Chris Clark.                                                                      
7723,30,[2010-03-17 21:58] - From Capitals to Blues : Mathieu Darche.                                                                   
7724,25,[2010-03-17 21:58] - From Capitals to Blues : Mathieu Darche.                                                                   
7725,21,[2010-03-17 21:59] - From Senators to Blue Jackets : Kris Versteeg- Y:2010-RND:3-NJD.                                           
7726,9,[2010-03-17 21:59] - From Senators to Blue Jackets : Kris Versteeg- Y:2010-RND:3-NJD.                                           
7727,9,[2010-03-17 21:59] - From Blue Jackets to Senators : Zach Boychuk- Y:2010-RND:1-CLB- Y:2010-RND:4-PHL.                          
7728,21,[2010-03-17 21:59] - From Blue Jackets to Senators : Zach Boychuk- Y:2010-RND:1-CLB- Y:2010-RND:4-PHL.                          
7729,5,[2010-03-17 22:00] - From Flames to Panthers : Michael Ryder.                                                                   
7730,13,[2010-03-17 22:00] - From Flames to Panthers : Michael Ryder.                                                                   
7731,13,[2010-03-17 22:00] - From Panthers to Flames : Y:2010-RND:2-FLA.                                                                
7732,5,[2010-03-17 22:00] - From Panthers to Flames : Y:2010-RND:2-FLA.                                                                
7733,1,[2010-03-20 00:02] - From Ducks to Rangers : José Théodore.                                                                     
7734,20,[2010-03-20 00:02] - From Ducks to Rangers : José Théodore.                                                                     
7735,20,[2010-03-20 00:02] - From Rangers to Ducks : Cory Schneider.                                                                    
7736,1,[2010-03-20 00:02] - From Rangers to Ducks : Cory Schneider.                                                                    
7737,10,[2010-03-20 22:11] - Shawn Horcoff has been selected as captain.                                                                
7738,10,[2010-03-20 22:11] - Brian Gionta has been selected as assistant.                                                               
7739,10,[2010-03-20 22:11] - Mark Streit has been selected as assistant.                                                                
7740,10,[2010-03-20 22:14] - From Stars to Oilers : Paul Mara- Austin Smith (P)- Jamie Tardiff (P).                                     
7741,12,[2010-03-20 22:14] - From Stars to Oilers : Paul Mara- Austin Smith (P)- Jamie Tardiff (P).                                     
7742,12,[2010-03-20 22:14] - From Oilers to Stars : Maxim Trunev (P)- Y:2010-RND:3-ANH- Y:2010-RND:5-PHL.                               
7743,10,[2010-03-20 22:14] - From Oilers to Stars : Maxim Trunev (P)- Y:2010-RND:3-ANH- Y:2010-RND:5-PHL.                               
7744,10,[2010-03-20 22:15] - From Stars to Penguins : Phil Desimone (P)- Y:2010-RND:2-CAR.                                              
7745,24,[2010-03-20 22:15] - From Stars to Penguins : Phil Desimone (P)- Y:2010-RND:2-CAR.                                              
7746,24,[2010-03-20 22:15] - From Penguins to Stars : Niclas Wallin.                                                                    
7747,10,[2010-03-20 22:15] - From Penguins to Stars : Niclas Wallin.                                                                    
7748,12,[2010-03-20 22:16] - From Oilers to Penguins : Dan Jancevski- Cody Wild (P).                                                    
7749,24,[2010-03-20 22:16] - From Oilers to Penguins : Dan Jancevski- Cody Wild (P).                                                    
7750,24,[2010-03-20 22:16] - From Penguins to Oilers : Y:2010-RND:5-TOR- Y:2010-RND:6-PIT- Y:2011-RND:6-PIT.                            
7751,12,[2010-03-20 22:16] - From Penguins to Oilers : Y:2010-RND:5-TOR- Y:2010-RND:6-PIT- Y:2011-RND:6-PIT.                            
7752,5,[2010-03-21 22:59] - Bryan Allen has been selected as assistant.                                                                
7753,5,[2010-03-21 22:59] - Dan Hamhuis has been selected as assistant.                                                                
7754,19,[2010-03-21 23:04] - New Record for Team Most Goals (8) in 1 Game for Islanders!                                                
7755,19,[2010-03-21 23:04] - New Record for Team Most Assists (15) in 1 Game for Islanders!                                             
7756,19,[2010-03-21 23:04] - New Record for Team Most Points (23) in 1 Game for Islanders!                                              
7757,30,[2010-03-22 22:22] - Maxime Daigneault was added to Capitals.                                                                   
7758,21,[2010-03-22 22:27] - From Senators to Islanders : Zack Stortini.                                                                
7759,19,[2010-03-22 22:27] - From Senators to Islanders : Zack Stortini.                                                                
7760,19,[2010-03-22 22:27] - From Islanders to Senators : Y:2010-RND:5-PHX.                                                             
7761,21,[2010-03-22 22:27] - From Islanders to Senators : Y:2010-RND:5-PHX.                                                             
7762,11,[2010-03-22 22:28] - From Red Wings to Islanders : George Parros.                                                               
7763,19,[2010-03-22 22:28] - From Red Wings to Islanders : George Parros.                                                               
7764,19,[2010-03-22 22:28] - From Islanders to Red Wings : Y:2010-RND:4-VAN.                                                            
7765,11,[2010-03-22 22:28] - From Islanders to Red Wings : Y:2010-RND:4-VAN.                                                            
7766,21,[2010-03-22 22:29] - From Senators to Capitals : Ethan Moreau- Y:2010-RND:3-CAR.                                                
7767,30,[2010-03-22 22:29] - From Senators to Capitals : Ethan Moreau- Y:2010-RND:3-CAR.                                                
7768,30,[2010-03-22 22:29] - From Capitals to Senators : Pavol Demitra.                                                                 
7769,21,[2010-03-22 22:29] - From Capitals to Senators : Pavol Demitra.                                                                 
7770,14,[2010-03-22 22:46] - General Manager Change : Kings fired general manager OTHL                                                  
7771,14,[2010-03-22 22:46] - General Manager Change : Kings hired general manager Dan Tyman                                             
7772,17,[2010-03-22 22:47] - General Manager Change : Predators fired general manager Nicolas Métivier                                  
7773,17,[2010-03-22 22:47] - General Manager Change : Predators hired general manager Tom Kelly                                         
7774,21,[2010-03-23 22:26] - From Senators to Devils : Jonathan Cheechoo.                                                               
7775,18,[2010-03-23 22:26] - From Senators to Devils : Jonathan Cheechoo.                                                               
7776,18,[2010-03-23 22:26] - From Devils to Senators : Y:2010-RND:7-NJD.                                                                
7777,21,[2010-03-23 22:26] - From Devils to Senators : Y:2010-RND:7-NJD.                                                                
7778,1,[2010-03-23 22:28] - From Ducks to Penguins : Jarkko Ruutu.                                                                     
7779,24,[2010-03-23 22:28] - From Ducks to Penguins : Jarkko Ruutu.                                                                     
7780,24,[2010-03-23 22:28] - From Penguins to Ducks : Vladimir Sobotka.                                                                 
7781,1,[2010-03-23 22:28] - From Penguins to Ducks : Vladimir Sobotka.                                                                 
7782,8,[2010-03-26 00:30] - From Avalanche to Hurricanes : Cory Murphy- Robin Figren (P).                                              
7783,6,[2010-03-26 00:30] - From Avalanche to Hurricanes : Cory Murphy- Robin Figren (P).                                              
7784,6,[2010-03-26 00:30] - From Hurricanes to Avalanche : Jay McKee- Adam Pineault (P).                                               
7785,8,[2010-03-26 00:30] - From Hurricanes to Avalanche : Jay McKee- Adam Pineault (P).                                               
7786,30,[2010-03-26 00:31] - General Manager Change : Capitals fired general manager Shaun Young                                        
7787,30,[2010-03-26 00:31] - General Manager Change : Capitals hired general manager OTHL                                               
7788,14,[2010-03-26 23:14] - Daniel Brière has been selected as captain.                                                                
7789,14,[2010-03-26 23:14] - Brent Seabrook has been selected as assistant.                                                             
7790,26,[2010-03-26 23:15] - New Record for Team Most Goals (8) in 1 Game for Sharks!                                                   
7791,26,[2010-03-26 23:15] - New Record for Team Most Points (22) in 1 Game for Sharks!                                                 
7792,7,[2010-03-26 23:16] - From Blackhawks to Capitals : Dustin Boyd- Peter Mueller- Zach Hamill (P).                                 
7793,30,[2010-03-26 23:16] - From Blackhawks to Capitals : Dustin Boyd- Peter Mueller- Zach Hamill (P).                                 
7794,30,[2010-03-26 23:16] - From Capitals to Blackhawks : David Legwand- Scott Hartnell- Dmitry Kulikov (P).                           
7795,7,[2010-03-26 23:16] - From Capitals to Blackhawks : David Legwand- Scott Hartnell- Dmitry Kulikov (P).                           
7796,1,[2010-03-28 01:11] - From Ducks to Kings : Doug Weight- Matt Niskanen- Y:2010-RND:5-ANH- Y:2010-RND:6-STL.                      
7797,14,[2010-03-28 01:11] - From Ducks to Kings : Doug Weight- Matt Niskanen- Y:2010-RND:5-ANH- Y:2010-RND:6-STL.                      
7798,14,[2010-03-28 01:11] - From Kings to Ducks : Adrian Aucoin- Matt Stajan.                                                          
7799,1,[2010-03-28 01:11] - From Kings to Ducks : Adrian Aucoin- Matt Stajan.                                                          
7800,1,[2010-03-28 01:12] - From Ducks to Islanders : Mike Brodeur- Y:2010-RND:6-MIN.                                                  
7801,19,[2010-03-28 01:12] - From Ducks to Islanders : Mike Brodeur- Y:2010-RND:6-MIN.                                                  
