Number,Transaction
27169,[4/20/2013 12:33:17 AM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
27170,[4/20/2013 12:33:17 AM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
27171,[4/20/2013 12:33:17 AM] - Sharks lines for next game are empty. Current rosters/lines are not erased.
27172,[4/20/2013 12:33:17 AM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
27173,[4/20/2013 12:33:17 AM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
27174,[4/20/2013 12:33:17 AM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
27175,[4/20/2013 12:33:17 AM] - Canucks lines for next game are empty. Current rosters/lines are not erased.
27176,[4/20/2013 12:33:17 AM] - Wolves lines for next game are empty. Current rosters/lines are not erased.
27177,[4/20/2013 12:33:17 AM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
27178,[4/20/2013 12:33:17 AM] - Bears lines for next game are empty. Current rosters/lines are not erased.
27179,<font color="Red">[4/20/2013 12:33:17 AM] - Maxim Lapierre is back from Broken Nose Injury.</font>
27180,<font color="Red">[4/20/2013 12:33:17 AM] - Jonathan Ericsson is back from Fractured Orbital Bone Injury.</font>
27181,<font color="Red">[4/20/2013 12:33:17 AM] - Antoine Roussel is back from Broken Right Thumb Injury.</font>
27182,[4/20/2013 12:33:20 AM] - Bruins are expected to be under the minimum salary cap by $1-475-000!
27183,[4/20/2013 12:34:00 AM] - Bruins are expected to be under the minimum salary cap by $1-475-000!
27184,[4/20/2013 12:34:01 AM] - Maximum Pro Players Limit Reached for Avalanche!
27185,[4/20/2013 12:34:02 AM] - Current fund for Rangers is under $0.
27186,[4/20/2013 12:34:02 AM] - Current fund for Canucks is under $0.
27187,[4/20/2013 12:34:15 AM] - Current fund for Rangers is under $0.
27188,<font color="Red">[4/20/2013 12:34:22 AM] - Kyle Wellwood is back from Strained Right Knee Injury.</font>
27189,<font color="Red">[4/20/2013 12:34:22 AM] - Nikita Nikitin is back from Right Wrist Injury.</font>
27190,[4/20/2013 12:34:23 AM] - Manual rest day was been done.
27191,<font color="#0080C0">[4/20/2013 12:34:37 AM] - Red Wings claimed Matt Walker from waiver from Panthers for $100-000.00.</font>
27192,<font color="#FF8000">[4/20/2013 12:34:37 AM] - Matt Walker was added to Red Wings.</font>
27193,<font color="#0080C0">[4/20/2013 12:34:37 AM] - Matt Walker was removed from waiver.</font>
27194,<font color="#0080C0">[4/20/2013 12:34:42 AM] - Sabres claimed Randy Jones from waiver from Penguins for $100-000.00.</font>
27195,<font color="#FF8000">[4/20/2013 12:34:42 AM] - Randy Jones was added to Sabres.</font>
27196,<font color="#0080C0">[4/20/2013 12:34:42 AM] - Randy Jones was removed from waiver.</font>
27197,<font color="#0080C0">[4/20/2013 12:34:45 AM] - Avalanche claimed Scott Nichol from waiver from Penguins for $100-000.00.</font>
27198,<font color="#FF8000">[4/20/2013 12:34:45 AM] - Scott Nichol was added to Avalanche.</font>
27199,<font color="#0080C0">[4/20/2013 12:34:45 AM] - Scott Nichol was removed from waiver.</font>
27200,[4/20/2013 12:34:50 AM] - Bruins are expected to be under the minimum salary cap by $1-475-000!
27201,[4/20/2013 12:34:51 AM] - Maximum Pro Players Limit Reached for Avalanche!
27202,[4/20/2013 12:34:51 AM] - Maximum Pro Players Limit Reached for Red Wings!
27203,[4/20/2013 12:34:52 AM] - Current fund for Rangers is under $0.
27204,[4/20/2013 12:34:52 AM] - Maximum Pro Players Limit Reached for Penguins!
27205,[4/20/2013 12:34:52 AM] - Current fund for Canucks is under $0.
27206,[4/20/2013 12:34:53 AM] - Bruins are expected to be under the minimum salary cap by $1-475-000!
27207,<font color="Black">[4/21/2013 10:15:19 PM] - Robert Bortuzzo of Bruins was sent to pro.</font>
27208,[4/21/2013 10:15:20 PM] - Bruins are expected to be under the minimum salary cap by $950-000!
27209,<font color="Black">[4/21/2013 10:15:22 PM] - Successfully loaded Bruins lines done with STHS Client - 2.1.6.6</font>
27210,<font color="Black">[4/21/2013 10:15:31 PM] - Successfully loaded Sabres lines done with STHS Client - 2.1.6.6</font>
27211,<font color="Black">[4/21/2013 10:15:32 PM] - Successfully loaded Hurricanes lines done with STHS Client - 2.1.5.5</font>
27212,<font color="#0080C0">[4/21/2013 10:15:33 PM] - Avalanche sent Chris Porter to waiver.</font>
27213,[4/21/2013 10:15:35 PM] - Chris Porter of Avalanche was sent to farm.
27214,[4/21/2013 10:15:40 PM] - Antoine Roussel of Avalanche was sent to farm.
27215,<font color="Black">[4/21/2013 10:15:44 PM] - Successfully loaded Avalanche lines done with STHS Client - 2.1.5.5</font>
27216,<font color="#0080C0">[4/21/2013 10:15:46 PM] - Red Wings sent Brian Fahey to waiver.</font>
27217,[4/21/2013 10:15:47 PM] - Brian Fahey of Red Wings was sent to farm.
27218,<font color="Black">[4/21/2013 10:15:53 PM] - Successfully loaded Red Wings lines done with STHS Client - 2.1.6.6</font>
27219,<font color="Black">[4/21/2013 10:15:54 PM] - Successfully loaded Oilers lines done with STHS Client - 2.1.6.6</font>
27220,[4/21/2013 10:15:54 PM] - Colton Gillies of Senators was sent to farm.
27221,<font color="Black">[4/21/2013 10:15:54 PM] - Successfully loaded Senators lines done with STHS Client - 2.1.6.6</font>
27222,<font color="Black">[4/21/2013 10:15:54 PM] - Successfully loaded Flyers lines done with STHS Client - 2.1.6.6</font>
27223,<font color="Black">[4/21/2013 10:15:54 PM] - Successfully loaded Coyotes lines done with STHS Client - 2.2.0.0</font>
27224,<font color="Black">[4/21/2013 10:15:54 PM] - Successfully loaded Sharks lines done with STHS Client - 2.1.6.6</font>
27225,[4/21/2013 10:17:44 PM] - Current fund for Rangers is under $0.
27226,[4/21/2013 10:18:13 PM] - Bruins are expected to be under the minimum salary cap by $950-000!
27227,[4/21/2013 10:18:13 PM] - Canadiens roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

27228,<font color="Black">[4/21/2013 10:18:14 PM] - Auto Roster Partial Function has been run for Canadiens.</font>
27229,[4/21/2013 10:18:14 PM] - Canadiens lines errors : Normal line # 1 C is empty.
Normal line # 3 RW is empty.
PP line 1 C is empty.
PK line 1 LW is empty.
4 vs 4 line 1 LW is empty.
PK3 line 2 forward is empty.
LastMinOff line C is empty.
LastMinDef line C is empty.
Penalty Shot Player #2 is empty.
Backup Goalie is empty.

27230,<font color="Black">[4/21/2013 10:18:15 PM] - Auto Lines Partial Function has been run for Canadiens.</font>
27231,[4/21/2013 10:18:15 PM] - Canadiens lines errors : David Perron is used twice in PP lines 1 and 2.
Kris Versteeg is used twice in PK lines 1 and 2.
Kris Versteeg is used twice in 4vs4 lines 1 and 2.
Scott Hartnell is used twice in PK3 lines 1 and 2.

27232,<font color="Black">[4/21/2013 10:18:15 PM] - Auto Lines Function has been run for Canadiens.</font>
27233,[4/21/2013 10:18:15 PM] - Penguins roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

27234,<font color="Black">[4/21/2013 10:18:15 PM] - Auto Roster Partial Function has been run for Penguins.</font>
27235,[4/21/2013 10:18:15 PM] - Penguins roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

27236,[4/21/2013 10:18:21 PM] - Maximum Pro Players Limit Reached for Penguins!
27237,[4/21/2013 10:18:22 PM] - Penguins roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

27238,[4/21/2013 10:18:27 PM] - Nino Niederreiter of Penguins was sent to farm.
27239,[4/21/2013 10:18:27 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27240,[4/21/2013 10:18:37 PM] - Bruins are expected to be under the minimum salary cap by $950-000!
27241,[4/21/2013 10:18:37 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27242,[4/21/2013 10:18:37 PM] - Penguins lines errors : Normal line # 4 LW is empty.
Normal line # 4 RW is empty.
Unknown Player is used twice in Normal line #4
Extra Defense #0 is empty.
Extra Defense #3 is empty.

27243,[4/21/2013 10:18:37 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27244,<font color="Black">[4/21/2013 10:18:37 PM] - Auto Lines Partial Function has been run for Penguins.</font>
27245,<font color="Red">[4/21/2013 10:18:48 PM] - Game 1079 - Milan Jurcina from Coyotes is injured  (Sprained Left Knee) and is out for 2 weeks.</font>
27246,[4/21/2013 10:18:48 PM] - Ducks lines for next game are empty. Current rosters/lines are not erased.
27247,[4/21/2013 10:18:48 PM] - Jets lines for next game are empty. Current rosters/lines are not erased.
27248,[4/21/2013 10:18:48 PM] - Americans lines for next game are empty. Current rosters/lines are not erased.
27249,[4/21/2013 10:18:48 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
27250,[4/21/2013 10:18:48 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
27251,[4/21/2013 10:18:48 PM] - Stars lines for next game are empty. Current rosters/lines are not erased.
27252,[4/21/2013 10:18:48 PM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
27253,[4/21/2013 10:18:48 PM] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
27254,[4/21/2013 10:18:48 PM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
27255,[4/21/2013 10:18:48 PM] - Predators lines for next game are empty. Current rosters/lines are not erased.
27256,[4/21/2013 10:18:48 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
27257,[4/21/2013 10:18:48 PM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
27258,[4/21/2013 10:18:48 PM] - Sharks lines for next game are empty. Current rosters/lines are not erased.
27259,[4/21/2013 10:18:48 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
27260,[4/21/2013 10:18:48 PM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
27261,[4/21/2013 10:18:48 PM] - Bears lines for next game are empty. Current rosters/lines are not erased.
27262,<font color="Red">[4/21/2013 10:18:49 PM] - Marco Scandella is back from Bruised Right Foot Injury.</font>
27263,[4/21/2013 10:18:52 PM] - Bruins are expected to be under the minimum salary cap by $950-000!
27264,[4/21/2013 10:18:53 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27265,[4/21/2013 10:20:01 PM] - Bruins are expected to be under the minimum salary cap by $950-000!
27266,[4/21/2013 10:20:02 PM] - Current fund for Rangers is under $0.
27267,[4/21/2013 10:20:03 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27268,[4/21/2013 10:20:04 PM] - Current fund for Canucks is under $0.
27269,[4/21/2013 10:20:22 PM] - Manual rest day was been done.
27270,[4/21/2013 10:20:24 PM] - Bruins are expected to be under the minimum salary cap by $950-000!
27271,[4/21/2013 10:20:24 PM] - Stars roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

27272,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Roster Partial Function has been run for Stars.</font>
27273,[4/21/2013 10:20:24 PM] - Stars lines errors : Normal line # 3 Defense #3 is empty.
Normal line # 4 RW is empty.
4 vs 4 line 1 Defense #1 is empty.
PK line 1 LW is empty.
Extra Defense #1 is empty.
Extra Defense #4 is empty.
Extra Defense #5 is empty.

27274,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Lines Partial Function has been run for Stars.</font>
27275,[4/21/2013 10:20:24 PM] - Stars lines errors : Kristopher Letang is used twice in 4vs4 lines 1 and 2.

27276,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Lines Function has been run for Stars.</font>
27277,[4/21/2013 10:20:24 PM] - Panthers roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

27278,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Roster Partial Function has been run for Panthers.</font>
27279,[4/21/2013 10:20:24 PM] - Panthers lines errors : Normal line # 1 Defense #1 is empty.
Normal line # 4 Defense #4 is empty.
PP line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
PK line 1 Defense #1 is empty.
PK3 line 2 Defense #2 is empty.
LastMinOff line Defense #3 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #2 is empty.

27280,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Lines Partial Function has been run for Panthers.</font>
27281,[4/21/2013 10:20:24 PM] - Panthers lines errors : Brooks Orpik is used twice in PP lines 1 and 2.
Ryan Suter is used twice in PK lines 1 and 2.
Brooks Orpik is used twice in 4vs4 lines 1 and 2.
Ryan Suter is used twice in PK3 lines 1 and 2.

27282,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Lines Function has been run for Panthers.</font>
27283,[4/21/2013 10:20:24 PM] - Coyotes roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

27284,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Roster Partial Function has been run for Coyotes.</font>
27285,[4/21/2013 10:20:24 PM] - Coyotes lines errors : Normal line # 2 Defense #2 is empty.
Normal line # 3 RW is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
Extra Defense #0 is empty.
Extra Defense #3 is empty.

27286,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Lines Partial Function has been run for Coyotes.</font>
27287,[4/21/2013 10:20:24 PM] - Coyotes lines errors : Stephane Robidas is used twice in PP lines 1 and 2.
Oliver Ekman-Larsson is used twice in PK lines 1 and 2.
Stephane Robidas is used twice in 4vs4 lines 1 and 2.
Oliver Ekman-Larsson is used twice in PK3 lines 1 and 2.

27288,<font color="Black">[4/21/2013 10:20:24 PM] - Auto Lines Function has been run for Coyotes.</font>
27289,[4/21/2013 10:23:22 PM] - Current fund for Rangers is under $0.
27290,[4/21/2013 10:23:47 PM] - Bruins are expected to be under the minimum salary cap by $950-000!
27291,<font color="Red">[4/21/2013 10:23:49 PM] - Game 1087 - Fedor Tyutin from Panthers is injured  (Bruised Left Leg) and is out for 2 weeks.</font>
27292,<font color="Red">[4/21/2013 10:23:49 PM] - Game 1087 - Lee Stempniak from Stars is injured  (Head) and is out for 2 months.</font>
27293,[4/21/2013 10:23:49 PM] - New Record for Team Most Shots (52) in 1 Game for Lightning!
27294,<font color="Maroon">[4/21/2013 10:23:49 PM] - Game 1089 - Matt Pelech from Phantoms suspended for 1 game(s)</font>
27295,<font color="Red">[4/21/2013 10:23:50 PM] - Game 1090 - Mike Kostka from Coyotes is injured  (Bruised Right Arm) and is out for 1 week.</font>
27296,[4/21/2013 10:23:50 PM] - Cameron Atkinson from Islanders has scored a Hat Trick!
27297,<font color="Red">[4/21/2013 10:23:50 PM] - Game 1091 - Ryan Wilson from Canucks is injured  (Sore Right Knee) and is out for 4 days.</font>
27298,<font color="Red">[4/21/2013 10:23:50 PM] - Game 1093 - James Wisniewski from Red Wings is injured  (Right Hand) and is out for 5 days.</font>
27299,[4/21/2013 10:23:50 PM] - Jets lines for next game are empty. Current rosters/lines are not erased.
27300,[4/21/2013 10:23:50 PM] - IceCaps lines for next game are empty. Current rosters/lines are not erased.
27301,[4/21/2013 10:23:50 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased.
27302,[4/21/2013 10:23:50 PM] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
27303,[4/21/2013 10:23:50 PM] - Checkers lines for next game are empty. Current rosters/lines are not erased.
27304,[4/21/2013 10:23:50 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
27305,[4/21/2013 10:23:50 PM] - Falcons lines for next game are empty. Current rosters/lines are not erased.
27306,[4/21/2013 10:23:50 PM] - Stars lines for next game are empty. Current rosters/lines are not erased.
27307,[4/21/2013 10:23:50 PM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
27308,[4/21/2013 10:23:50 PM] - Kings lines for next game are empty. Current rosters/lines are not erased.
27309,[4/21/2013 10:23:50 PM] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
27310,[4/21/2013 10:23:50 PM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
27311,[4/21/2013 10:23:50 PM] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
27312,[4/21/2013 10:23:50 PM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
27313,[4/21/2013 10:23:50 PM] - Predators lines for next game are empty. Current rosters/lines are not erased.
27314,[4/21/2013 10:23:50 PM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
27315,[4/21/2013 10:23:50 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
27316,[4/21/2013 10:23:50 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
27317,[4/21/2013 10:23:50 PM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
27318,[4/21/2013 10:23:50 PM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
27319,[4/21/2013 10:23:50 PM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
27320,[4/21/2013 10:23:50 PM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
27321,[4/21/2013 10:23:50 PM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
27322,[4/21/2013 10:23:50 PM] - Canucks lines for next game are empty. Current rosters/lines are not erased.
27323,[4/21/2013 10:23:50 PM] - Wolves lines for next game are empty. Current rosters/lines are not erased.
27324,<font color="#0080C0">[4/21/2013 10:23:50 PM] - Chris Porter was not claimed from waiver and was sent to farm.</font>
27325,<font color="#0080C0">[4/21/2013 10:23:50 PM] - Brian Fahey was not claimed from waiver and was sent to farm.</font>
27326,<font color="Red">[4/21/2013 10:23:50 PM] - James Wisniewski is back from Right Hand Injury.</font>
27327,<font color="Red">[4/21/2013 10:23:50 PM] - Andrew Alberts is back from Right Knee Injury.</font>
27328,<font color="Red">[4/21/2013 10:23:50 PM] - Ryan Wilson is back from Sore Right Knee Injury.</font>
27329,[4/21/2013 10:23:52 PM] - Current fund for Rangers is under $0.
27330,[4/21/2013 10:23:54 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27331,[4/21/2013 10:23:54 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27332,[4/21/2013 10:23:54 PM] - Current fund for Canucks is under $0.
27333,<font color="#FF8000">[4/21/2013 10:25:32 PM] - Dustin Kohn has been deleted from Bruins.</font>
27334,<font color="#FF8000">[4/21/2013 10:25:36 PM] - Wacey Rabbit has been deleted from Bruins.</font>
27335,<font color="#FF8000">[4/21/2013 10:25:41 PM] - Mikko Lehtonen has been deleted from Bruins.</font>
27336,<font color="#FF8000">[4/21/2013 10:25:46 PM] - Felix Schutz has been deleted from Bruins.</font>
27337,<font color="#FF8000">[4/21/2013 10:25:51 PM] - Hugo Carpentier has been deleted from Bruins.</font>
27338,<font color="#FF8000">[4/21/2013 10:25:58 PM] - Morten Madsen has been deleted from Bruins.</font>
27339,<font color="#FF8000">[4/21/2013 10:26:03 PM] - Alexander Nikulin has been deleted from Bruins.</font>
27340,<font color="#FF8000">[4/21/2013 10:26:07 PM] - David Shantz has been deleted from Bruins.</font>
27341,<font color="#FF8000">[4/21/2013 10:26:14 PM] - Jonathan Filewich has been deleted from Bruins.</font>
27342,<font color="#FF8000">[4/21/2013 10:26:18 PM] - Brett Bennett has been deleted from Bruins.</font>
27343,<font color="#FF8000">[4/21/2013 10:26:22 PM] - Harrison Reed has been deleted from Bruins.</font>
27344,[4/21/2013 10:26:31 PM] - Current fund for Rangers is under $0.
27345,[4/21/2013 10:26:32 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27346,[4/21/2013 10:26:33 PM] - Current fund for Canucks is under $0.
27347,[4/21/2013 10:26:35 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27348,<font color="#FF8000">[4/21/2013 10:33:17 PM] - Patrick Maroon was added to Bruins.</font>
27349,[4/21/2013 10:33:19 PM] - Bruins roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

27350,[4/21/2013 10:34:41 PM] - Patrick Maroon of Bruins was sent to farm.
27351,[4/21/2013 10:34:49 PM] - Current fund for Rangers is under $0.
27352,[4/21/2013 10:34:50 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27353,[4/21/2013 10:34:51 PM] - Current fund for Canucks is under $0.
27354,[4/21/2013 10:34:56 PM] - Penguins are expected to be under the minimum salary cap by $1-595-832!
27355,[4/23/2013 12:03:51 AM] - Stefan Elliott of Jets was sent to farm.
27356,<font color="Black">[4/23/2013 12:03:53 AM] - Successfully loaded Jets lines done with STHS Client - 2.2.0.0</font>
27357,<font color="Black">[4/23/2013 12:04:20 AM] - Successfully loaded Bruins lines done with STHS Client - 2.1.6.6</font>
27358,<font color="#0080C0">[4/23/2013 12:04:23 AM] - Flames sent Mark Parrish to waiver.</font>
27359,[4/23/2013 12:04:24 AM] - Mark Parrish of Flames was sent to farm.
27360,<font color="Black">[4/23/2013 12:04:27 AM] - Successfully loaded Flames lines done with STHS Client - 2.1.2.2</font>
27361,<font color="Black">[4/23/2013 12:04:27 AM] - Successfully loaded Blackhawks lines done with STHS Client - 2.1.6.6</font>
27362,<font color="Black">[4/23/2013 12:04:30 AM] - Successfully loaded Avalanche lines done with STHS Client - 2.1.5.5</font>
27363,<font color="Black">[4/23/2013 12:04:30 AM] - Trevor Lewis of Stars was sent to pro.</font>
27364,<font color="Black">[4/23/2013 12:04:30 AM] - Successfully loaded Stars lines done with STHS Client - 2.1.2.2</font>
27365,<font color="Black">[4/23/2013 12:04:31 AM] - Successfully loaded Red Wings lines done with STHS Client - 2.1.6.6</font>
27366,<font color="Black">[4/23/2013 12:04:32 AM] - Successfully loaded Oilers lines done with STHS Client - 2.1.6.6</font>
27367,<font color="Black">[4/23/2013 12:04:32 AM] - Successfully loaded Senators lines done with STHS Client - 2.1.6.6</font>
27368,[4/23/2013 12:04:32 AM] - Philip Larsen of Flyers was sent to farm.
27369,<font color="Black">[4/23/2013 12:04:32 AM] - Successfully loaded Flyers lines done with STHS Client - 2.1.6.6</font>
27370,<font color="#0080C0">[4/23/2013 12:04:34 AM] - Penguins sent John Scott to waiver.</font>
27371,[4/23/2013 12:04:35 AM] - John Scott of Penguins was sent to farm.
27372,<font color="Black">[4/23/2013 12:04:38 AM] - Nino Niederreiter of Penguins was sent to pro.</font>
27373,<font color="Black">[4/23/2013 12:04:39 AM] - Successfully loaded Penguins lines done with STHS Client - 2.1.6.6</font>
27374,<font color="#0080C0">[4/23/2013 12:04:43 AM] - Mark Parrish was removed from waiver.</font>
27375,[4/23/2013 12:05:49 AM] - Current fund for Rangers is under $0.
27376,[4/23/2013 12:06:10 AM] - Panthers roster errors : Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

27377,<font color="Black">[4/23/2013 12:06:10 AM] - Auto Roster Partial Function has been run for Panthers.</font>
27378,[4/23/2013 12:06:10 AM] - Panthers lines errors : Normal line # 1 Defense #1 is empty.
Normal line # 2 Defense #2 is empty.
Normal line # 4 Defense #4 is empty.
Unknown Player is used twice in normal lines 1 and 2.
PP line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
PK line 1 Defense #1 is empty.
PK3 line 2 Defense #2 is empty.
LastMinOff line Defense #3 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #2 is empty.

27379,<font color="Black">[4/23/2013 12:06:11 AM] - Auto Lines Partial Function has been run for Panthers.</font>
27380,[4/23/2013 12:06:11 AM] - Panthers lines errors : Brooks Orpik is used twice in PP lines 1 and 2.
Ryan Suter is used twice in PK lines 1 and 2.
Brooks Orpik is used twice in 4vs4 lines 1 and 2.
Ryan Suter is used twice in PK3 lines 1 and 2.

27381,<font color="Black">[4/23/2013 12:06:11 AM] - Auto Lines Function has been run for Panthers.</font>
27382,[4/23/2013 12:06:11 AM] - Coyotes roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

27383,<font color="Black">[4/23/2013 12:06:11 AM] - Auto Roster Partial Function has been run for Coyotes.</font>
27384,<font color="Black">[4/23/2013 12:06:11 AM] - Auto Lines Partial Function has been run for Coyotes.</font>
27385,<font color="Red">[4/23/2013 12:06:23 AM] - Ilya Kovalchuk from Coyotes is injured from Exhaustion.</font>
27386,[4/23/2013 12:06:23 AM] - Ducks lines for next game are empty. Current rosters/lines are not erased.
27387,[4/23/2013 12:06:23 AM] - Crunch lines for next game are empty. Current rosters/lines are not erased.
27388,[4/23/2013 12:06:23 AM] - IceCaps lines for next game are empty. Current rosters/lines are not erased.
27389,[4/23/2013 12:06:23 AM] - Americans lines for next game are empty. Current rosters/lines are not erased.
27390,[4/23/2013 12:06:23 AM] - Checkers lines for next game are empty. Current rosters/lines are not erased.
27391,[4/23/2013 12:06:23 AM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
27392,[4/23/2013 12:06:23 AM] - Griffins lines for next game are empty. Current rosters/lines are not erased.
27393,[4/23/2013 12:06:23 AM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
27394,[4/23/2013 12:06:23 AM] - Kings lines for next game are empty. Current rosters/lines are not erased.
27395,[4/23/2013 12:06:23 AM] - Predators lines for next game are empty. Current rosters/lines are not erased.
27396,[4/23/2013 12:06:23 AM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
27397,[4/23/2013 12:06:23 AM] - Whale lines for next game are empty. Current rosters/lines are not erased.
27398,[4/23/2013 12:06:23 AM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
27399,[4/23/2013 12:06:23 AM] - Sharks lines for next game are empty. Current rosters/lines are not erased.
27400,[4/23/2013 12:06:23 AM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
27401,[4/23/2013 12:06:23 AM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
27402,[4/23/2013 12:06:23 AM] - Wolves lines for next game are empty. Current rosters/lines are not erased.
27403,[4/23/2013 12:06:23 AM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
27404,[4/23/2013 12:06:24 AM] - Current fund for Rangers is under $0.
27405,[4/23/2013 12:06:25 AM] - Coyotes are expected to be under the minimum salary cap by $5-046-668!
27406,[4/23/2013 12:06:26 AM] - Current fund for Canucks is under $0.
27407,[4/23/2013 12:06:27 AM] - Coyotes are expected to be under the minimum salary cap by $5-046-668!
27408,[4/23/2013 12:06:56 AM] - Manual rest day was been done.
27409,<font color="#FF8000">[4/23/2013 12:07:05 AM] - Paul Baier has been deleted from Flyers.</font>
27410,<font color="#FF8000">[4/23/2013 12:07:10 AM] - Rejean Beauchemin has been deleted from Flyers.</font>
27411,<font color="#FF8000">[4/23/2013 12:08:13 AM] - Tye McGinn was added to Penguins.</font>
27412,[4/23/2013 12:08:17 AM] - Penguins roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

27413,[4/23/2013 12:09:13 AM] - Current fund for Rangers is under $0.
27414,[4/23/2013 12:09:14 AM] - Coyotes are expected to be under the minimum salary cap by $5-046-668!
27415,[4/23/2013 12:09:15 AM] - Maximum Pro Players Limit Reached for Penguins!
27416,[4/23/2013 12:09:15 AM] - Current fund for Canucks is under $0.
27417,[4/23/2013 12:09:16 AM] - Coyotes are expected to be under the minimum salary cap by $5-046-668!
27418,<font color="Black">[4/23/2013 11:32:09 PM] - Patrick Maroon of Bruins was sent to pro.</font>
27419,[4/23/2013 11:32:09 PM] - Robert Bortuzzo of Bruins was sent to farm.
27420,<font color="Black">[4/23/2013 11:32:11 PM] - Successfully loaded Bruins lines done with STHS Client - 2.1.6.6</font>
